"","GEOID","month","solar_glob_rad_Wm2"
"5650","13229","oct",183.308220515175
"5651","13229","nov",145.91092379131
"5652","13229","dec",115.180719284784
"5653","13231","jan",118.587949225243
"5654","13231","feb",149.906313957052
"5655","13231","mar",194.117890378262
"5656","13231","apr",241.777428160322
"5657","13231","may",274.375484385389
"5658","13231","jun",278.429830997548
"5659","13231","jul",267.419382947557
"5660","13231","aug",244.782744712018
"5661","13231","sep",208.898803061627
"5662","13231","oct",176.522696961748
"5663","13231","nov",134.355121369058
"5664","13231","dec",104.653360569731
"5665","13233","jan",111.836174132332
"5666","13233","feb",139.278379652235
"5667","13233","mar",184.874898516943
"5668","13233","apr",235.840649317181
"5669","13233","may",266.04598078652
"5670","13233","jun",276.060108971974
"5671","13233","jul",262.118246895926
"5672","13233","aug",246.122400919596
"5673","13233","sep",207.722345987956
"5674","13233","oct",171.934378487723
"5675","13233","nov",127.038568526979
"5676","13233","dec",96.1463345724439
"5677","13235","jan",125.109597625732
"5678","13235","feb",156.050256958008
"5679","13235","mar",202.248798828125
"5680","13235","apr",249.62419128418
"5681","13235","may",284.175100097656
"5682","13235","jun",281.733969726563
"5683","13235","jul",272.054161376953
"5684","13235","aug",247.135043945313
"5685","13235","sep",212.875191040039
"5686","13235","oct",182.559291992187
"5687","13235","nov",140.180011901855
"5688","13235","dec",109.943737945557
"5689","13237","jan",118.762228190104
"5690","13237","feb",149.401438598633
"5691","13237","mar",194.429595133464
"5692","13237","apr",242.24398844401
"5693","13237","may",274.394466552734
"5694","13237","jun",281.308170572917
"5695","13237","jul",269.295286458333
"5696","13237","aug",244.871360677083
"5697","13237","sep",209.76580485026
"5698","13237","oct",176.632840372721
"5699","13237","nov",133.758012084961
"5700","13237","dec",103.876303609212
"5701","13239","jan",123.532727268764
"5702","13239","feb",155.523116629464
"5703","13239","mar",201.208280290876
"5704","13239","apr",246.648900931222
"5705","13239","may",280.486315046038
"5706","13239","jun",276.979418945312
"5707","13239","jul",266.987637765067
"5708","13239","aug",247.342628261021
"5709","13239","sep",212.895029122489
"5710","13239","oct",182.642412458147
"5711","13239","nov",141.641180419922
"5712","13239","dec",108.842767551967
"5713","13241","jan",113.193335571289
"5714","13241","feb",144.085156046549
"5715","13241","mar",183.955452880859
"5716","13241","apr",231.231033732096
"5717","13241","may",258.694662882487
"5718","13241","jun",274.41878133138
"5719","13241","jul",256.585160929362
"5720","13241","aug",238.407191975911
"5721","13241","sep",205.049384969076
"5722","13241","oct",168.890771077474
"5723","13241","nov",124.900513509115
"5724","13241","dec",98.0050020345052
"5725","13243","jan",125.559824933063
"5726","13243","feb",157.029518714318
"5727","13243","mar",202.904645982679
"5728","13243","apr",248.621555370289
"5729","13243","may",282.810362092741
"5730","13243","jun",276.942174555181
"5731","13243","jul",267.445833310976
"5732","13243","aug",246.333347027118
"5733","13243","sep",213.877039647364
"5734","13243","oct",183.994362799676
"5735","13243","nov",142.98993406191
"5736","13243","dec",110.799606574761
"5737","13245","jan",120.196384485217
"5738","13245","feb",151.610252712084
"5739","13245","mar",195.84697048906
"5740","13245","apr",244.436225338259
"5741","13245","may",272.892700195312
"5742","13245","jun",280.183857793393
"5743","13245","jul",266.114026498103
"5744","13245","aug",243.355810193048
"5745","13245","sep",210.665195188661
"5746","13245","oct",175.524253955786
"5747","13245","nov",133.527038574219
"5748","13245","dec",105.474682130675
"5749","13247","jan",115.960856323242
"5750","13247","feb",146.315541381836
"5751","13247","mar",190.866907958984
"5752","13247","apr",239.200034790039
"5753","13247","may",269.707607421875
"5754","13247","jun",279.686485595703
"5755","13247","jul",265.171108398438
"5756","13247","aug",244.248551025391
"5757","13247","sep",207.993762817383
"5758","13247","oct",174.053129882812
"5759","13247","nov",130.914752807617
"5760","13247","dec",102.078316345215
"5761","13249","jan",123.718032400949
"5762","13249","feb",154.68256879534
"5763","13249","mar",198.740182931083
"5764","13249","apr",246.265429251535
"5765","13249","may",279.730704171317
"5766","13249","jun",275.365569196429
"5767","13249","jul",267.411847795759
"5768","13249","aug",243.281830705915
"5769","13249","sep",211.261465454102
"5770","13249","oct",181.314463152204
"5771","13249","nov",139.98484148298
"5772","13249","dec",108.966226196289
"5773","13251","jan",123.432246751052
"5774","13251","feb",154.874894127479
"5775","13251","mar",198.319754263071
"5776","13251","apr",248.71358795166
"5777","13251","may",276.879926945613
"5778","13251","jun",280.446707388071
"5779","13251","jul",268.686702082707
"5780","13251","aug",244.417734938401
"5781","13251","sep",209.083559593788
"5782","13251","oct",177.44283787654
"5783","13251","nov",137.513944537823
"5784","13251","dec",108.230556605412
"5785","13253","jan",130.862114225115
"5786","13253","feb",160.363928386143
"5787","13253","mar",209.318707057408
"5788","13253","apr",255.131281988961
"5789","13253","may",287.353183746338
"5790","13253","jun",276.250697544643
"5791","13253","jul",266.769167218889
"5792","13253","aug",248.259140832084
"5793","13253","sep",217.734716415405
"5794","13253","oct",188.671840122768
"5795","13253","nov",148.304804665702
"5796","13253","dec",116.891467230661
"5797","13255","jan",117.793497969465
"5798","13255","feb",148.956773711414
"5799","13255","mar",192.882937919803
"5800","13255","apr",241.056481338129
"5801","13255","may",272.601983791444
"5802","13255","jun",278.951276825696
"5803","13255","jul",268.064897490711
"5804","13255","aug",244.766869521723
"5805","13255","sep",208.528530586057
"5806","13255","oct",175.69764262874
"5807","13255","nov",133.127867163681
"5808","13255","dec",103.525868671696
"5809","13257","jan",115.569660568237
"5810","13257","feb",146.336516952515
"5811","13257","mar",188.444589996338
"5812","13257","apr",236.939751052856
"5813","13257","may",268.047866821289
"5814","13257","jun",283.779633331299
"5815","13257","jul",266.950485992432
"5816","13257","aug",248.285013198853
"5817","13257","sep",209.5971824646
"5818","13257","oct",171.534983825684
"5819","13257","nov",127.810823631287
"5820","13257","dec",100.468817329407
"5821","13259","jan",123.405668055758
"5822","13259","feb",155.070211532268
"5823","13259","mar",200.307093356518
"5824","13259","apr",246.067659256306
"5825","13259","may",279.737208264939
"5826","13259","jun",277.263029382584
"5827","13259","jul",267.824476850794
"5828","13259","aug",246.33611654728
"5829","13259","sep",212.338243687407
"5830","13259","oct",182.08675287125
"5831","13259","nov",140.751765961343
"5832","13259","dec",108.454101481336
"5833","13261","jan",125.371981228099
"5834","13261","feb",155.998013066311
"5835","13261","mar",201.380139967974
"5836","13261","apr",248.582593730852
"5837","13261","may",283.582445032456
"5838","13261","jun",278.951614379883
"5839","13261","jul",269.991609461167
"5840","13261","aug",245.660046446557
"5841","13261","sep",213.990845324946
"5842","13261","oct",183.458020528158
"5843","13261","nov",141.434124965294
"5844","13261","dec",110.257528641645
"5845","13263","jan",120.637054157257
"5846","13263","feb",151.717250823975
"5847","13263","mar",196.180346679687
"5848","13263","apr",242.836307525635
"5849","13263","may",275.80500831604
"5850","13263","jun",276.901376342773
"5851","13263","jul",266.755127716064
"5852","13263","aug",244.32289276123
"5853","13263","sep",209.287373352051
"5854","13263","oct",178.425503158569
"5855","13263","nov",136.46951751709
"5856","13263","dec",106.446711540222
"5857","13265","jan",118.698166780694
"5858","13265","feb",148.730521978334
"5859","13265","mar",193.460116719091
"5860","13265","apr",241.672186918037
"5861","13265","may",271.330525243005
"5862","13265","jun",281.052200672238
"5863","13265","jul",266.470784741779
"5864","13265","aug",243.071102763331
"5865","13265","sep",208.330860226653
"5866","13265","oct",175.179964997048
"5867","13265","nov",131.927275901617
"5868","13265","dec",102.557920411576
"5869","13267","jan",125.593202610209
"5870","13267","feb",156.641840154474
"5871","13267","mar",202.765247075245
"5872","13267","apr",250.425653631037
"5873","13267","may",279.554612901476
"5874","13267","jun",277.105162649444
"5875","13267","jul",269.498155998461
"5876","13267","aug",244.362174910728
"5877","13267","sep",209.883048471778
"5878","13267","oct",180.153451168176
"5879","13267","nov",141.079089694553
"5880","13267","dec",110.747601981115
"5881","13269","jan",122.210435820789
"5882","13269","feb",153.473679147116
"5883","13269","mar",197.630646310202
"5884","13269","apr",244.583466878751
"5885","13269","may",277.008192481064
"5886","13269","jun",274.031282378406
"5887","13269","jul",264.663016714701
"5888","13269","aug",242.372245602491
"5889","13269","sep",209.259872064358
"5890","13269","oct",179.545638107672
"5891","13269","nov",137.994993442442
"5892","13269","dec",107.828880123976
"5893","13271","jan",126.377783309582
"5894","13271","feb",156.547095720158
"5895","13271","mar",202.333031232967
"5896","13271","apr",249.712716745776
"5897","13271","may",282.85139465332
"5898","13271","jun",278.939229565997
"5899","13271","jul",269.59092180119
"5900","13271","aug",244.714543897052
"5901","13271","sep",212.135067074798
"5902","13271","oct",183.004460179529
"5903","13271","nov",141.28726444688
"5904","13271","dec",112.076346552649
"5905","13273","jan",126.253691702178
"5906","13273","feb",156.857102134011
"5907","13273","mar",202.970227790601
"5908","13273","apr",249.334774132931
"5909","13273","may",283.638709328391
"5910","13273","jun",277.743364276308
"5911","13273","jul",268.725907296845
"5912","13273","aug",246.588098699396
"5913","13273","sep",214.625816345215
"5914","13273","oct",184.662081631747
"5915","13273","nov",142.923538670395
"5916","13273","dec",111.581406564424
"5917","13275","jan",131.30726248531
"5918","13275","feb",161.612514431194
"5919","13275","mar",208.181063765186
"5920","13275","apr",253.475066104178
"5921","13275","may",285.512081857455
"5922","13275","jun",272.680649838205
"5923","13275","jul",266.758496042025
"5924","13275","aug",244.703250044483
"5925","13275","sep",215.045292870473
"5926","13275","oct",188.487291109764
"5927","13275","nov",148.639407658981
"5928","13275","dec",116.753044193074
"5929","13277","jan",129.155256468674
"5930","13277","feb",159.793926107472
"5931","13277","mar",206.262638486665
"5932","13277","apr",253.884915582065
"5933","13277","may",289.120262935244
"5934","13277","jun",281.883746443124
"5935","13277","jul",273.609381840147
"5936","13277","aug",248.554467826054
"5937","13277","sep",215.291953777445
"5938","13277","oct",186.686358484729
"5939","13277","nov",145.300417406806
"5940","13277","dec",115.094363377012
"5941","13279","jan",125.22541096336
"5942","13279","feb",156.36375648097
"5943","13279","mar",202.573027159038
"5944","13279","apr",250.228389940764
"5945","13279","may",280.660733273155
"5946","13279","jun",279.392806203742
"5947","13279","jul",269.55750435277
"5948","13279","aug",244.797577707391
"5949","13279","sep",211.30476178621
"5950","13279","oct",180.980183852346
"5951","13279","nov",140.408454091925
"5952","13279","dec",110.60741223787
"5953","13281","jan",108.548811835212
"5954","13281","feb",136.659397022144
"5955","13281","mar",180.08770875673
"5956","13281","apr",228.561391469595
"5957","13281","may",257.528667140651
"5958","13281","jun",273.766234526763
"5959","13281","jul",258.779982695708
"5960","13281","aug",242.52639523068
"5961","13281","sep",206.551751626504
"5962","13281","oct",167.402005994642
"5963","13281","nov",122.825830614245
"5964","13281","dec",93.2913940017288
"5965","13283","jan",123.638781291683
"5966","13283","feb",154.496203166683
"5967","13283","mar",199.580089662133
"5968","13283","apr",247.70318491866
"5969","13283","may",279.38999082984
"5970","13283","jun",278.950723787633
"5971","13283","jul",267.395711759242
"5972","13283","aug",242.977879966178
"5973","13283","sep",211.035889416206
"5974","13283","oct",179.90568244748
"5975","13283","nov",138.409138004954
"5976","13283","dec",109.465793516578
"5977","13285","jan",117.919593727196
"5978","13285","feb",148.133624066363
"5979","13285","mar",192.084836184323
"5980","13285","apr",240.498026082804
"5981","13285","may",271.647312038547
"5982","13285","jun",277.494626223386
"5983","13285","jul",267.044686453683
"5984","13285","aug",246.183817601466
"5985","13285","sep",209.28826552171
"5986","13285","oct",177.161098438305
"5987","13285","nov",133.118148468353
"5988","13285","dec",103.626774966062
"5989","13287","jan",127.776484044393
"5990","13287","feb",158.000312805176
"5991","13287","mar",204.645151265462
"5992","13287","apr",251.889142354329
"5993","13287","may",287.688138326009
"5994","13287","jun",281.054951477051
"5995","13287","jul",272.078433227539
"5996","13287","aug",247.6228612264
"5997","13287","sep",215.239073181152
"5998","13287","oct",185.630862426758
"5999","13287","nov",143.7651222229
"6000","13287","dec",112.850271224976
"6001","13289","jan",122.134208580116
"6002","13289","feb",153.129942460494
"6003","13289","mar",197.746427065366
"6004","13289","apr",245.726073624252
"6005","13289","may",279.337271554129
"6006","13289","jun",278.964018190062
"6007","13289","jul",269.967571308086
"6008","13289","aug",245.633066747096
"6009","13289","sep",210.919057078176
"6010","13289","oct",179.914532351803
"6011","13289","nov",137.093784877232
"6012","13289","dec",106.515832083566
"6013","13291","jan",107.742153110789
"6014","13291","feb",135.847817264386
"6015","13291","mar",179.793030468386
"6016","13291","apr",229.1916164569
"6017","13291","may",259.662045379183
"6018","13291","jun",276.35298498353
"6019","13291","jul",259.94426875328
"6020","13291","aug",244.022730357611
"6021","13291","sep",207.23706236882
"6022","13291","oct",167.668403967103
"6023","13291","nov",122.989680275988
"6024","13291","dec",93.2198065003352
"6025","13293","jan",119.624131636186
"6026","13293","feb",150.777053139426
"6027","13293","mar",195.318179737438
"6028","13293","apr",242.40140024821
"6029","13293","may",275.481314456824
"6030","13293","jun",276.002659653172
"6031","13293","jul",265.53794074781
"6032","13293","aug",243.069858897816
"6033","13293","sep",207.902777469519
"6034","13293","oct",177.502185474743
"6035","13293","nov",135.356969197591
"6036","13293","dec",105.805144916881
"6037","13295","jan",105.060611191616
"6038","13295","feb",133.939705797421
"6039","13295","mar",178.107235488071
"6040","13295","apr",230.23889635968
"6041","13295","may",261.116256221648
"6042","13295","jun",276.65568296371
"6043","13295","jul",259.999645274173
"6044","13295","aug",244.895046275149
"6045","13295","sep",208.138583767799
"6046","13295","oct",167.661849811513
"6047","13295","nov",121.863259510327
"6048","13295","dec",91.1345578265447
"6049","13297","jan",116.240903439729
"6050","13297","feb",146.706905641418
"6051","13297","mar",191.29155233632
"6052","13297","apr",239.163602967193
"6053","13297","may",269.474185667176
"6054","13297","jun",280.439848526664
"6055","13297","jul",265.608646558679
"6056","13297","aug",244.809234840282
"6057","13297","sep",208.490629997806
"6058","13297","oct",174.11992921691
"6059","13297","nov",130.890080769857
"6060","13297","dec",102.02377087137
"6061","13299","jan",130.173717196026
"6062","13299","feb",160.687497900907
"6063","13299","mar",207.371763683501
"6064","13299","apr",250.413642277793
"6065","13299","may",280.519199754826
"6066","13299","jun",269.007856742415
"6067","13299","jul",264.953571783802
"6068","13299","aug",240.658519199916
"6069","13299","sep",207.969092394309
"6070","13299","oct",183.58146845096
"6071","13299","nov",146.530336168077
"6072","13299","dec",115.9512929765
"6073","13301","jan",119.781034437277
"6074","13301","feb",150.245052531614
"6075","13301","mar",194.922026294773
"6076","13301","apr",243.389908612785
"6077","13301","may",273.498889470504
"6078","13301","jun",281.515908451404
"6079","13301","jul",267.206595210706
"6080","13301","aug",244.49736591921
"6081","13301","sep",210.017936577231
"6082","13301","oct",175.834203946388
"6083","13301","nov",132.869252091747
"6084","13301","dec",104.593504824881
"6085","13303","jan",121.287682408872
"6086","13303","feb",152.138701618582
"6087","13303","mar",196.810423809549
"6088","13303","apr",245.721026323844
"6089","13303","may",277.36775030606
"6090","13303","jun",280.923513218976
"6091","13303","jul",269.05481399315
"6092","13303","aug",245.94596508966
"6093","13303","sep",211.29682292109
"6094","13303","oct",178.584607221078
"6095","13303","nov",135.823642233144
"6096","13303","dec",107.164639790853
"6097","13305","jan",128.395817713951
"6098","13305","feb",158.526089910251
"6099","13305","mar",205.261041897446
"6100","13305","apr",250.053403142673
"6101","13305","may",279.661287222336
"6102","13305","jun",271.860853052851
"6103","13305","jul",267.628016002143
"6104","13305","aug",242.934767993528
"6105","13305","sep",206.709802769903
"6106","13305","oct",180.471212814103
"6107","13305","nov",144.369533254139
"6108","13305","dec",113.678249131388
"6109","13307","jan",124.263625190372
"6110","13307","feb",155.403868175688
"6111","13307","mar",200.518225170317
"6112","13307","apr",247.11744653611
"6113","13307","may",281.140332176572
"6114","13307","jun",277.31264604841
"6115","13307","jul",268.10528637114
"6116","13307","aug",246.199127923875
"6117","13307","sep",212.847138541085
"6118","13307","oct",183.068751017253
"6119","13307","nov",141.210709344773
"6120","13307","dec",109.310817536854
"6121","13309","jan",125.22554842631
"6122","13309","feb",155.420517730713
"6123","13309","mar",201.147425079346
"6124","13309","apr",248.805681864421
"6125","13309","may",281.21381632487
"6126","13309","jun",278.77557220459
"6127","13309","jul",267.192177327474
"6128","13309","aug",243.579267628988
"6129","13309","sep",210.941296895345
"6130","13309","oct",181.362757110596
"6131","13309","nov",140.218148803711
"6132","13309","dec",110.27197672526
"6133","13311","jan",111.833169431103
"6134","13311","feb",142.400751853476
"6135","13311","mar",183.36326349998
"6136","13311","apr",231.804591276208
"6137","13311","may",262.20671486368
"6138","13311","jun",278.037083217076
"6139","13311","jul",259.390288061025
"6140","13311","aug",241.597631960499
"6141","13311","sep",205.1627066476
"6142","13311","oct",168.839583727778
"6143","13311","nov",124.859894888742
"6144","13311","dec",97.2249094126176
"6145","13313","jan",104.590233696832
"6146","13313","feb",132.934390597873
"6147","13313","mar",178.311402214898
"6148","13313","apr",230.584948221842
"6149","13313","may",262.657795658818
"6150","13313","jun",277.380133734809
"6151","13313","jul",261.084178218135
"6152","13313","aug",246.120791965061
"6153","13313","sep",209.505075242784
"6154","13313","oct",167.979428326642
"6155","13313","nov",121.252128035934
"6156","13313","dec",90.4469098691587
"6157","13315","jan",126.442925071716
"6158","13315","feb",156.784519195557
"6159","13315","mar",203.208546257019
"6160","13315","apr",250.12006111145
"6161","13315","may",285.196625137329
"6162","13315","jun",280.608643341064
"6163","13315","jul",271.45814743042
"6164","13315","aug",246.074081230164
"6165","13315","sep",212.786725616455
"6166","13315","oct",183.771220397949
"6167","13315","nov",141.828046417236
"6168","13315","dec",111.192361450195
"6169","13317","jan",118.074103997678
"6170","13317","feb",147.883593345175
"6171","13317","mar",192.531376429967
"6172","13317","apr",241.377899481326
"6173","13317","may",271.188909102459
"6174","13317","jun",282.007571784817
"6175","13317","jul",266.056061725227
"6176","13317","aug",245.156796513772
"6177","13317","sep",208.549103406011
"6178","13317","oct",174.680474884656
"6179","13317","nov",131.181942375339
"6180","13317","dec",102.454406037623
"6181","13319","jan",121.403146664302
"6182","13319","feb",152.518672943115
"6183","13319","mar",196.873546918233
"6184","13319","apr",245.260045687358
"6185","13319","may",278.740779240926
"6186","13319","jun",279.510677973429
"6187","13319","jul",269.63100083669
"6188","13319","aug",245.929782867432
"6189","13319","sep",210.853558858236
"6190","13319","oct",179.202174186707
"6191","13319","nov",136.429635206858
"6192","13319","dec",106.892548163732
"6193","13321","jan",128.254655456543
"6194","13321","feb",158.878199513753
"6195","13321","mar",204.938055674235
"6196","13321","apr",251.933412043254
"6197","13321","may",287.922297668457
"6198","13321","jun",279.658200581868
"6199","13321","jul",271.608507792155
"6200","13321","aug",247.744955825806
"6201","13321","sep",215.482523473104
"6202","13321","oct",185.882629521688
"6203","13321","nov",144.454370625814
"6204","13321","dec",113.096419080098
"6205","16001","jan",64.3665714623793
"6206","16001","feb",107.47348886166
"6207","16001","mar",164.634453323652
"6208","16001","apr",235.83889374643
"6209","16001","may",284.318222765653
"6210","16001","jun",322.315122208505
"6211","16001","jul",327.330838185436
"6212","16001","aug",284.189147949219
"6213","16001","sep",222.141236431194
"6214","16001","oct",144.662274342663
"6215","16001","nov",80.9484987078973
"6216","16001","dec",54.9413614992826
"6217","16003","jan",55.5145872779514
"6218","16003","feb",91.8485487785892
"6219","16003","mar",148.685981695203
"6220","16003","apr",221.447446961334
"6221","16003","may",262.109818665878
"6222","16003","jun",296.993007051772
"6223","16003","jul",321.928745877916
"6224","16003","aug",275.910463747771
"6225","16003","sep",205.465173085531
"6226","16003","oct",126.792670927186
"6227","16003","nov",67.7176691000012
"6228","16003","dec",45.462155715279
"6229","16005","jan",63.3336712776346
"6230","16005","feb",97.5200613143596
"6231","16005","mar",163.283866784928
"6232","16005","apr",225.727303233045
"6233","16005","may",265.705395897399
"6234","16005","jun",308.761967435796
"6235","16005","jul",314.20641661299
"6236","16005","aug",270.369140884724
"6237","16005","sep",213.633704717109
"6238","16005","oct",140.967496896297
"6239","16005","nov",84.3631573291535
"6240","16005","dec",57.1572043885576
"6241","16007","jan",68.9812029555992
"6242","16007","feb",94.9915302417896
"6243","16007","mar",162.048302473845
"6244","16007","apr",232.557603906702
"6245","16007","may",272.568953902633
"6246","16007","jun",313.646834196868
"6247","16007","jul",320.674264130769
"6248","16007","aug",276.179370314987
"6249","16007","sep",217.216085645888
"6250","16007","oct",143.566185068201
"6251","16007","nov",90.2524248405739
"6252","16007","dec",60.8600403467814
"6253","16009","jan",44.755130249777
"6254","16009","feb",79.1533078323176
"6255","16009","mar",122.485942652196
"6256","16009","apr",185.662231916263
"6257","16009","may",233.583054154008
"6258","16009","jun",261.393702565888
"6259","16009","jul",305.818431147823
"6260","16009","aug",256.176551818848
"6261","16009","sep",181.512568250115
"6262","16009","oct",100.933052204273
"6263","16009","nov",50.180334844707
"6264","16009","dec",38.2255427042643
"6265","16011","jan",58.3530105415432
"6266","16011","feb",95.4555022842583
"6267","16011","mar",163.911871144963
"6268","16011","apr",228.889213684784
"6269","16011","may",275.889860867906
"6270","16011","jun",314.456782759743
"6271","16011","jul",319.685535790454
"6272","16011","aug",275.250876450813
"6273","16011","sep",216.069254908068
"6274","16011","oct",142.211253234162
"6275","16011","nov",83.6132851085444
"6276","16011","dec",53.8325447959461
"6277","16013","jan",65.6664680593154
"6278","16013","feb",102.872302153531
"6279","16013","mar",168.434382550857
"6280","16013","apr",236.358350220849
"6281","16013","may",280.345036170062
"6282","16013","jun",317.772281254039
"6283","16013","jul",323.648921349469
"6284","16013","aug",278.869216918945
"6285","16013","sep",216.476450695711
"6286","16013","oct",146.090995816623
"6287","16013","nov",88.0357782560236
"6288","16013","dec",58.7005349327536
"6289","16015","jan",65.9496530462934
"6290","16015","feb",103.991516233115
"6291","16015","mar",159.263556355581
"6292","16015","apr",225.968476739853
"6293","16015","may",266.699239001848
"6294","16015","jun",305.224352532032
"6295","16015","jul",324.290310205589
"6296","16015","aug",277.357980138968
"6297","16015","sep",210.277070170298
"6298","16015","oct",133.576939907374
"6299","16015","nov",75.6458092734452
"6300","16015","dec",53.7143799547126
"6301","16017","jan",39.3678759412304
"6302","16017","feb",76.3093983890446
"6303","16017","mar",119.392766025534
"6304","16017","apr",187.102286690671
"6305","16017","may",233.139838919991
"6306","16017","jun",247.064495523467
"6307","16017","jul",294.675199241735
"6308","16017","aug",247.197962753645
"6309","16017","sep",172.721011833987
"6310","16017","oct",94.2273715264318
"6311","16017","nov",44.4470308221327
"6312","16017","dec",34.2669312377619
"6313","16019","jan",57.6201313451393
"6314","16019","feb",89.9567817805969
"6315","16019","mar",155.151895660715
"6316","16019","apr",223.817609413383
"6317","16019","may",262.700463678419
"6318","16019","jun",303.387466666625
"6319","16019","jul",314.514868038217
"6320","16019","aug",267.141298471038
"6321","16019","sep",207.433359598376
"6322","16019","oct",133.810798723673
"6323","16019","nov",79.5075112568964
"6324","16019","dec",51.4818668660429
"6325","16021","jan",41.1305282739493
"6326","16021","feb",77.2875774090107
"6327","16021","mar",123.08920748784
"6328","16021","apr",196.711091672457
"6329","16021","may",238.575446495643
"6330","16021","jun",245.170486450195
"6331","16021","jul",289.664791517991
"6332","16021","aug",243.016295682467
"6333","16021","sep",169.70788368812
"6334","16021","oct",93.7017375359168
"6335","16021","nov",46.2052240078266
"6336","16021","dec",35.5564270753127
"6337","16023","jan",65.3935277524202
"6338","16023","feb",103.870573690663
"6339","16023","mar",173.908670840056
"6340","16023","apr",235.513192450482
"6341","16023","may",276.00592750881
"6342","16023","jun",312.598854728367
"6343","16023","jul",319.10839896824
"6344","16023","aug",276.840373495351
"6345","16023","sep",216.206308182426
"6346","16023","oct",145.701088084345
"6347","16023","nov",89.5049061484959
"6348","16023","dec",60.3103791029557
"6349","16025","jan",66.7297546733509
"6350","16025","feb",100.881055311723
"6351","16025","mar",165.080634932085
"6352","16025","apr",240.797083976052
"6353","16025","may",282.44137281938
"6354","16025","jun",321.318611422452
"6355","16025","jul",328.002350130948
"6356","16025","aug",281.756006830389
"6357","16025","sep",217.848504430597
"6358","16025","oct",146.173597647927
"6359","16025","nov",86.5580931576816
"6360","16025","dec",58.8130061583085
"6361","16027","jan",60.3306026289948
"6362","16027","feb",104.776119265936
"6363","16027","mar",162.599713080752
"6364","16027","apr",234.105735981359
"6365","16027","may",281.930771279124
"6366","16027","jun",317.366309511978
"6367","16027","jul",323.354901069033
"6368","16027","aug",280.479427911539
"6369","16027","sep",217.714167907175
"6370","16027","oct",141.691493076561
"6371","16027","nov",78.2269950799182
"6372","16027","dec",52.2452025286919
"6373","16029","jan",61.6881997244699
"6374","16029","feb",90.2071823706994
"6375","16029","mar",153.302550598815
"6376","16029","apr",224.037230061961
"6377","16029","may",260.614467914288
"6378","16029","jun",304.061798431061
"6379","16029","jul",313.892530671843
"6380","16029","aug",267.871052752484
"6381","16029","sep",210.385997730297
"6382","16029","oct",137.627427153535
"6383","16029","nov",84.0306492690202
"6384","16029","dec",55.5599072739318
"6385","16031","jan",72.4836501349968
"6386","16031","feb",108.432794099525
"6387","16031","mar",167.259448845577
"6388","16031","apr",229.827251680904
"6389","16031","may",273.42624684613
"6390","16031","jun",313.886075560131
"6391","16031","jul",313.012517834798
"6392","16031","aug",273.122623574144
"6393","16031","sep",219.204252728944
"6394","16031","oct",147.697971184444
"6395","16031","nov",89.5198275199861
"6396","16031","dec",61.9512784689552
"6397","16033","jan",54.9401320991935
"6398","16033","feb",86.7029710287576
"6399","16033","mar",151.239878392482
"6400","16033","apr",222.981813325987
"6401","16033","may",262.631409404042
"6402","16033","jun",297.797187385978
"6403","16033","jul",311.929537511134
"6404","16033","aug",270.253673301948
"6405","16033","sep",208.108872424115
"6406","16033","oct",134.241589430924
"6407","16033","nov",79.1394369523604
"6408","16033","dec",50.1525380375621
"6409","16035","jan",47.9950517905775
"6410","16035","feb",81.0406390049661
"6411","16035","mar",129.265604048736
"6412","16035","apr",195.307154278423
"6413","16035","may",236.265065688495
"6414","16035","jun",262.904147392096
"6415","16035","jul",308.893621991771
"6416","16035","aug",258.364083874133
"6417","16035","sep",182.588500296423
"6418","16035","oct",101.658431696337
"6419","16035","nov",53.231061336606
"6420","16035","dec",39.7596948608872
"6421","16037","jan",69.2100369643413
"6422","16037","feb",108.782710524941
"6423","16037","mar",170.294948480068
"6424","16037","apr",236.465682817869
"6425","16037","may",273.392151857034
"6426","16037","jun",301.81869130633
"6427","16037","jul",309.482099002635
"6428","16037","aug",264.68094585351
"6429","16037","sep",206.385440713555
"6430","16037","oct",136.500172985611
"6431","16037","nov",83.6956555518878
"6432","16037","dec",58.7898797631499
"6433","16039","jan",66.3986370676324
"6434","16039","feb",106.025488988834
"6435","16039","mar",165.994368062786
"6436","16039","apr",236.0991975321
"6437","16039","may",281.398280387421
"6438","16039","jun",320.266632994643
"6439","16039","jul",326.803423571662
"6440","16039","aug",281.912267354009
"6441","16039","sep",219.239048810411
"6442","16039","oct",144.162872025643
"6443","16039","nov",82.7921093600782
"6444","16039","dec",56.9552463567595
"6445","16041","jan",66.0535459656646
"6446","16041","feb",94.4501749121625
"6447","16041","mar",162.703570379727
"6448","16041","apr",224.327437912208
"6449","16041","may",269.826489655868
"6450","16041","jun",312.320711882218
"6451","16041","jul",321.029937522999
"6452","16041","aug",277.839721679688
"6453","16041","sep",217.179381439651
"6454","16041","oct",142.910446166992
"6455","16041","nov",88.0681329810101
"6456","16041","dec",58.999601751134
"6457","16043","jan",48.7359809293092
"6458","16043","feb",80.6794314008329
"6459","16043","mar",142.642827914871
"6460","16043","apr",215.244300395781
"6461","16043","may",255.73912634619
"6462","16043","jun",294.141632778954
"6463","16043","jul",316.335728691431
"6464","16043","aug",268.314292461211
"6465","16043","sep",203.162154568971
"6466","16043","oct",126.724678854906
"6467","16043","nov",71.7213414315959
"6468","16043","dec",44.9633380511335
"6469","16045","jan",58.5673903440818
"6470","16045","feb",100.47288800101
