time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.83,323,'COT68',84.0736,16.9718,0.8933,28.3988,1.6874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1350,0.1022,0.0000,0.0000,44.5398,0.4089,0.0000,0.0000,0.0000,2.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2580,0.7582,0.0000,0.0000,0.3252,0.0187,0.0000,0.0000,28.3988,1.6874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8105,0.0382,0.0000,0.0000,11.1216,0.2346,0.0000,0.0000,0.6017,0.0128,0.0000,0.0000,3.6965,0.0785,0.0000,0.0000
2023.83,315,'SORG99',42.5244,15.0196,0.7905,20.9455,0.9178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3158,0.0532,0.0000,0.0000,17.2631,0.2127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3718,0.4984,0.0000,0.0000,0.2460,0.0104,0.0000,0.0000,20.9455,0.9178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5675,0.0304,0.0000,0.0000,9.6290,0.1869,0.0000,0.0000,0.5643,0.0111,0.0000,0.0000,3.4665,0.0685,0.0000,0.0000
2024.83,323,'COT68',136.4467,31.0799,1.6358,46.7300,2.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.9433,0.1187,0.0000,0.0000,71.7734,0.4747,0.0000,0.0000,0.0000,2.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1111,0.4551,0.0000,0.0000,0.2507,0.0142,0.0000,0.0000,46.7300,2.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3420,0.0661,0.0000,0.0000,20.5294,0.4059,0.0000,0.0000,1.0770,0.0216,0.0000,0.0000,6.6160,0.1327,0.0000,0.0000
2025.83,315,'SORG99',33.6310,11.7883,0.6204,16.7774,0.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3707,0.0387,0.0000,0.0000,13.4829,0.1547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2155,0.3471,0.0000,0.0000,0.3821,0.0149,0.0000,0.0000,16.7774,0.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2275,0.0226,0.0000,0.0000,7.5406,0.1391,0.0000,0.0000,0.4450,0.0081,0.0000,0.0000,2.7338,0.0500,0.0000,0.0000
2026.83,323,'COT68',150.2679,22.9657,1.2087,52.3938,2.4830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.5748,0.1403,0.0000,0.0000,78.2993,0.5610,0.0000,0.0000,0.0000,2.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,0.0201,0.0000,0.0000,0.1741,0.0097,0.0000,0.0000,52.3938,2.4830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5674,0.0539,0.0000,0.0000,15.7712,0.3312,0.0000,0.0000,0.7146,0.0152,0.0000,0.0000,4.3898,0.0932,0.0000,0.0000
2027.83,315,'SORG99',28.4710,10.3482,0.5446,14.1251,0.6281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8692,0.0358,0.0000,0.0000,11.4767,0.1432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6389,0.5397,0.0000,0.0000,0.3258,0.0129,0.0000,0.0000,14.1251,0.6281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0767,0.0204,0.0000,0.0000,6.6140,0.1253,0.0000,0.0000,0.3915,0.0074,0.0000,0.0000,2.4049,0.0457,0.0000,0.0000
2028.83,323,'COT68',85.7550,20.2684,1.0668,29.7869,1.7178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1936,0.0979,0.0000,0.0000,44.7745,0.3915,0.0000,0.0000,0.0000,2.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7275,0.4892,0.0000,0.0000,0.3163,0.0166,0.0000,0.0000,29.7869,1.7178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,0.0426,0.0000,0.0000,12.7138,0.2620,0.0000,0.0000,0.7960,0.0161,0.0000,0.0000,4.8895,0.0990,0.0000,0.0000
2029.83,315,'SORG99',31.7280,11.4190,0.6010,15.4944,0.8671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2467,0.0512,0.0000,0.0000,12.9869,0.2048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7454,0.3796,0.0000,0.0000,0.1574,0.0067,0.0000,0.0000,15.4944,0.8671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1692,0.0247,0.0000,0.0000,7.1825,0.1517,0.0000,0.0000,0.4480,0.0095,0.0000,0.0000,2.7521,0.0586,0.0000,0.0000
2030.83,323,'COT68',121.6822,25.7673,1.3562,41.4773,2.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0410,0.1208,0.0000,0.0000,64.1639,0.4832,0.0000,0.0000,0.0000,2.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8559,0.9442,0.0000,0.0000,0.2640,0.0155,0.0000,0.0000,41.4773,2.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7749,0.0570,0.0000,0.0000,17.0456,0.3500,0.0000,0.0000,0.8885,0.0182,0.0000,0.0000,5.4581,0.1120,0.0000,0.0000
2031.83,315,'SORG99',41.4572,16.1372,0.8493,20.3794,0.9498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2156,0.0553,0.0000,0.0000,16.8622,0.2211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9633,0.0282,0.0000,0.0000,0.2249,0.0091,0.0000,0.0000,20.3794,0.9498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6374,0.0322,0.0000,0.0000,10.0583,0.1977,0.0000,0.0000,0.6463,0.0126,0.0000,0.0000,3.9703,0.0776,0.0000,0.0000
