time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2003.25,97,'COT68',0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2003.58,227,'COT68',14.9331,5.2616,0.2769,5.1722,0.4015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9522,0.0230,0.0000,0.0000,7.8087,0.0921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2919,0.0589,0.0000,0.0000,0.0406,0.0017,0.0000,0.0000,5.1722,0.4015,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6549,0.0130,0.0000,0.0000,4.0231,0.0797,0.0000,0.0000,0.1097,0.0021,0.0000,0.0000,0.6739,0.0128,0.0000,0.0000
2004.25,98,'RGA56',21.9570,16.5073,0.8688,0.0000,0.0000,0.0000,0.0000,22.5593,0.4356,0.0000,0.0000,20.0559,0.3942,0.0000,0.0000,2.5033,0.0414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1182,0.9679,0.0000,0.0000,0.0076,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5593,0.4356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2317,0.0323,0.0000,0.0000,13.7092,0.1983,0.0000,0.0000,0.1857,0.0027,0.0000,0.0000,1.1407,0.0167,0.0000,0.0000
2004.83,306,'SORG99',78.5116,25.5031,1.3423,39.1921,1.5403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8639,0.0866,0.0000,0.0000,31.4556,0.3463,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6860,2.1426,0.0000,0.0000,0.1606,0.0067,0.0000,0.0000,39.1921,1.5403,0.0000,0.0000,22.5593,0.4356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6953,0.0532,0.0000,0.0000,16.5566,0.3269,0.0000,0.0000,0.9334,0.0188,0.0000,0.0000,5.7334,0.1155,0.0000,0.0000
2005.25,97,'RGA56',5.4906,4.7691,0.2510,0.0000,0.0000,0.0000,0.0000,9.3173,0.1511,0.0000,0.0000,4.7147,0.0956,0.0000,0.0000,4.6026,0.0555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8921,0.0070,0.0000,0.0000,0.0040,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3173,0.1511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6476,0.0087,0.0000,0.0000,3.9781,0.0534,0.0000,0.0000,0.0497,0.0007,0.0000,0.0000,0.3050,0.0041,0.0000,0.0000
2005.75,287,'COT68',99.5783,23.1923,1.2206,33.7840,1.7706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1588,0.1063,0.0000,0.0000,52.6354,0.4250,0.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8956,0.0070,0.0000,0.0000,0.1092,0.0049,0.0000,0.0000,33.7840,1.7706,0.0000,0.0000,9.3173,0.1511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4816,0.0508,0.0000,0.0000,15.2442,0.3119,0.0000,0.0000,0.8257,0.0170,0.0000,0.0000,5.0719,0.1041,0.0000,0.0000
2006.25,97,'RGA56',4.7366,6.3599,0.3347,0.0000,0.0000,0.0000,0.0000,11.0021,0.1695,0.0000,0.0000,4.2584,0.1077,0.0000,0.0000,6.7437,0.0618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,0.0001,0.0000,0.0000,0.0073,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0021,0.1695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8634,0.0146,0.0000,0.0000,5.3035,0.0899,0.0000,0.0000,0.0658,0.0011,0.0000,0.0000,0.4042,0.0070,0.0000,0.0000
2007.00,18,'SORG99',26.8535,8.8353,0.4650,13.4174,0.6204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6872,0.0348,0.0000,0.0000,10.7489,0.1392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4174,0.6204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9705,0.0188,0.0000,0.0000,5.9616,0.1153,0.0000,0.0000,0.2786,0.0055,0.0000,0.0000,1.7113,0.0336,0.0000,0.0000
2007.25,97,'RGA56',2.5196,4.8731,0.2565,0.0000,0.0000,0.0000,0.0000,4.3902,0.0838,0.0000,0.0000,2.3203,0.0555,0.0000,0.0000,2.0699,0.0283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0294,0.0558,0.0000,0.0000,0.0277,0.0011,0.0000,0.0000,13.4174,0.6204,0.0000,0.0000,4.3902,0.0838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6647,0.0101,0.0000,0.0000,4.0830,0.0620,0.0000,0.0000,0.0496,0.0008,0.0000,0.0000,0.3048,0.0047,0.0000,0.0000
2007.75,297,'COT68',30.7501,8.1604,0.4295,10.4803,0.5919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0540,0.0352,0.0000,0.0000,16.2159,0.1407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0975,0.2723,0.0000,0.0000,0.2608,0.0103,0.0000,0.0000,23.8976,1.2123,0.0000,0.0000,4.3902,0.0838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9445,0.0174,0.0000,0.0000,5.8020,0.1067,0.0000,0.0000,0.2303,0.0043,0.0000,0.0000,1.4150,0.0261,0.0000,0.0000
