time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.83,323,'COT68',167.3559,26.1399,1.3758,58.5746,2.7828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7563,0.1558,0.0000,0.0000,87.0251,0.6233,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.7078,0.4181,0.0000,0.0000,0.3601,0.0193,0.0000,0.0000,58.5746,2.7828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9490,0.0619,0.0000,0.0000,18.1150,0.3803,0.0000,0.0000,0.7880,0.0171,0.0000,0.0000,4.8407,0.1050,0.0000,0.0000
2023.83,315,'SORG117',139.1515,63.9819,3.3675,75.8564,1.8240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6590,0.1251,0.0000,0.0000,50.6360,0.5003,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.3634,0.8945,0.0000,0.0000,0.7463,0.0371,0.0000,0.0000,75.8564,1.8240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4021,0.1171,0.0000,0.0000,39.3274,0.7191,0.0000,0.0000,2.6287,0.0485,0.0000,0.0000,16.1475,0.2977,0.0000,0.0000
2024.83,323,'COT68',182.0423,49.2196,2.5905,50.1706,2.2102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.3743,0.1956,0.0000,0.0000,105.4974,0.7823,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8954,0.0707,0.0000,0.0000,0.2069,0.0134,0.0000,0.0000,50.1706,2.2102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2347,0.1037,0.0000,0.0000,32.1561,0.6371,0.0000,0.0000,1.7511,0.0350,0.0000,0.0000,10.7566,0.2148,0.0000,0.0000
2025.83,315,'SORG117',140.1157,49.7607,2.6190,62.3024,2.0970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5627,0.2042,0.0000,0.0000,62.2506,0.8168,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0005,0.0000,0.0000,62.3024,2.0970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2916,0.1072,0.0000,0.0000,32.5055,0.6584,0.0000,0.0000,1.7832,0.0368,0.0000,0.0000,10.9541,0.2262,0.0000,0.0000
2026.83,323,'COT68',148.6811,34.8090,1.8321,41.5643,2.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4234,0.1911,0.0000,0.0000,85.6935,0.7642,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5576,0.0329,0.0000,0.0000,41.5643,2.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7451,0.0791,0.0000,0.0000,23.0056,0.4856,0.0000,0.0000,1.2040,0.0256,0.0000,0.0000,7.3961,0.1573,0.0000,0.0000
2027.83,315,'SORG117',220.1303,89.0470,4.6867,129.3172,2.7798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.1626,0.1632,0.0000,0.0000,72.6505,0.6529,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2196,0.0109,0.0000,0.0000,129.3172,2.7798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2480,0.1757,0.0000,0.0000,56.8092,1.0793,0.0000,0.0000,3.3732,0.0656,0.0000,0.0000,20.7212,0.4029,0.0000,0.0000
2028.83,323,'COT68',286.7722,64.9660,3.4193,100.3703,3.1779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.2804,0.1780,0.0000,0.0000,149.1215,0.7119,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2253,0.1490,0.0000,0.0000,0.4411,0.0245,0.0000,0.0000,100.3703,3.1779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1109,0.1356,0.0000,0.0000,43.6811,0.8330,0.0000,0.0000,2.1395,0.0412,0.0000,0.0000,13.1427,0.2529,0.0000,0.0000
2029.83,315,'SORG117',212.5153,74.6399,3.9284,127.5092,2.3798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0012,0.1333,0.0000,0.0000,68.0049,0.5331,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9588,0.3520,0.0000,0.0000,0.4694,0.0223,0.0000,0.0000,127.5092,2.3798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0969,0.1456,0.0000,0.0000,49.7384,0.8946,0.0000,0.0000,2.5336,0.0463,0.0000,0.0000,15.5634,0.2844,0.0000,0.0000
2030.83,323,'COT68',114.7615,24.2586,1.2768,32.2089,1.8574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5105,0.1595,0.0000,0.0000,66.0421,0.6381,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,0.0002,0.0000,0.0000,0.0029,0.0002,0.0000,0.0000,32.2089,1.8574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5858,0.0545,0.0000,0.0000,15.8843,0.3346,0.0000,0.0000,0.8624,0.0182,0.0000,0.0000,5.2979,0.1120,0.0000,0.0000
2031.83,315,'SORG117',181.8567,69.9209,3.6800,90.3415,2.5624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3030,0.2084,0.0000,0.0000,73.2122,0.8338,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0634,0.0032,0.0000,0.0000,90.3415,2.5624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2707,0.1462,0.0000,0.0000,44.6626,0.8979,0.0000,0.0000,2.6421,0.0540,0.0000,0.0000,16.2300,0.3319,0.0000,0.0000
