time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7],NO3_ppm[8],NO3_ppm[9]        etc...
2016.92,349,0.762261,0.184991,0.310796,0.855077,1.232645,2.846514,3.169162,2.94265,1.21979,,
2016,2,0.762319,0.244409,0.402334,0.834775,0.340844,0.343637,0.262589,0.266841,0.129494,,
2007.92,341,0.762349,0.439217,0.658189,1.069552,0.287282,0.427082,0.344796,0.350582,0.172001,,
2009.5,184,0.762953,0.167782,0.360816,0.794018,0.322632,0.544021,0.643379,0.722269,0.242993,,
2014.92,355,0.763088,0.225103,0.340893,0.421386,0.132101,0.120153,0.13323,0.154738,0.087422,,
2012.92,353,0.763137,0.344095,0.696416,1.620773,1.028124,2.292713,3.312017,4.575852,2.311953,,
2012.83,315,0.763144,0.348307,0.631362,1.464848,0.965881,2.267439,3.306467,4.577056,2.309086,,
2009.75,292,0.763145,0.447024,0.825343,1.75292,1.192651,1.268352,0.816215,0.804156,0.293127,,
2014.83,318,0.763176,0.174977,0.235559,0.204825,0.105999,0.104335,0.127693,0.149446,0.084714,,
2005.75,300,0.763612,0.354244,0.396947,0.605891,0.61509,1.617857,2.458539,2.849965,1.311833,,
2019.42,156,0.763664,0.00737,0.394046,1.041848,0.490482,0.53874,0.462097,0.527036,0.310762,,
2005,11,0.763887,0.072818,0.111601,0.118743,0.102873,0.089001,0.032886,0.021775,0.010361,,
2021.58,224,0.76399,0.296481,0.479024,0.869217,0.210051,0.214587,0.161975,0.1936,0.118597,,
2009.08,38,0.764498,0.3492,0.632738,1.098043,0.289095,0.281092,0.144505,0.122368,0.061281,,
2009.08,37,0.764534,0.348867,0.631847,1.096166,0.288251,0.28058,0.144326,0.122189,0.061193,,
2012.67,265,0.764645,0.259342,0.394457,0.919308,1.029322,2.60131,3.91277,5.027256,2.302365,,
2016.08,47,0.764731,0.144424,0.336344,0.811276,0.445468,0.451576,0.269383,0.27319,0.132928,,
2003.92,348,0.764777,0.398189,1.203622,3.678465,2.786545,2.640713,2.343918,2.742566,1.420574,,
2014.83,317,0.764814,0.174674,0.234751,0.203123,0.105234,0.103871,0.127531,0.14929,0.084631,,
2009.08,36,0.764859,0.348538,0.630972,1.094321,0.287421,0.280077,0.14415,0.122012,0.061106,,
2021.5,187,0.764867,0.215993,0.465563,0.971143,0.19284,0.260881,0.233239,0.325089,0.236713,,
2021.92,344,0.764918,0.37699,0.535489,1.23934,0.538934,0.416988,0.264623,0.187343,0.090811,,
2016,1,0.765041,0.250547,0.401102,0.831897,0.34007,0.343168,0.262425,0.266681,0.129411,,
2008,27,0.765257,0.386106,0.465202,0.814318,0.466159,0.598169,0.38032,0.357835,0.175959,,
2016.92,348,0.765376,0.184718,0.310067,0.853543,1.231955,2.846095,3.169016,2.942635,1.219652,,
2009.75,291,0.765461,0.446735,0.824573,1.751296,1.191921,1.26791,0.81606,0.804032,0.293035,,
2012.83,314,0.765479,0.348018,0.630593,1.463227,0.965151,2.266997,3.306313,4.577019,2.311836,,
2005.75,299,0.765489,0.353857,0.395913,0.603712,0.614109,1.617263,2.458331,2.849833,1.311727,,
2007.92,340,0.765575,0.438946,0.657467,1.06803,0.286598,0.426667,0.344651,0.35045,0.171923,,
2012.92,352,0.766211,0.343821,0.695684,1.619232,1.029355,2.290544,3.31187,4.575848,2.311809,,
2009.08,35,0.766253,0.348231,0.630152,1.092592,0.286643,0.279606,0.143985,0.121847,0.061024,,
2014.92,354,0.766288,0.224832,0.340169,0.41986,0.131414,0.119737,0.133085,0.154599,0.087347,,
2014.83,316,0.766407,0.17437,0.233939,0.201413,0.104464,0.103404,0.127368,0.149132,0.084547,,
2017.67,258,0.767002,0.321999,0.595258,1.243543,0.254283,0.257871,0.187845,0.234649,0.158382,,
2021.58,223,0.767297,0.296031,0.477823,0.866686,0.208913,0.213897,0.161734,0.193367,0.118473,,
2005.58,243,0.767665,0.305056,0.711663,2.367972,4.296358,7.930052,3.380825,1.4298,0.50399,,
2012.83,313,0.76769,0.347726,0.629814,1.461586,0.964413,2.26655,3.306156,4.577064,2.311659,,
2009.75,290,0.76785,0.446447,0.823803,1.749676,1.191191,1.267468,0.815905,0.803909,0.292943,,
2014.83,315,0.767913,0.174063,0.233121,0.199689,0.103688,0.102934,0.127204,0.148974,0.084462,,
2016.08,46,0.767966,0.144152,0.335619,0.80975,0.444781,0.45116,0.269238,0.273054,0.132851,,
2009.08,34,0.768019,0.34793,0.629349,1.090901,0.285882,0.279144,0.143823,0.121686,0.060944,,
2021.92,343,0.768047,0.376717,0.534759,1.237801,0.538241,0.416568,0.264476,0.187203,0.090735,,
2003.92,347,0.768071,0.397918,1.202901,3.676945,2.785861,2.640298,2.343773,2.742421,1.420502,,
2005.75,298,0.768233,0.363312,0.394111,0.597098,0.612731,1.616428,2.458038,2.849617,1.311701,,
2016.92,347,0.768383,0.184442,0.30933,0.851988,1.231255,2.845671,3.168867,2.942619,1.219514,,
2014.83,308,0.768493,0.202431,0.237198,0.170599,0.089185,0.095111,0.135759,0.149908,0.084907,,
2003.75,282,0.768532,0.405468,1.113406,3.457317,2.59627,2.497148,2.325921,2.726017,1.411769,,
2008,26,0.768598,0.385836,0.464483,0.812802,0.465477,0.597756,0.380175,0.357696,0.175885,,
2007.92,339,0.768849,0.438675,0.656744,1.066506,0.285912,0.426252,0.344505,0.350317,0.171845,,
2012.92,349,0.768908,0.397969,0.73295,1.674613,0.989092,2.281506,3.311394,4.575758,2.314592,,
2012.92,351,0.768916,0.343542,0.69494,1.632372,1.026636,2.28593,3.31172,4.575846,2.311663,,
2014.83,314,0.769028,0.173748,0.232281,0.197918,0.102891,0.102451,0.127035,0.148811,0.084375,,
2019.5,192,0.76904,0.020071,0.1702,0.268214,0.193067,0.22081,0.19547,0.247013,0.150997,,
2021.5,186,0.769379,0.214859,0.462539,0.96477,0.189973,0.259144,0.232632,0.324494,0.236405,,
2014.92,353,0.769533,0.22456,0.339444,0.418331,0.130726,0.11932,0.132939,0.15446,0.087271,,
2009.08,33,0.769924,0.347631,0.628552,1.089221,0.285126,0.278686,0.143663,0.121525,0.060865,,
2006.58,232,0.769942,-0.168287,0.309323,1.382724,1.076805,1.711531,3.049327,2.94675,1.364257,,
2018.67,271,0.770016,0.293559,0.321048,0.682302,1.989675,4.073606,4.051293,4.082773,0.726246,,
2012.83,312,0.770035,0.347436,0.62904,1.459955,0.963679,2.266105,3.306,4.577111,2.311482,,
2009.75,289,0.770272,0.446158,0.823033,1.748052,1.190461,1.267025,0.81575,0.803786,0.292851,,
2012.42,181,0.770313,-0.328427,0.180148,0.522042,2.44282,5.259276,5.444829,5.663088,1.698843,,
2021.58,222,0.770523,0.295584,0.47663,0.864172,0.207782,0.213211,0.161494,0.193136,0.11835,,
2012.92,350,0.77055,0.343255,0.707384,1.668561,1.009405,2.281999,3.311567,4.575842,2.311513,,
2005.75,297,0.770561,0.363021,0.393335,0.595463,0.611995,1.615982,2.457882,2.849592,1.311559,,
2014.83,313,0.770574,0.173052,0.230425,0.194007,0.101131,0.101385,0.126663,0.148444,0.084187,,
2014.67,258,0.770586,0.233738,0.464943,0.652553,0.624411,0.905538,0.718959,0.504471,0.234269,,
2009.5,183,0.770921,0.16636,0.357022,0.786022,0.319034,0.541841,0.64262,0.721534,0.2426,,
2013.42,175,0.770927,-0.331224,0.221572,1.321681,2.065126,3.040559,3.676869,4.663815,2.356593,,
2016.08,45,0.771237,0.14388,0.334893,0.808219,0.444093,0.450743,0.269092,0.272917,0.132774,,
2021.92,342,0.77129,0.376444,0.534031,1.236267,0.537551,0.41615,0.26433,0.187063,0.09066,,
2016.92,346,0.771343,0.184163,0.308586,0.850421,1.23055,2.845244,3.168717,2.942602,1.219374,,
2021.67,272,0.771374,0.380466,0.484556,1.031323,0.278804,0.161895,0.10832,0.128891,0.073796,,
2006.42,172,0.771374,-0.888709,0.695132,2.561422,1.515079,2.182152,3.046714,2.944137,1.362967,,
2003.92,346,0.771408,0.397647,1.202179,3.675422,2.785176,2.639883,2.343627,2.742275,1.420431,,
2010.58,223,0.771678,0.153436,0.171532,0.179749,0.162068,0.243474,0.302758,0.387955,0.231143,,
2021.42,156,0.77183,0.001382,0.228577,0.238281,0.135822,0.181788,0.211064,0.33467,0.2548,,
2012.67,264,0.771931,0.258492,0.39219,0.914532,1.027172,2.600008,3.912333,5.027013,2.302025,,
2008,25,0.77196,0.385566,0.46376,0.811281,0.464792,0.597341,0.38003,0.357557,0.17581,,
2009.08,32,0.772012,0.347335,0.627762,1.087557,0.284377,0.278232,0.143504,0.121366,0.060787,,
2007.92,338,0.772141,0.438403,0.656018,1.064976,0.285223,0.425835,0.344359,0.350183,0.171767,,
2017.67,257,0.772159,0.321455,0.593809,1.240489,0.252909,0.257038,0.187553,0.234368,0.158233,,
2012.92,348,0.772163,0.397696,0.732223,1.673079,0.988402,2.281087,3.311247,4.575763,2.314444,,
2016.67,251,0.772487,0.315195,0.629913,1.864002,1.770702,2.718169,3.840603,2.66419,1.017814,,
2005.75,296,0.772513,0.362721,0.392537,0.59378,0.611238,1.615523,2.457723,2.84956,1.311415,,
2012.83,311,0.772521,0.347148,0.628271,1.458334,0.962949,2.265663,3.305845,4.577159,2.311306,,
2009.75,288,0.772676,0.445868,0.822259,1.746421,1.189727,1.26658,0.815594,0.803662,0.292758,,
2014.92,352,0.772798,0.224286,0.338715,0.416797,0.130035,0.118901,0.132792,0.15432,0.087196,,
2014.83,312,0.773192,0.171886,0.227316,0.187454,0.098183,0.099598,0.126038,0.147824,0.083875,,
2005.58,242,0.773251,0.30443,0.709994,2.364454,4.294775,7.929093,3.380489,1.42953,0.503791,,
2018.75,284,0.773306,0.298747,0.208627,0.218626,0.385946,0.891397,1.138394,1.61627,0.833494,,
2021.58,221,0.773729,0.295134,0.475432,0.861647,0.206645,0.212523,0.161252,0.192904,0.118227,,
2016.92,345,0.77401,0.183877,0.307824,0.848814,1.229827,2.844806,3.168564,2.942581,1.219233,,
2021.5,185,0.774104,0.213578,0.459122,0.95757,0.186733,0.25718,0.231946,0.32382,0.236059,,
2005.75,295,0.774446,0.375157,0.390003,0.586767,0.609963,1.61475,2.457455,2.849364,1.311703,,
2016.08,44,0.774514,0.143606,0.334164,0.806682,0.443401,0.450323,0.268945,0.27278,0.132696,,
2021.92,341,0.774573,0.37617,0.533302,1.234731,0.53686,0.415731,0.264183,0.186924,0.090584,,
2003.92,345,0.774762,0.397375,1.201453,3.673892,2.784488,2.639466,2.343481,2.742129,1.420359,,
2016.75,287,0.774972,0.27917,0.498098,1.544083,1.541828,2.379388,3.091465,2.881364,1.17093,,
2009.75,287,0.775019,0.445575,0.82148,1.744778,1.188988,1.266132,0.815437,0.803537,0.292665,,
2012.83,310,0.775075,0.346859,0.627503,1.456714,0.962221,2.265221,3.305691,4.577208,2.311129,,
2014.83,311,0.775141,0.170762,0.22432,0.181139,0.095341,0.097876,0.125435,0.147227,0.083574,,
2015.5,188,0.775263,0.13182,0.205695,0.171974,0.098725,0.111217,0.085797,0.093385,0.05076,,
2008,24,0.775347,0.385294,0.463036,0.809753,0.464105,0.596924,0.379884,0.357418,0.175735,,
2007.92,337,0.775449,0.43813,0.655289,1.06344,0.284532,0.425416,0.344212,0.350049,0.171688,,
2012.92,347,0.775488,0.397423,0.731495,1.671545,0.987711,2.280669,3.311101,4.575772,2.314295,,
2014.92,351,0.776066,0.224012,0.337984,0.415255,0.129342,0.118481,0.132645,0.15418,0.08712,,
2016.92,344,0.776356,0.183583,0.307041,0.847164,1.229612,2.843876,3.168406,2.942557,1.219089,,
2005.75,294,0.776528,0.374858,0.389208,0.585091,0.609209,1.614293,2.4573,2.849329,1.311559,,
2014.83,309,0.776639,0.168462,0.218184,0.168208,0.089523,0.09435,0.124202,0.146004,0.082957,,
2015.33,139,0.776669,0.046039,0.206768,0.317264,0.234722,0.268035,0.21138,0.240352,0.129713,,
2015.42,153,0.776721,0.104294,0.390328,0.798219,0.092021,0.111402,0.095856,0.119677,0.071046,,
2004,31,0.776821,0.22542,0.254603,0.150426,0.258208,0.654512,1.050942,1.383142,0.806018,,
2015.58,243,0.776939,0.253751,0.573794,1.045749,0.282633,0.217524,0.125563,0.129034,0.067844,,
2014.83,310,0.777129,0.169619,0.22127,0.174712,0.092449,0.096123,0.124823,0.146619,0.083267,,
2008.58,222,0.777303,0.262646,0.530259,1.257063,0.448314,0.44564,0.322815,0.34832,0.185849,,
2014.5,189,0.777335,-0.072725,0.207245,0.280094,0.270201,0.417389,0.320255,0.351089,0.191348,,
2021.58,220,0.777337,0.29465,0.474141,0.858927,0.205421,0.211781,0.160993,0.192653,0.118094,,
2009.75,286,0.777412,0.445276,0.820681,1.743096,1.188231,1.265673,0.815277,0.803409,0.292569,,
2017.67,256,0.777441,0.320901,0.592331,1.237374,0.251507,0.256188,0.187256,0.234081,0.158081,,
2012.83,309,0.777582,0.346569,0.626729,1.455083,0.961487,2.264776,3.305535,4.577256,2.310951,,
2018.83,334,0.777635,0.168683,0.26446,0.495688,0.213723,0.315545,0.401834,0.683766,0.48053,,
2016.08,43,0.777799,0.143331,0.333431,0.805137,0.442706,0.449902,0.268797,0.272643,0.132619,,
2021.92,340,0.777888,0.375896,0.532571,1.233189,0.536166,0.415311,0.264036,0.186784,0.090507,,
2003.92,344,0.778119,0.397101,1.200724,3.672355,2.783796,2.639047,2.343334,2.741982,1.420286,,
2016.92,343,0.778391,0.183283,0.306239,0.845474,1.230397,2.842011,3.168245,2.942528,1.218944,,
2019.58,241,0.778509,0.142526,0.287308,0.549604,0.466812,0.481094,0.259591,0.278372,0.16668,,
2008,23,0.778762,0.385021,0.462309,0.808221,0.463415,0.596506,0.379738,0.357279,0.175659,,
2007.92,336,0.778795,0.437856,0.654558,1.061899,0.283839,0.424996,0.344065,0.349916,0.171609,,
2012.92,346,0.778836,0.397149,0.730764,1.670005,0.987019,2.280249,3.310954,4.575782,2.314145,,
2007.58,236,0.779097,0.244272,0.262829,0.724319,0.904848,0.906055,0.300542,0.233142,0.122923,,
2005.75,293,0.779135,0.374508,0.388273,0.583121,0.608322,1.613756,2.45712,2.849265,1.311401,,
2005.58,241,0.779189,0.303768,0.708227,2.360728,4.293098,7.928077,3.380133,1.42924,0.503583,,
2014.92,350,0.779326,0.223736,0.337248,0.413704,0.128644,0.118058,0.132497,0.154039,0.087043,,
2012.75,276,0.77967,0.304402,0.4863,1.143841,0.907006,2.233678,3.294815,4.573003,2.303446,,
2004,30,0.779678,0.225136,0.253844,0.148827,0.257488,0.654076,1.050791,1.383051,0.805911,,
2009.83,334,0.779686,0.423406,0.894179,1.962388,1.272454,1.298,0.823196,0.810091,0.296622,,
2016.75,286,0.779713,0.35167,0.561122,1.583822,1.479624,2.372211,3.089763,2.879739,1.170243,,
2009.75,285,0.77976,0.444982,0.819896,1.741441,1.187486,1.265222,0.815119,0.803283,0.292475,,
2012.67,263,0.779936,0.257553,0.389686,0.909253,1.024797,2.598568,3.91185,5.02672,2.301662,,
2016.92,342,0.780227,0.182977,0.305424,0.845652,1.231207,2.839328,3.168081,2.942498,1.218797,,
2012.83,308,0.780234,0.346281,0.625959,1.453461,0.960757,2.264334,3.30538,4.577305,2.310774,,
2008.58,221,0.780279,0.262256,0.529217,1.254867,0.447327,0.445042,0.322606,0.348127,0.185738,,
2018.83,333,0.780696,0.168403,0.263712,0.494111,0.213014,0.315115,0.401683,0.683647,0.48044,,
2016.08,42,0.781113,0.143056,0.332696,0.803588,0.442009,0.44948,0.268649,0.272505,0.132541,,
2021.92,339,0.781138,0.375619,0.531832,1.231633,0.535466,0.414886,0.263887,0.186642,0.090431,,
2021.58,219,0.78134,0.294131,0.472757,0.856009,0.204109,0.210985,0.160714,0.192383,0.117952,,
2003.92,343,0.781484,0.396827,1.199991,3.670811,2.783101,2.638626,2.343187,2.741835,1.420213,,
2015.58,242,0.78152,0.253215,0.572364,1.042737,0.281278,0.216703,0.125276,0.128752,0.067699,,
2006.42,171,0.781564,-0.839025,0.727279,2.566979,1.510697,2.182152,3.046714,2.944137,1.362967,,
2021.5,184,0.781608,0.211634,0.453937,0.946643,0.181816,0.2542,0.230904,0.32279,0.235536,,
2016.92,341,0.781677,0.182663,0.304587,0.849367,1.231103,2.835979,3.167913,2.942463,1.218648,,
2005.75,292,0.781905,0.374134,0.387276,0.58102,0.607377,1.613183,2.456928,2.849187,1.311237,,
2016.75,285,0.781914,0.351372,0.560327,1.582146,1.47887,2.371754,3.089603,2.879711,1.170099,,
2007.92,335,0.782015,0.437577,0.653817,1.062572,0.28213,0.424569,0.343916,0.349779,0.171528,,
2009.75,284,0.782122,0.44715,0.821028,1.737831,1.186757,1.26478,0.814964,0.803147,0.292468,,
2007.17,64,0.78215,0.159239,0.363337,0.806312,0.180156,0.128358,0.065366,0.721579,0.625524,,
2008,22,0.782182,0.384747,0.461578,0.806681,0.462722,0.596086,0.379591,0.357139,0.175583,,
2012.92,345,0.782218,0.396875,0.730032,1.668461,0.986324,2.279828,3.310806,4.575795,2.313993,,
2016.92,337,0.782268,0.241575,0.324272,0.893565,1.193855,2.829313,3.16722,2.942196,1.219391,,
2007.17,63,0.782336,0.158901,0.362434,0.80441,0.1793,0.127839,0.065188,0.721394,0.625434,,
2004,29,0.782442,0.224848,0.253077,0.147211,0.256761,0.653635,1.050639,1.382957,0.805804,,
2014.92,349,0.782622,0.22346,0.33651,0.412149,0.127944,0.117634,0.132348,0.153897,0.086966,,
2016.92,340,0.782674,0.18234,0.303724,0.858761,1.228501,2.832519,3.167739,2.942424,1.218496,,
2018.75,283,0.782719,0.295424,0.199764,0.199947,0.37754,0.886303,1.136618,1.614553,0.832576,,
2012.83,307,0.782805,0.345989,0.625183,1.451825,0.960021,2.263888,3.305224,4.577354,2.310596,,
2017.67,255,0.782834,0.320337,0.590826,1.234203,0.25008,0.255324,0.186953,0.233789,0.157926,,
2009.83,333,0.782842,0.433627,0.900266,1.959709,1.268783,1.29758,0.823049,0.809955,0.29666,,
2007.17,62,0.783012,0.158572,0.361557,0.80256,0.178468,0.127334,0.065016,0.721212,0.625347,,
2016.92,339,0.78315,0.18201,0.303446,0.876107,1.220776,2.830289,3.167562,2.942381,1.218342,,
2006.58,231,0.783217,-0.134151,0.317816,1.420691,1.106371,1.758525,3.049327,2.94675,1.364257,,
2003.42,154,0.783417,0.003968,0.784611,2.035313,1.929739,3.846089,2.529687,0.851983,0.474574,,
2016.92,338,0.783481,0.192369,0.312866,0.89376,1.206835,2.829803,3.167392,2.942289,1.218252,,
2008.58,220,0.783588,0.261835,0.528096,1.252504,0.446263,0.444397,0.32238,0.347917,0.185618,,
2008.67,252,0.783656,0.301671,0.603575,1.25723,0.26859,0.271208,0.211667,0.240845,0.132784,,
2018.83,332,0.783825,0.168122,0.262964,0.492535,0.212304,0.314685,0.401533,0.683527,0.480351,,
2007.17,61,0.783888,0.158246,0.360689,0.800731,0.177645,0.126835,0.064847,0.721032,0.62526,,
2007.17,60,0.784075,0.157907,0.359784,0.798824,0.176787,0.126315,0.064671,0.720844,0.62517,,
2021.92,338,0.784368,0.37534,0.531089,1.230066,0.534761,0.414459,0.263738,0.1865,0.090353,,
2016.08,41,0.784448,0.142779,0.331958,0.802033,0.441309,0.449056,0.268501,0.272366,0.132462,,
2007.17,65,0.784495,0.159628,0.364375,0.808499,0.18114,0.128954,0.065571,0.721791,0.625627,,
2016.75,284,0.784767,0.351016,0.559377,1.580144,1.477969,2.371208,3.089412,2.879651,1.16994,,
2003.92,342,0.784845,0.39655,1.199254,3.669258,2.782402,2.638202,2.343039,2.741686,1.42014,,
2004,28,0.784916,0.224554,0.252291,0.145555,0.256016,0.653183,1.050484,1.382859,0.805694,,
2012.83,306,0.785131,0.345692,0.62439,1.450155,0.959269,2.263433,3.305064,4.5774,2.310415,,
2009.75,283,0.785195,0.446868,0.820276,1.736245,1.186043,1.264348,0.814812,0.803028,0.292377,,
2016.92,336,0.785591,0.241298,0.323532,0.892006,1.193154,2.828888,3.167072,2.94218,1.219251,,
2012.92,344,0.785618,0.396599,0.729296,1.666911,0.985626,2.279406,3.310658,4.575809,2.31384,,
2008,21,0.785625,0.384472,0.460845,0.805136,0.462027,0.595665,0.379443,0.356998,0.175507,,
2021.58,218,0.785694,0.293579,0.471286,0.852908,0.202713,0.21014,0.160418,0.192096,0.117802,,
2005.58,240,0.785728,0.30304,0.706285,2.356637,4.291257,7.926961,3.379746,1.428912,0.503358,,
2014.92,348,0.785897,0.223181,0.335768,0.410584,0.12724,0.117207,0.132199,0.153755,0.086889,,
2009.83,332,0.786163,0.433349,0.899526,1.958148,1.268081,1.297155,0.8229,0.809823,0.296578,,
2007.17,66,0.786928,0.16002,0.365419,0.8107,0.182131,0.129554,0.065779,0.722004,0.62573,,
2018.83,331,0.787038,0.167842,0.262217,0.49096,0.211596,0.314256,0.401382,0.683407,0.480261,,
2005.75,291,0.787074,0.373547,0.385711,0.577722,0.605893,1.612284,2.456623,2.848993,1.311017,,
2004,27,0.787235,0.224255,0.251495,0.143876,0.255261,0.652726,1.050328,1.382759,0.805584,,
2008.58,219,0.787269,0.261371,0.526859,1.249897,0.44509,0.443686,0.322131,0.347677,0.185564,,
2016.75,283,0.787305,0.350684,0.558492,1.578278,1.47713,2.3707,3.089234,2.879604,1.169787,,
2003.42,170,0.787546,0.012174,0.20381,0.861973,1.177868,2.096666,3.175788,2.776558,0.498577,,
2021.92,337,0.787555,0.375059,0.530339,1.228487,0.53405,0.414028,0.263587,0.186356,0.090275,,
2016.08,40,0.787801,0.142501,0.331217,0.800472,0.440607,0.44863,0.268352,0.272227,0.132384,,
2009.75,282,0.788022,0.446579,0.819507,1.734625,1.185314,1.263906,0.814658,0.802906,0.292285,,
2015.58,241,0.788049,0.25249,0.57043,1.052695,0.273553,0.215206,0.124887,0.128368,0.067504,,
2003.92,341,0.788157,0.396272,1.198511,3.667692,2.781698,2.637775,2.342889,2.741537,1.420066,,
2017.67,254,0.788249,0.31977,0.589314,1.231017,0.248647,0.254455,0.186649,0.233496,0.157771,,
2012.92,343,0.788994,0.396321,0.728556,1.66535,0.984924,2.27898,3.310509,4.575825,2.313685,,
2008,20,0.789069,0.384196,0.460108,0.803582,0.461328,0.595241,0.379295,0.356857,0.17543,,
2014.92,347,0.789097,0.2229,0.335017,0.409003,0.126529,0.116776,0.132048,0.153608,0.086918,,
2012.67,262,0.7891,0.256487,0.386843,0.903262,1.022101,2.596935,3.911301,5.026357,2.301265,,
2004,26,0.789431,0.223953,0.250689,0.142178,0.254496,0.652262,1.050169,1.382656,0.805472,,
2009.83,331,0.789436,0.433069,0.898779,1.956574,1.267373,1.296726,0.82275,0.809691,0.296494,,
2016.75,282,0.789465,0.350382,0.557686,1.57658,1.476365,2.370237,3.089072,2.879519,1.170345,,
2013.42,174,0.789839,-0.266263,0.231943,1.383546,2.065126,3.040559,3.676869,4.663815,2.356593,,
2012.42,180,0.789882,-0.315072,0.186084,0.539243,2.44282,5.259276,5.444829,5.663348,1.698715,,
2005,12,0.789918,0.073674,0.113884,0.123554,0.105038,0.090217,0.033413,0.022234,0.010585,,
2003.33,144,0.789932,0.336412,0.462851,1.428914,2.310317,4.557263,1.520221,0.81487,0.461901,,
2007.17,67,0.790192,0.160429,0.366511,0.813001,0.183166,0.130182,0.065997,0.722225,0.625839,,
2018.83,330,0.790331,0.167562,0.26147,0.489386,0.210888,0.313827,0.401232,0.683288,0.480172,,
2009.75,281,0.790542,0.446284,0.818719,1.732964,1.184566,1.263453,0.814499,0.80278,0.29219,,
2003.42,180,0.790567,0.048633,0.175134,0.516715,0.842139,1.494817,2.115424,2.528072,1.309495,,
2021.58,217,0.790589,0.292978,0.469683,0.849531,0.201193,0.209219,0.160095,0.191782,0.117638,,
2008.58,218,0.790695,0.260918,0.52565,1.247349,0.443943,0.442991,0.321888,0.34745,0.185436,,
2021.92,336,0.790755,0.374777,0.529587,1.226902,0.533337,0.413596,0.263435,0.186212,0.090197,,
2016.08,39,0.791194,0.142223,0.330475,0.798908,0.439903,0.448204,0.268202,0.272088,0.132305,,
2004,25,0.791362,0.223644,0.249866,0.140444,0.253716,0.65179,1.050008,1.38255,0.805359,,
2003.92,340,0.791498,0.395992,1.197765,3.666121,2.780991,2.637347,2.342739,2.741387,1.419992,,
2016.75,281,0.791517,0.350076,0.556872,1.574864,1.475593,2.369769,3.088908,2.879486,1.170199,,
2006.42,170,0.791914,-0.784999,0.75271,2.566979,1.510697,2.182152,3.046714,2.944137,1.362967,,
2014.92,346,0.792245,0.222616,0.334261,0.407409,0.125811,0.116341,0.131896,0.153462,0.086839,,
2005.75,290,0.792267,0.372938,0.384087,0.574298,0.604353,1.61135,2.456308,2.848786,1.310791,,
2004,24,0.792292,0.223316,0.248989,0.138596,0.252885,0.651286,1.049837,1.382432,0.805241,,
2012.92,342,0.792322,0.396041,0.727809,1.663776,0.984216,2.278551,3.310359,4.575841,2.313528,,
2008,19,0.792541,0.383918,0.459368,0.802023,0.460626,0.594816,0.379146,0.356715,0.175353,,
2006.5,212,0.792582,-0.980253,0.413985,1.725723,1.316861,2.195636,3.046714,2.944137,1.362967,,
2003.25,120,0.792609,0.260306,0.552444,1.267155,2.476396,3.669003,1.46896,0.788819,0.449038,,
2009.83,330,0.792754,0.432788,0.898031,1.954998,1.266663,1.296296,0.822599,0.80956,0.296411,,
2004.58,214,0.792906,0.10289,0.422442,0.801554,0.262004,1.25017,1.64639,1.701463,0.735736,,
2009.75,280,0.793033,0.445969,0.81788,1.731197,1.183771,1.262971,0.81433,0.802644,0.292091,,
2013.58,225,0.793122,0.20671,0.404052,0.890764,0.383854,0.647073,1.262519,2.687053,1.68271,,
2012.58,238,0.793157,0.117884,0.189659,0.46899,0.855033,2.663566,4.293795,5.22168,2.231821,,
2004,23,0.793306,0.222988,0.248116,0.136755,0.252056,0.650784,1.049666,1.382315,0.805122,,
2016.75,280,0.793549,0.349769,0.556051,1.573135,1.474815,2.369297,3.088743,2.879453,1.170053,,
2017.67,253,0.793576,0.319209,0.587819,1.227865,0.247228,0.253595,0.186348,0.233205,0.157617,,
2018.83,329,0.793662,0.167281,0.260722,0.487808,0.210178,0.313397,0.401081,0.683168,0.480082,,
2008.58,217,0.793884,0.260479,0.524481,1.244885,0.442835,0.44232,0.321652,0.34723,0.185312,,
2021.92,335,0.793961,0.374494,0.528832,1.225309,0.53262,0.413162,0.263283,0.186067,0.090118,,
2004,22,0.794619,0.222666,0.247256,0.134944,0.251241,0.65029,1.049499,1.3822,0.805005,,
2016.08,38,0.794624,0.141944,0.329731,0.797339,0.439197,0.447776,0.268053,0.271948,0.132226,,
2008.08,59,0.794803,0.313339,0.533978,0.984502,0.527236,0.629115,0.385487,0.362924,0.178314,,
2008.08,58,0.794835,0.312992,0.533052,0.982552,0.526359,0.628584,0.385301,0.362738,0.178222,,
2003.92,339,0.794906,0.395713,1.19702,3.664549,2.780283,2.636918,2.342589,2.741237,1.419918,,
2008.08,60,0.794941,0.31369,0.534912,0.986471,0.528122,0.629652,0.385675,0.363112,0.178407,,
2009.75,279,0.795361,0.445668,0.817076,1.729502,1.183009,1.262509,0.814168,0.802515,0.291995,,
2014.92,345,0.795452,0.222332,0.333504,0.405813,0.125093,0.115906,0.131743,0.153317,0.08676,,
2008.08,56,0.795524,0.31231,0.531233,0.978717,0.524633,0.627538,0.384935,0.362372,0.178042,,
2012.92,341,0.795663,0.39576,0.727059,1.662195,0.983504,2.27812,3.310208,4.57586,2.31337,,
2008.08,57,0.795865,0.312665,0.532179,0.980711,0.52553,0.628082,0.385125,0.362562,0.178136,,
