time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.83,323,'COT68',82.8981,16.8207,0.8853,27.9944,1.6663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9807,0.1010,0.0000,0.0000,43.9229,0.4041,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2224,0.7780,0.0000,0.0000,0.3761,0.0214,0.0000,0.0000,27.9944,1.6663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7944,0.0378,0.0000,0.0000,11.0228,0.2322,0.0000,0.0000,0.5964,0.0126,0.0000,0.0000,3.6636,0.0777,0.0000,0.0000
2023.83,315,'SORG99',49.3171,16.9602,0.8926,24.2672,1.0524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0100,0.0611,0.0000,0.0000,20.0399,0.2444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3362,0.5164,0.0000,0.0000,0.2776,0.0118,0.0000,0.0000,24.2672,1.0524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7778,0.0347,0.0000,0.0000,10.9205,0.2134,0.0000,0.0000,0.6305,0.0125,0.0000,0.0000,3.8731,0.0770,0.0000,0.0000
2024.83,323,'COT68',135.2892,30.6685,1.6141,46.3411,1.9935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7896,0.1172,0.0000,0.0000,71.1585,0.4687,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1026,0.4659,0.0000,0.0000,0.2865,0.0157,0.0000,0.0000,46.3411,1.9935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3037,0.0651,0.0000,0.0000,20.2941,0.4001,0.0000,0.0000,1.0578,0.0211,0.0000,0.0000,6.4976,0.1299,0.0000,0.0000
2025.83,315,'SORG99',38.3980,13.6395,0.7179,19.1432,0.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8510,0.0443,0.0000,0.0000,15.4038,0.1773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1822,0.3912,0.0000,0.0000,0.4187,0.0165,0.0000,0.0000,19.1432,0.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4135,0.0264,0.0000,0.0000,8.6826,0.1621,0.0000,0.0000,0.5206,0.0097,0.0000,0.0000,3.1980,0.0594,0.0000,0.0000
2026.83,323,'COT68',148.4938,22.9055,1.2056,51.7757,2.4460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3436,0.1382,0.0000,0.0000,77.3745,0.5527,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7235,0.0237,0.0000,0.0000,0.1956,0.0108,0.0000,0.0000,51.7757,2.4460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5585,0.0536,0.0000,0.0000,15.7162,0.3294,0.0000,0.0000,0.7146,0.0151,0.0000,0.0000,4.3898,0.0930,0.0000,0.0000
2027.83,315,'SORG99',31.6834,11.6838,0.6149,15.7108,0.7068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1945,0.0403,0.0000,0.0000,12.7781,0.1613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6450,0.6445,0.0000,0.0000,0.3595,0.0144,0.0000,0.0000,15.7108,0.7068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2108,0.0232,0.0000,0.0000,7.4378,0.1426,0.0000,0.0000,0.4461,0.0086,0.0000,0.0000,2.7402,0.0527,0.0000,0.0000
2028.83,323,'COT68',84.7646,19.9404,1.0495,29.4523,1.7047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0625,0.0971,0.0000,0.0000,44.2498,0.3882,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7167,0.5173,0.0000,0.0000,0.3548,0.0186,0.0000,0.0000,29.4523,1.7047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0384,0.0420,0.0000,0.0000,12.5215,0.2579,0.0000,0.0000,0.7812,0.0158,0.0000,0.0000,4.7990,0.0971,0.0000,0.0000
2029.83,315,'SORG99',34.7362,12.0804,0.6358,16.9060,0.9372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5660,0.0557,0.0000,0.0000,14.2642,0.2230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7447,0.3965,0.0000,0.0000,0.1754,0.0075,0.0000,0.0000,16.9060,0.9372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2444,0.0263,0.0000,0.0000,7.6439,0.1616,0.0000,0.0000,0.4677,0.0100,0.0000,0.0000,2.8731,0.0612,0.0000,0.0000
2030.83,323,'COT68',121.0423,25.4791,1.3410,41.2636,2.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9557,0.1202,0.0000,0.0000,63.8230,0.4808,0.0000,0.0000,0.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8530,0.9910,0.0000,0.0000,0.2971,0.0174,0.0000,0.0000,41.2636,2.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7464,0.0563,0.0000,0.0000,16.8705,0.3461,0.0000,0.0000,0.8765,0.0180,0.0000,0.0000,5.3842,0.1103,0.0000,0.0000
2031.83,315,'SORG99',46.5304,17.9506,0.9448,22.8297,1.0597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7401,0.0619,0.0000,0.0000,18.9605,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9308,0.0308,0.0000,0.0000,0.2454,0.0101,0.0000,0.0000,22.8297,1.0597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8253,0.0362,0.0000,0.0000,11.2124,0.2222,0.0000,0.0000,0.7156,0.0141,0.0000,0.0000,4.3957,0.0867,0.0000,0.0000
