source,id,datetime,species,day_emergence,gdd[oC],dvs_flush[-],dvs_mort[-],dN_don_upt[kgNm-2],dN_nh4_upt[kgNm-2],dN_no3_upt[kgNm-2],dN_nh3_upt[kgNm-2],dN_nox_upt[kgNm-2],dN_n2_fix[kgNm-2],dC_fol_grow[kgCm-2],dC_fru_grow[kgCm-2],dC_frt_grow[kgCm-2],dC_lst_grow[kgCm-2],dC_fac_grow[kgCm-2],dC_fol_resp[kgCm-2],dC_fru_resp[kgCm-2],dC_frt_resp[kgCm-2],dC_lst_resp[kgCm-2],dC_maintenance_resp[kgCm-2],dC_transport_resp[kgCm-2],dC_growth_resp[kgCm-2],dC_co2_upt[kgCm-2],f_fac,DW_fol[kgDWm-2],DW_dfol[kgDWm-2],DW_fru[kgDWm-2],DW_stemfru[kgDWm-2],DW_frt[kgDWm-2],DW_lst[kgDWm-2],DW_dst[kgDWm-2],DW_below[kgDWm-2],DW_above[kgDWm-2],lai,specific_leaf_area[m2kg-1],N_ret[kgNm-2],NC_fol[gNgDW-1],NC_fru[gNgDW-1],NC_frt[gNgDW-1],NC_lst[gNgDW-1],NC_dst[gNgDW-1],N_total[kgNm-2],dDW_fol_sen[kgDWm-2],dDW_fru_sen[kgDWm-2],dDW_frt_sen[kgDWm-2],dDW_lst_sen_below[kgDWm-2],dDW_lst_sen_above[kgDWm-2],dC_exsudates[kgCm-2],dN_lit_fol[kgNm-2],dN_lit_fru[kgNm-2],dN_lit_frt[kgNm-2],dN_lit_ldst_below[kgNm-2],dN_lit_ldst_above[kgNm-2],drought_rel[-],conduct_rel[-],vc_act_25[umol:m-2:s-1],iso_act[nmol:m-2:s-1],mono_act[nmol:m-2:s-1],d_iso_emis[umol:m-2],d_mono_emis[umol:m-2],d_mono_storage_emis[umol:m-2],d_ovoc_emis[umol:m-2],dN_nh4_throughf[kgN:L-1],dN_no3_throughf[kgN:L-1]
setup,0,11/9/2048 23:00,WIWH,-1,18.9347,0.00860669,0.00860669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.765169,0,0,0,0,0,0,0,0,0,0
setup,0,11/10/2048 23:00,WIWH,-1,37.2347,0.0169249,0.0169249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.954501,0,0,0,0,0,0,0,0,8.92E-06,5.12E-06
setup,0,11/11/2048 23:00,WIWH,-1,42.8847,0.0194931,0.0194931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.95248,0,0,0,0,0,0,0,0,7.43E-07,4.27E-07
setup,0,11/12/2048 23:00,WIWH,-1,46.4847,0.0211294,0.0211294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.95537,0,0,0,0,0,0,0,0,0,0
setup,0,11/13/2048 23:00,WIWH,-1,46.8347,0.0212885,0.0212885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.963118,0,0,0,0,0,0,0,0,6.86E-07,3.95E-07
setup,0,11/14/2048 23:00,WIWH,-1,46.8347,0.0212885,0.0212885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.946976,0,0,0,0,0,0,0,0,2.97E-06,1.71E-06
setup,0,11/15/2048 23:00,WIWH,-1,54.0347,0.0245612,0.0245612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.984627,0,0,0,0,0,0,0,0,6.00E-06,3.45E-06
setup,0,11/16/2048 23:00,WIWH,-1,57.5347,0.0261521,0.0261521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.950787,0,0,0,0,0,0,0,0,0,0
setup,0,11/17/2048 23:00,WIWH,-1,57.5347,0.0261521,0.0261521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.937397,0,0,0,0,0,0,0,0,0,0
setup,0,11/18/2048 23:00,WIWH,-1,58.7847,0.0267203,0.0267203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.948213,0,0,0,0,0,0,0,0,0,0
setup,0,11/19/2048 23:00,WIWH,-1,69.9347,0.0317885,0.0317885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.946606,0,0,0,0,0,0,0,0,0,0
setup,0,11/20/2048 23:00,WIWH,-1,80.1347,0.0364249,0.0364249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.944309,0,0,0,0,0,0,0,0,0,0
setup,0,11/21/2048 23:00,WIWH,-1,84.8347,0.0385612,0.0385612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.943985,0,0,0,0,0,0,0,0,0,0
setup,0,11/22/2048 23:00,WIWH,-1,86.1347,0.0391521,0.0391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.958372,0,0,0,0,0,0,0,0,2.92E-06,1.68E-06
setup,0,11/23/2048 23:00,WIWH,-1,87.8347,0.0399249,0.0399249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.957781,0,0,0,0,0,0,0,0,5.37E-08,3.09E-08
setup,0,11/24/2048 23:00,WIWH,-1,87.8347,0.0399249,0.0399249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.961118,0,0,0,0,0,0,0,0,3.67E-06,2.11E-06
setup,0,11/25/2048 23:00,WIWH,-1,93.6347,0.0425612,0.0425612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0008,0,0,0.0008,0.0072,0.15264,21.2,0,0.02,0.031,0.0105,0,0,0.0001524,0,0,0,0,0,0,0,0,0,0,0,0.984964,0,0,0,0,0,0,0,0,5.99E-06,3.44E-06
setup,0,11/26/2048 23:00,WIWH,331,100.335,0.0456067,0.0456067,0,0,0,0,0,0,0,0,-8.17E-08,0,0,2.15E-06,0,7.97E-08,0,2.23E-06,0,0,0,0,0.00719522,0,0,0,0.000799818,0,0,0.000799818,0.00719522,0.15264,21.2,0,0.0200128,0.031,0.0105067,0,0,0.0001524,0,0,0,0,0,1.99E-09,0,0,0,0,0,0.964007,0,80,0,0,0,0,0,0,0,0
setup,0,11/27/2048 23:00,WIWH,331,104.785,0.0476294,0.0476294,0,4.93E-07,5.09E-06,0,0,0,0.000108298,0,8.13E-05,0,0,2.40E-05,0,9.98E-07,0,2.50E-05,0,3.68E-05,0.000208807,0,0.00734007,0,0,0,0.000980499,0,0,0.000980499,0.00734007,0.155609,21.2,0,0.0201131,0.031,0.0105594,0,0,0.000157985,0,0,0,0,0,4.68E-07,0,0,0,0,0,0.959258,0.171939,80,0,0,0,0,0,0,0,0
setup,0,11/28/2048 23:00,WIWH,331,107.635,0.0489249,0.0489249,0,9.99E-07,8.28E-06,0,0,0,0.000168591,0,0.00012681,0,0,1.87E-05,0,9.87E-07,0,1.97E-05,0,5.73E-05,0.000324639,0,0.00760704,0,0,0,0.0012623,0,0,0.0012623,0.00760704,0.161269,21.2,0,0.020226,0.031,0.0106187,0,0,0.000167264,0,0,0,0,0,7.13E-07,0,0,0,0,0,0.95849,0.190081,80,0,0,0,0,0,0,0,0
setup,0,11/29/2048 23:00,WIWH,331,112.885,0.0513112,0.0513112,0,9.28E-07,8.04E-06,0,0,0,0.000193432,0,0.000144449,0,0,2.77E-05,0,1.73E-06,0,2.94E-05,0,6.56E-05,0.000371944,0,0.00789953,0,0,0,0.0015833,0,0,0.0015833,0.00789953,0.16747,21.2,0,0.0201847,0.031,0.010597,0,0,0.000176228,0,0,0,0,0,8.31E-07,0,0,0,0,0,0.955942,0.234923,80,0,0,0,0,0,0,0,0
setup,0,11/30/2048 23:00,WIWH,331,114.285,0.0519476,0.0519476,0,2.77E-07,3.18E-06,0,0,0,8.98E-05,0,6.63E-05,0,0,1.89E-05,0,1.33E-06,0,2.03E-05,0,3.04E-05,0.000172433,0,0.00802177,0,0,0,0.00173072,0,0,0.00173072,0.00802177,0.170062,21.2,0,0.0201201,0.031,0.010563,0,0,0.00017968,0,0,0,0,0,3.98E-07,0,0,0,0,0,0.955723,0.138465,80,0,0,0,0,0,0,0,0
setup,0,12/1/2048 23:00,WIWH,331,115.435,0.0524703,0.0524703,0,7.56E-07,6.26E-06,0,0,0,0.000139018,0,0.000103352,0,0,1.75E-05,0,1.35E-06,0,1.89E-05,0,4.71E-05,0.000266888,0,0.00823719,0,0,0,0.0019604,0,0,0.0019604,0.00823719,0.174628,21.2,0,0.020148,0.031,0.0105777,0,0,0.000186699,0,0,0,0,0,5.98E-07,0,0,0,0,0,0.95596,0.203209,79.0838,0,0,0,0,0,0,0,0
setup,0,12/2/2048 23:00,WIWH,331,118.785,0.0539931,0.0539931,0,1.00E-06,7.60E-06,0,0,0,0.000187811,0,0.000139192,0,0,2.36E-05,0,2.02E-06,0,2.56E-05,0,6.36E-05,0.000360274,0,0.0085284,0,0,0,0.00226971,0,0,0.00226971,0.0085284,0.180802,21.2,0,0.0200926,0.031,0.0105486,0,0,0.0001953,0,0,0,0,0,8.11E-07,0,0,0,0,0,0.955115,0.212954,80,0,0,0,0,0,0,0,0
setup,0,12/3/2048 23:00,WIWH,331,122.035,0.0554703,0.0554703,0,9.39E-07,7.43E-06,0,0,0,0.000175921,0,0.000129491,0,0,2.62E-05,0,2.45E-06,0,2.87E-05,0,5.95E-05,0.000337078,0,0.0087921,0,0,0,0.00255747,0,0,0.00255747,0.0087921,0.186393,21.2,0,0.020096,0.031,0.0105504,0,0,0.000203668,0,0,0,0,0,7.72E-07,0,0,0,0,0,0.954722,0.232134,80,0,0,0,0,0,0,0,0
setup,0,12/4/2048 23:00,WIWH,331,126.135,0.057334,0.057334,0,1.15E-06,8.63E-06,0,0,0,0.000190487,0,0.000139535,0,0,2.89E-05,0,2.95E-06,0,3.18E-05,0,6.43E-05,0.000364522,0,0.0090765,0,0,0,0.00286755,0,0,0.00286755,0.0090765,0.192422,21.2,0,0.0201707,0.031,0.0105896,0,0,0.000213445,0,0,0,0,0,8.41E-07,0,0,0,0,0,0.95346,0.240201,80,0,0,0,0,0,0,0,0
setup,0,12/5/2048 23:00,WIWH,331,126.135,0.057334,0.057334,0,4.55E-07,4.27E-06,0,0,0,0.00012173,0,8.96E-05,0,0,1.24E-05,0,1.35E-06,0,1.37E-05,0,4.11E-05,0.000232783,0,0.00927174,0,0,0,0.00306661,0,0,0.00306661,0.00927174,0.196561,21.2,0,0.0200489,0.031,0.0105257,0,0,0.000218166,0,0,0,0,0,5.24E-07,0,0,0,0,0,0.938288,0.123043,0,0,0,0,0,0,0,0,0
setup,0,12/6/2048 23:00,WIWH,331,126.135,0.057334,0.057334,0,1.91E-07,2.85E-06,0,0,0,5.32E-05,0,3.94E-05,0,0,2.89E-06,0,3.23E-07,0,3.21E-06,0,1.79E-05,0.000101708,0,0.00936266,0,0,0,0.0031542,0,0,0.0031542,0.00936266,0.198488,21.2,0,0.0200761,0.031,0.0105399,0,0,0.000221211,0,0,0,0,0,2.22E-07,0,0,0,0,0,0.703809,0.0616537,0,0,0,0,0,0,0,0,0
setup,0,12/7/2048 23:00,WIWH,331,126.135,0.057334,0.057334,0,8.88E-07,6.42E-06,0,0,0,0.000131935,0,9.68E-05,0,0,1.46E-05,0,1.70E-06,0,1.63E-05,0,4.45E-05,0.000252299,0,0.00957163,0,0,0,0.00336942,0,0,0.00336942,0.00957163,0.202919,21.2,0,0.0201508,0.031,0.0105791,0,0,0.000228521,0,0,0,0,0,5.74E-07,0,0,0,0,0,0.947832,0.149434,17.4445,0,0,0,0,0,0,0,0
setup,0,12/8/2048 23:00,WIWH,331,126.985,0.0577203,0.0577203,0,5.01E-07,4.14E-06,0,0,0,0.000118899,0,8.60E-05,0,0,2.30E-05,0,2.76E-06,0,2.57E-05,0,4.01E-05,0.000227335,0,0.00973818,0,0,0,0.00356052,0,0,0.00356052,0.00973818,0.206449,21.2,0,0.0200874,0.031,0.0105459,0,0,0.000233163,0,0,0,0,0,5.47E-07,0,0,0,0,0,0.954649,0.171615,80,0,0,0,0,0,0,0,0
setup,0,12/9/2048 23:00,WIWH,331,129.885,0.0590385,0.0590385,0,1.40E-06,9.35E-06,0,0,0,0.000212804,0,0.000155481,0,0,2.50E-05,0,3.19E-06,0,2.82E-05,0,7.18E-05,0.000406612,0,0.010072,0,0,0,0.00390603,0,0,0.00390603,0.010072,0.213526,21.2,0,0.0201203,0.031,0.0105632,0,0,0.000243911,0,0,0,0,0,9.35E-07,0,0,0,0,0,0.954111,0.183027,80,0,0,0,0,0,0,0,0
setup,0,12/10/2048 23:00,WIWH,331,133.085,0.0604931,0.0604931,0,1.43E-06,1.01E-05,0,0,0,0.000245184,0,0.000178706,0,0,2.73E-05,0,3.70E-06,0,3.10E-05,0,8.26E-05,0.000467981,0,0.0104599,0,0,0,0.00430315,0,0,0.00430315,0.0104599,0.221751,21.2,0,0.0200845,0.031,0.0105443,0,0,0.000255456,0,0,0,0,0,1.08E-06,0,0,0,0,0,0.948159,0.145414,80,0,0,0,0,0,0,0,0
setup,0,12/11/2048 23:00,WIWH,331,136.135,0.0618794,0.0618794,0,1.31E-06,8.25E-06,0,0,0,0.000209918,0,0.000151697,0,0,2.90E-05,0,4.10E-06,0,3.31E-05,0,7.06E-05,0.000400242,0,0.0107797,0,0,0,0.00464026,0,0,0.00464026,0.0107797,0.22853,21.2,0,0.0200534,0.031,0.010528,0,0,0.000265022,0,0,0,0,0,9.42E-07,0,0,0,0,0,0.960993,0.192411,80,0,0,0,0,0,0,3.65E-06,2.10E-06
setup,0,12/12/2048 23:00,WIWH,331,139.985,0.0636294,0.0636294,0,8.84E-07,5.07E-06,0,0,0,0.000121316,0,8.48E-05,0,0,3.42E-05,0,4.98E-06,0,3.92E-05,0,4.08E-05,0.000231033,0,0.0109258,0,0,0,0.00482862,0,0,0.00482862,0.0109258,0.231627,21.2,0,0.0201305,0.031,0.0105685,0,0,0.000270972,0,0,0,0,0,6.09E-07,0,0,0,0,0,0.991303,0.11397,80,0,0,0,0,0,0,2.08E-05,1.20E-05
setup,0,12/13/2048 23:00,WIWH,331,140.935,0.0640612,0.0640612,0,1.34E-06,5.00E-06,0,0,0,0.000158091,0,0.000112696,0,0,2.74E-05,0,4.11E-06,0,3.15E-05,0,5.31E-05,0.000300816,0,0.0111542,0,0,0,0.00507906,0,0,0.00507906,0.0111542,0.236469,21.2,0,0.0200653,0.031,0.0105343,0,0,0.000277316,0,0,0,0,0,7.32E-07,0,0,0,0,0,0.983547,0.20486,80,0,0,0,0,0,0,5.88E-08,3.38E-08
setup,0,12/14/2048 23:00,WIWH,331,140.935,0.0640612,0.0640612,0,9.94E-07,4.28E-06,0,0,0,0.000103132,0,7.48E-05,0,0,9.36E-06,0,1.44E-06,0,1.08E-05,0,3.46E-05,0.000196208,0,0.0113221,0,0,0,0.0052452,0,0,0.0052452,0.0113221,0.240029,21.2,0,0.0200764,0.031,0.0105401,0,0,0.000282592,0,0,0,0,0,4.47E-07,0,0,0,0,0,0.903991,0.0882375,0,0,0,0,0,0,0,0,0
setup,0,12/15/2048 23:00,WIWH,331,140.935,0.0640612,0.0640612,0,0,0,0,0,0,7.82E-06,0,5.74E-06,0,0,2.93E-07,0,4.52E-08,0,3.38E-07,0,2.63E-06,1.49E-05,0,0.0113358,0,0,0,0.00525795,0,0,0.00525795,0.0113358,0.240319,21.2,0,0.0200474,0.031,0.0105249,0,0,0.000282592,0,0,0,0,0,3.23E-08,0,0,0,0,0,0.533449,0.00587706,0,0,0,0,0,0,0,0,0
setup,0,12/16/2048 23:00,WIWH,331,140.935,0.0640612,0.0640612,0,2.18E-08,4.86E-07,0,0,0,1.80E-05,0,1.32E-05,0,0,6.92E-07,0,1.07E-07,0,7.99E-07,0,6.05E-06,3.43E-05,0,0.0113672,0,0,0,0.00528732,0,0,0.00528732,0.0113672,0.240985,21.2,0,0.0200169,0.031,0.0105089,0,0,0.0002831,0,0,0,0,0,7.45E-08,0,0,0,0,0,0.464974,0.0195672,0,0,0,0,0,0,0,6.90E-07,3.97E-07
setup,0,12/17/2048 23:00,WIWH,331,140.935,0.0640612,0.0640612,0,3.12E-08,1.24E-06,0,0,0,2.09E-05,0,1.53E-05,0,0,9.00E-07,0,1.40E-07,0,1.04E-06,0,7.00E-06,3.97E-05,0,0.0114034,0,0,0,0.00532127,0,0,0.00532127,0.0114034,0.241752,21.2,0,0.0200303,0.031,0.0105159,0,0,0.000284371,0,0,0,0,0,8.65E-08,0,0,0,0,0,0.404574,0.0214663,0,0,0,0,0,0,0,5.31E-08,3.05E-08
setup,0,12/18/2048 23:00,WIWH,331,140.935,0.0640612,0.0640612,0,1.13E-06,6.44E-06,0,0,0,0.000141908,0,0.000102539,0,0,1.46E-05,0,2.31E-06,0,1.69E-05,0,4.76E-05,0.000269979,0,0.0116307,0,0,0,0.00554913,0,0,0.00554913,0.0116307,0.24657,21.2,0,0.0200729,0.031,0.0105383,0,0,0.00029194,0,0,0,0,0,6.23E-07,0,0,0,0,0,0.935461,0.113968,0,0,0,0,0,0,0,0,0
setup,0,12/19/2048 23:00,WIWH,331,144.185,0.0655385,0.0655385,0,6.26E-07,5.12E-06,0,0,0,0.000136397,0,9.52E-05,0,0,3.35E-05,0,5.41E-06,0,3.89E-05,0,4.58E-05,0.000259349,0,0.0118058,0,0,0,0.00576062,0,0,0.00576062,0.0118058,0.250282,21.2,0,0.0200731,0.031,0.0105384,0,0,0.000297686,0,0,0,0,0,6.78E-07,0,0,0,0,0,0.964089,0.114612,80,0,0,0,0,0,0,0,0
setup,0,12/20/2048 23:00,WIWH,331,147.535,0.0670612,0.0670612,0,1.03E-06,8.66E-06,0,0,0,0.000219219,0,0.000155271,0,0,3.65E-05,0,6.05E-06,0,4.26E-05,0,7.35E-05,0.000416353,0,0.0121258,0,0,0,0.00610566,0,0,0.00610566,0.0121258,0.257066,21.2,0,0.0200492,0.031,0.0105258,0,0,0.00030738,0,0,0,0,0,1.02E-06,0,0,0,0,0,0.963506,0.214626,80,0,0,0,0,0,0,0,0
setup,0,12/21/2048 23:00,WIWH,331,154.985,0.0704476,0.0704476,0,9.79E-07,9.55E-06,0,0,0,0.000235443,0,0.000163508,0,0,5.26E-05,0,9.01E-06,0,6.16E-05,0,7.88E-05,0.000446337,0,0.0124397,0,0,0,0.00646901,0,0,0.00646901,0.0124397,0.263721,21.2,0,0.0200752,0.031,0.0105395,0,0,0.000317909,0,0,0,0,0,1.16E-06,0,0,0,0,0,0.960755,0.139749,80,0,0,0,0,0,0,7.43E-07,4.27E-07
setup,0,12/22/2048 23:00,WIWH,331,156.535,0.0711521,0.0711521,0,9.05E-07,7.17E-06,0,0,0,0.000188742,0,0.000132261,0,0,3.20E-05,0,5.62E-06,0,3.76E-05,0,6.30E-05,0.000357249,0,0.0127139,0,0,0,0.00676293,0,0,0.00676293,0.0127139,0.269536,21.2,0,0.0200428,0.031,0.0105225,0,0,0.000325985,0,0,0,0,0,8.84E-07,0,0,0,0,0,0.960968,0.191783,80,0,0,0,0,0,0,0,0
setup,0,12/23/2048 23:00,WIWH,331,163.135,0.0741521,0.0741521,0,1.48E-06,1.27E-05,0,0,0,0.000299751,0,0.000209325,0,0,4.98E-05,0,9.00E-06,0,5.88E-05,0,1.00E-04,0.000566567,0,0.0131518,0,0,0,0.0072281,0,0,0.0072281,0.0131518,0.278818,21.2,0,0.0200735,0.031,0.0105386,0,0,0.000340177,0,0,0,0,0,1.40E-06,0,0,0,0,0,0.968667,0.244516,80,0,0,0,0,0,0,4.46E-06,2.56E-06
setup,0,12/24/2048 23:00,WIWH,331,163.135,0.0741521,0.0741521,0,1.27E-06,7.65E-06,0,0,0,0.000183636,0,0.00012925,0,0,2.27E-05,0,4.22E-06,0,2.69E-05,0,6.12E-05,0.000346704,0,0.0134374,0,0,0,0.00751532,0,0,0.00751532,0.0134374,0.284873,21.2,0,0.0200826,0.031,0.0105434,0,0,0.000349095,0,0,0,0,0,8.25E-07,0,0,0,0,0,0.947296,0.0767613,0,0,0,0,0,0,0,2.23E-06,1.28E-06
setup,0,12/25/2048 23:00,WIWH,331,163.135,0.0741521,0.0741521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134374,0,0,0,0.00751532,0,0,0.00751532,0.0134374,0.284873,21.2,0,0.0200826,0.031,0.0105434,0,0,0.000349095,0,0,0,0,0,0,0,0,0,0,0,0.500088,0,0,0,0,0,0,0,0,7.43E-07,4.27E-07
setup,0,12/26/2048 23:00,WIWH,331,163.135,0.0741521,0.0741521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134374,0,0,0,0.00751532,0,0,0.00751532,0.0134374,0.284873,21.2,0,0.0200826,0.031,0.0105434,0,0,0.000349095,0,0,0,0,0,0,0,0,0,0,0,0.399283,0,0,0,0,0,0,0,0,0,0
setup,0,12/27/2048 23:00,WIWH,331,163.135,0.0741521,0.0741521,0,1.23E-06,8.21E-06,0,0,0,0.000196052,0,0.000138673,0,0,2.03E-05,0,3.83E-06,0,2.41E-05,0,6.53E-05,0.000370145,0,0.013751,0,0,0,0.00782348,0,0,0.00782348,0.013751,0.291522,21.2,0,0.0200766,0.031,0.0105402,0,0,0.000358536,0,0,0,0,0,8.64E-07,0,0,0,0,0,0.9458,0.0973539,0,0,0,0,0,0,0,1.49E-06,8.54E-07
setup,0,12/28/2048 23:00,WIWH,331,163.885,0.0744931,0.0744931,0,1.31E-06,8.10E-06,0,0,0,0.000201691,0,0.000141578,0,0,2.58E-05,0,4.96E-06,0,3.08E-05,0,6.72E-05,0.000380743,0,0.0140627,0,0,0,0.0081381,0,0,0.0081381,0.0140627,0.29813,21.2,0,0.0200674,0.031,0.0105354,0,0,0.000367941,0,0,0,0,0,9.14E-07,0,0,0,0,0,0.976471,0.144259,47.0079,0,0,0,0,0,0,0,0
setup,0,12/29/2048 23:00,WIWH,331,163.885,0.0744931,0.0744931,0,1.43E-07,2.74E-06,0,0,0,7.45E-05,0,5.35E-05,0,0,3.46E-06,0,6.69E-07,0,4.13E-06,0,2.48E-05,0.000140635,0,0.0141914,0,0,0,0.00825694,0,0,0.00825694,0.0141914,0.300858,21.2,0,0.0200161,0.031,0.0105085,0,0,0.000370825,0,0,0,0,0,3.08E-07,0,0,0,0,0,0.754087,0.0506566,0,0,0,0,0,0,0,2.23E-06,1.28E-06
setup,0,12/30/2048 23:00,WIWH,331,163.885,0.0744931,0.0744931,0,2.00E-07,3.42E-06,0,0,0,7.74E-05,0,5.19E-05,0,0,2.17E-05,0,4.23E-06,0,2.59E-05,0,2.58E-05,0.000146044,0,0.0142848,0,0,0,0.0083723,0,0,0.0083723,0.0142848,0.302837,21.2,0,0.020045,0.031,0.0105236,0,0,0.000374445,0,0,0,0,0,4.09E-07,0,0,0,0,0,0.967648,0.063164,25.9006,0,0,0,0,0,0,7.43E-06,4.27E-06
setup,0,12/31/2048 23:00,WIWH,331,163.885,0.0744931,0.0744931,0,1.57E-07,1.88E-06,0,0,0,4.72E-05,0,3.33E-05,0,0,5.00E-06,0,9.80E-07,0,5.98E-06,0,1.57E-05,8.92E-05,0,0.0143601,0,0,0,0.0084464,0,0,0.0084464,0.0143601,0.304435,21.2,0,0.0200317,0.031,0.0105167,0,0,0.000376486,0,0,0,0,0,2.10E-07,0,0,0,0,0,0.963227,0.0281565,0,0,0,0,0,0,0,0,0
setup,0,1/1/2049 23:00,WIWH,331,163.885,0.0744931,0.0744931,0,2.74E-07,2.47E-06,0,0,0,6.14E-05,0,4.19E-05,0,0,1.33E-05,0,2.62E-06,0,1.59E-05,0,2.04E-05,0.00011587,0,0.0144429,0,0,0,0.0085396,0,0,0.0085396,0.0144429,0.306189,21.2,0,0.0200374,0.031,0.0105197,0,0,0.000379232,0,0,0,0,0,3.06E-07,0,0,0,0,0,0.968385,0.0325243,0,0,0,0,0,0,0,8.92E-06,5.12E-06
setup,0,1/2/2049 23:00,WIWH,331,164.435,0.0747431,0.0747431,0,7.81E-07,4.01E-06,0,0,0,0.000106427,0,7.12E-05,0,0,3.03E-05,0,6.00E-06,0,3.63E-05,0,3.54E-05,0.000200864,0,0.0145704,0,0,0,0.00869783,0,0,0.00869783,0.0145704,0.308892,21.2,0,0.0200671,0.031,0.0105352,0,0,0.000384018,0,0,0,0,0,5.67E-07,0,0,0,0,0,0.974293,0.0961306,71.5022,0,0,0,0,0,0,1.37E-06,7.89E-07
