"Climate_Scenario","scenario_abbrev","Mgmt_Scenario","Scenario_Name","Model","site_name","CO2e_N2O","CO2e_CH4","CO2e_SOC","GWP","climate_desc"
5,"RR25-CR",52,"5_52","Daycent","KBS",11.5331092305,-0.5279690664,-19.0666666666667,-8.06152650256667,"UKESM_High"
5,"RR25-CR",52,"5_52","Millennial","KBS",20.41442070525,-0.5279690664,31.487485085327,51.373936724177,"UKESM_High"
5,"RR25-CR",52,"5_52","RothC","KBS",20.41442070525,-0.5279690664,5.11793333333333,25.0043849721833,"UKESM_High"
5,"RR00-CR",53,"5_53","APSIM","KBS",31.60092936,-0.380110878,-8.06666666666667,23.1541518153333,"UKESM_High"
5,"RR00-CR",53,"5_53","Daycent","KBS",11.6218461216,-0.380110878,-20.1666666666667,-8.92493142306666,"UKESM_High"
5,"RR00-CR",53,"5_53","Millennial","KBS",21.6113877408,-0.380110878,24.5631482762549,45.7944251390549,"UKESM_High"
5,"RR00-CR",53,"5_53","RothC","KBS",21.6113877408,-0.380110878,4.5738,25.8050768628,"UKESM_High"
5,"BC19-CR",61,"5_61","APSIM","KBS",25.64818113,NA,-4.4,21.24818113,"UKESM_High"
5,"BC38-CR",62,"5_62","APSIM","KBS",24.98728947,NA,-0.733333333333319,24.2539561366667,"UKESM_High"
5,"BC57-CR",63,"5_63","APSIM","KBS",24.37511505,NA,2.56666666666668,26.9417817166667,"UKESM_High"
5,"BC76-CR",64,"5_64","APSIM","KBS",23.84689593,NA,5.5,29.34689593,"UKESM_High"
5,"BC96-CR",65,"5_65","APSIM","KBS",23.37760425,NA,8.43333333333333,31.8109375833333,"UKESM_High"
1,"RR50-CR",51,"1_51","APSIM","LRF",2.95066629,-1.6287039684,0,1.3219623216,"Baseline"
1,"RR25-CR",52,"1_52","APSIM","LRF",3.49719084,-1.4388498648,0,2.0583409752,"Baseline"
1,"RR00-CR",53,"1_53","APSIM","LRF",4.23102108,-1.1744829036,0.366666666666665,3.42320484306667,"Baseline"
1,"RR50-NT-CR",54,"1_54","APSIM","LRF",3.05031012,-4.6788523452,0,-1.6285422252,"Baseline"
1,"RR25-NT-CR",55,"1_55","APSIM","LRF",3.65084148,-4.4671260744,-0.73333333333333,-1.54961792773333,"Baseline"
1,"RR00-NT-CR",56,"1_56","APSIM","LRF",4.38628905,-4.2378044724,-1.1,-0.951515422400001,"Baseline"
2,"RR50-CR",51,"2_51","APSIM","LRF",2.96481042,-1.60873839,1.1,2.45607203,"GFDL_Low"
2,"RR25-CR",52,"2_52","APSIM","LRF",3.42142515,-1.4379855552,1.46666666666667,3.45010626146667,"GFDL_Low"
2,"RR00-CR",53,"2_53","APSIM","LRF",4.09097832,-1.186358886,1.83333333333333,4.73795276733333,"GFDL_Low"
2,"RR50-NT-CR",54,"2_54","APSIM","LRF",3.05651346,-4.4845680168,0.733333333333333,-0.694721223466667,"GFDL_Low"
2,"RR25-NT-CR",55,"2_55","APSIM","LRF",3.56930145,-4.2930544176,1.1,0.3762470324,"GFDL_Low"
2,"RR00-NT-CR",56,"2_56","APSIM","LRF",4.25704851,-4.0689849132,1.1,1.2880635968,"GFDL_Low"
3,"RR50-CR",51,"3_51","APSIM","LRF",2.86496925,-1.6602431508,1.1,2.3047260992,"GFDL_High"
3,"RR25-CR",52,"3_52","APSIM","LRF",3.36275082,-1.4905201896,1.1,2.9722306304,"GFDL_High"
3,"RR00-CR",53,"3_53","APSIM","LRF",4.04169909,-1.2245160132,1.46666666666667,4.28384974346667,"GFDL_High"
3,"RR50-NT-CR",54,"3_54","APSIM","LRF",2.92975683,-4.6275305436,1.46666666666667,-0.231107046933333,"GFDL_High"
3,"RR25-NT-CR",55,"3_55","APSIM","LRF",3.47513166,-4.4261163432,1.1,0.1490153168,"GFDL_High"
3,"RR00-NT-CR",56,"3_56","APSIM","LRF",4.15123566,-4.1982640668,2.2,2.1529715932,"GFDL_High"
4,"RR50-CR",51,"4_51","APSIM","LRF",2.69366097,-1.6137029196,1.1,2.1799580504,"UKESM_Low"
4,"RR25-CR",52,"4_52","APSIM","LRF",3.14944773,-1.4260796892,0.733333333333333,2.45670137413333,"UKESM_Low"
4,"RR00-CR",53,"4_53","APSIM","LRF",3.78512706,-1.1595035052,0.733333333333333,3.35895688813333,"UKESM_Low"
4,"RR50-NT-CR",54,"4_54","APSIM","LRF",2.78435157,-4.575447468,1.83333333333333,0.0422374353333328,"UKESM_Low"
4,"RR25-NT-CR",55,"4_55","APSIM","LRF",3.2955351,-4.3726069656,1.83333333333333,0.756261467733333,"UKESM_Low"
4,"RR00-NT-CR",56,"4_56","APSIM","LRF",3.94344093,-4.147993782,2.56666666666667,2.36211381466667,"UKESM_Low"
5,"RR50-CR",51,"5_51","APSIM","LRF",2.97650067,-1.6621043652,1.46666666666667,2.78106297146667,"UKESM_High"
5,"RR25-CR",52,"5_52","APSIM","LRF",3.49572366,-1.472523426,1.83333333333333,3.85653356733333,"UKESM_High"
5,"RR00-CR",53,"5_53","APSIM","LRF",4.21622058,-1.1834383716,2.56666666666667,5.59944887506667,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","APSIM","LRF",3.03196179,-4.6623692664,1.83333333333333,0.202925856933334,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","APSIM","LRF",3.5969934,-4.4529203196,2.93333333333333,2.07740641373333,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","APSIM","LRF",4.36118397,-4.2132660624,4.03333333333333,4.18125124093333,"UKESM_High"
1,"CC-CR",3,"1_3","Daycent","LRF",4.7224425105,-0.994359744,-4.76666666666667,-1.03858390016667,"Baseline"
1,"RF05-CR",41,"1_41","Daycent","LRF",4.7428720053,-1.2103221312,-1.83333333333333,1.69921654076667,"Baseline"
1,"RF15-CR",42,"1_42","Daycent","LRF",4.6293779961,-1.2852075672,-1.1,2.2441704289,"Baseline"
1,"RF25-CR",43,"1_43","Daycent","LRF",4.5082166844,-1.3648619196,-0.366666666666665,2.77668809813333,"Baseline"
1,"RF35-CR",44,"1_44","Daycent","LRF",4.381736073,-1.4496827436,0.366666666666665,3.29871999606666,"Baseline"
1,"RR50-CR",51,"1_51","Daycent","LRF",4.8599274438,-1.6287039684,-2.93333333333334,0.297890142066663,"Baseline"
1,"RR25-CR",52,"1_52","Daycent","LRF",4.8101231607,-1.4388498648,-4.76666666666667,-1.39539337076667,"Baseline"
1,"RR00-CR",53,"1_53","Daycent","LRF",4.7960853798,-1.1744829036,-2.2,1.4216024762,"Baseline"
1,"RR50-NT-CR",54,"1_54","Daycent","LRF",4.0511299686,-4.6788523452,-8.8,-9.4277223766,"Baseline"
1,"RR25-NT-CR",55,"1_55","Daycent","LRF",4.0000108434,-4.4671260744,-11,-11.467115231,"Baseline"
1,"RR00-NT-CR",56,"1_56","Daycent","LRF",3.9595839855,-4.2378044724,-13.2,-13.4782204869,"Baseline"
1,"CN",7,"1_7","Daycent","LRF",3.5996200812,-2.1499910136,2.56666666666666,4.01629573426666,"Baseline"
1,"CC-NT-CR",8,"1_8","Daycent","LRF",3.7926612438,-4.2720557796,-13.5666666666667,-14.0460612024667,"Baseline"
2,"CC-CR",3,"2_3","Daycent","LRF",4.7110695918,-0.9167305572,-3.3,0.494339034599996,"GFDL_Low"
2,"RF05-CR",41,"2_41","Daycent","LRF",4.7331482484,-1.2194087724,-0.73333333333333,2.78040614266667,"GFDL_Low"
2,"RF15-CR",42,"2_42","Daycent","LRF",4.6343142417,-1.2885810336,-0.366666666666665,2.97906654143334,"GFDL_Low"
2,"RF25-CR",43,"2_43","Daycent","LRF",4.5304118145,-1.3618502316,0.366666666666665,3.53522824956667,"GFDL_Low"
2,"RF35-CR",44,"2_44","Daycent","LRF",4.4178983706,-1.439555688,1.1,4.0783426826,"GFDL_Low"
2,"RR50-CR",51,"2_51","Daycent","LRF",4.9415633982,-1.60873839,-1.83333333333333,1.49949167486667,"GFDL_Low"
2,"RR25-CR",52,"2_52","Daycent","LRF",4.8850777833,-1.4379855552,-3.3,0.147092228100001,"GFDL_Low"
2,"RR00-CR",53,"2_53","Daycent","LRF",4.7795123805,-1.186358886,-1.1,2.4931534945,"GFDL_Low"
2,"RR50-NT-CR",54,"2_54","Daycent","LRF",4.058208726,-4.4845680168,-8.06666666666667,-8.49302595746667,"GFDL_Low"
2,"RR25-NT-CR",55,"2_55","Daycent","LRF",3.9854642685,-4.2930544176,-10.2666666666667,-10.5742568157667,"GFDL_Low"
2,"RR00-NT-CR",56,"2_56","Daycent","LRF",3.951845469,-4.0689849132,-12.8333333333333,-12.9504727775333,"GFDL_Low"
2,"CN",7,"2_7","Daycent","LRF",3.6067604001,-2.0958847632,3.3,4.8108756369,"GFDL_Low"
2,"CC-NT-CR",8,"2_8","Daycent","LRF",3.7491338742,-4.0580299512,-13.2,-13.508896077,"GFDL_Low"
3,"CC-CR",3,"3_3","Daycent","LRF",4.672205967,-0.9702607536,-4.03333333333333,-0.331388119933333,"GFDL_High"
3,"RF05-CR",41,"3_41","Daycent","LRF",4.7177911638,-1.2579768972,-0.73333333333333,2.72648093326667,"GFDL_High"
3,"RF15-CR",42,"3_42","Daycent","LRF",4.6271529447,-1.3270381992,-0.366666666666665,2.93344807883333,"GFDL_High"
3,"RF25-CR",43,"3_43","Daycent","LRF",4.5311531265,-1.4021857296,0.366666666666665,3.49563406356666,"GFDL_High"
3,"RF35-CR",44,"3_44","Daycent","LRF",4.4196930921,-1.4818659444,1.1,4.03782714770001,"GFDL_High"
3,"RR50-CR",51,"3_51","Daycent","LRF",4.8568649415,-1.6602431508,-1.83333333333333,1.36328845736667,"GFDL_High"
3,"RR25-CR",52,"3_52","Daycent","LRF",4.8125101596,-1.4905201896,-3.66666666666667,-0.344676696666666,"GFDL_High"
3,"RR00-CR",53,"3_53","Daycent","LRF",4.7614821969,-1.2245160132,-1.1,2.4369661837,"GFDL_High"
3,"RR50-NT-CR",54,"3_54","Daycent","LRF",4.0629990258,-4.6275305436,-8.06666666666667,-8.63119818446667,"GFDL_High"
3,"RR25-NT-CR",55,"3_55","Daycent","LRF",4.0064851827,-4.4261163432,-10.2666666666667,-10.6862978271667,"GFDL_High"
3,"RR00-NT-CR",56,"3_56","Daycent","LRF",3.992563146,-4.1982640668,-12.4666666666667,-12.6723675874667,"GFDL_High"
3,"CN",7,"3_7","Daycent","LRF",3.6704121597,-2.1821980644,3.3,4.7882140953,"GFDL_High"
3,"CC-NT-CR",8,"3_8","Daycent","LRF",3.7355044584,-4.2017266368,-13.5666666666667,-14.0328888450667,"GFDL_High"
4,"CC-CR",3,"4_3","Daycent","LRF",4.7808838506,-0.918120654,-4.03333333333333,-0.170570136733334,"UKESM_Low"
4,"RF05-CR",41,"4_41","Daycent","LRF",4.8887953257,-1.1944628028,-1.46666666666667,2.22766585623333,"UKESM_Low"
4,"RF15-CR",42,"4_42","Daycent","LRF",4.7886229248,-1.269230418,-0.73333333333333,2.78605917346667,"UKESM_Low"
4,"RF25-CR",43,"4_43","Daycent","LRF",4.6803566238,-1.349241444,0,3.3311151798,"UKESM_Low"
4,"RF35-CR",44,"4_44","Daycent","LRF",4.5614771631,-1.4343551604,0.73333333333333,3.86045533603333,"UKESM_Low"
4,"RR50-CR",51,"4_51","Daycent","LRF",5.0313795675,-1.6137029196,-1.83333333333333,1.58434331456667,"UKESM_Low"
4,"RR25-CR",52,"4_52","Daycent","LRF",4.984330923,-1.4260796892,-3.66666666666667,-0.108415432866666,"UKESM_Low"
4,"RR00-CR",53,"4_53","Daycent","LRF",4.9352328168,-1.1595035052,-1.83333333333333,1.94239597826667,"UKESM_Low"
4,"RR50-NT-CR",54,"4_54","Daycent","LRF",4.188610569,-4.575447468,-8.43333333333333,-8.82017023233333,"UKESM_Low"
4,"RR25-NT-CR",55,"4_55","Daycent","LRF",4.1315373099,-4.3726069656,-10.6333333333333,-10.8744029890333,"UKESM_Low"
4,"RR00-NT-CR",56,"4_56","Daycent","LRF",4.1061752589,-4.147993782,-13.2,-13.2418185231,"UKESM_Low"
4,"CN",7,"4_7","Daycent","LRF",3.769630293,-2.1515315004,3.3,4.9180987926,"UKESM_Low"
4,"CC-NT-CR",8,"4_8","Daycent","LRF",3.8730671694,-4.14756873,-13.5666666666667,-13.8411682272667,"UKESM_Low"
5,"CC-CR",3,"5_3","Daycent","LRF",4.9082905014,-1.0170660564,-2.93333333333333,0.957891111666666,"UKESM_High"
5,"RF05-CR",41,"5_41","Daycent","LRF",5.1087519054,-1.2232886508,-1.1,2.7854632546,"UKESM_High"
5,"RF15-CR",42,"5_42","Daycent","LRF",4.9895428869,-1.3052211516,-0.366666666666665,3.31765506863333,"UKESM_High"
5,"RF25-CR",43,"5_43","Daycent","LRF",4.8625187325,-1.3920348096,0.366666666666665,3.83715058956667,"UKESM_High"
5,"RF35-CR",44,"5_44","Daycent","LRF",4.7248273215,-1.4833742688,1.1,4.3414530527,"UKESM_High"
5,"RR50-CR",51,"5_51","Daycent","LRF",5.1849753813,-1.6621043652,-1.46666666666667,2.05620434943333,"UKESM_High"
5,"RR25-CR",52,"5_52","Daycent","LRF",5.1607629216,-1.472523426,-3.3,0.388239495599999,"UKESM_High"
5,"RR00-CR",53,"5_53","Daycent","LRF",5.1640572555,-1.1834383716,-1.46666666666667,2.51395221723333,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","Daycent","LRF",4.3670006952,-4.6623692664,-8.06666666666667,-8.36203523786667,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","Daycent","LRF",4.3255169529,-4.4529203196,-10.6333333333333,-10.7607367000333,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","Daycent","LRF",4.315261665,-4.2132660624,-12.8333333333333,-12.7313377307333,"UKESM_High"
5,"CN",7,"5_7","Daycent","LRF",3.8803901994,-2.1782691216,2.93333333333333,4.63545441113333,"UKESM_High"
5,"CC-NT-CR",8,"5_8","Daycent","LRF",4.0437059949,-4.2459168456,-13.2,-13.4022108507,"UKESM_High"
1,"CC-CR",3,"1_3","APSIM","LRF",5.42331933,-0.994359744,0,4.428959586,"Baseline"
1,"CC-CR",3,"1_3","Millennial","LRF",5.07288092025,-0.994359744,2.78558057752444,6.86410175377444,"Baseline"
1,"CC-CR",3,"1_3","RothC","LRF",5.07288092025,-0.994359744,-0.184433333333333,3.89408784291667,"Baseline"
1,"RF05-CR",41,"1_41","APSIM","LRF",4.11679125,-1.2103221312,0,2.9064691188,"Baseline"
1,"RF05-CR",41,"1_41","Millennial","LRF",4.42983162765,-1.2103221312,9.3662967858251,12.5858062822751,"Baseline"
1,"RF05-CR",41,"1_41","RothC","LRF",4.42983162765,-1.2103221312,-0.278666666666665,2.94084282978333,"Baseline"
1,"RF15-CR",42,"1_42","APSIM","LRF",3.87623379,-1.2852075672,0,2.5910262228,"Baseline"
1,"RF15-CR",42,"1_42","Millennial","LRF",4.25280589305,-1.2852075672,10.5281034231153,13.4957017489653,"Baseline"
1,"RF15-CR",42,"1_42","RothC","LRF",4.25280589305,-1.2852075672,0.0368500000000022,3.00444832585,"Baseline"
1,"RF25-CR",43,"1_43","APSIM","LRF",3.63789426,-1.3648619196,0.366666666666665,2.63969900706666,"Baseline"
1,"RF25-CR",43,"1_43","Millennial","LRF",4.0730554722,-1.3648619196,11.712900969818,14.421094522418,"Baseline"
1,"RF25-CR",43,"1_43","RothC","LRF",4.0730554722,-1.3648619196,0.362633333333331,3.07082688593333,"Baseline"
1,"RF35-CR",44,"1_44","APSIM","LRF",3.41424369,-1.4496827436,0,1.9645609464,"Baseline"
1,"RF35-CR",44,"1_44","Millennial","LRF",3.8979898815,-1.4496827436,12.8926418460429,15.3409489839429,"Baseline"
1,"RF35-CR",44,"1_44","RothC","LRF",3.8979898815,-1.4496827436,0.6996,3.1479071379,"Baseline"
1,"RR50-CR",51,"1_51","Millennial","LRF",3.9052968669,-1.6287039684,7.8189567502552,10.0955496487552,"Baseline"
1,"RR50-CR",51,"1_51","RothC","LRF",3.9052968669,-1.6287039684,0.290950000000003,2.5675428985,"Baseline"
1,"RR25-CR",52,"1_52","Millennial","LRF",4.15365700035,-1.4388498648,9.60363808918103,12.318445224731,"Baseline"
1,"RR25-CR",52,"1_52","RothC","LRF",4.15365700035,-1.4388498648,0.0188833333333316,2.73369046888333,"Baseline"
1,"RR00-CR",53,"1_53","Millennial","LRF",4.5135532299,-1.1744829036,8.79106794619753,12.1301382724975,"Baseline"
1,"RR00-CR",53,"1_53","RothC","LRF",4.5135532299,-1.1744829036,-0.432483333333333,2.90658699296667,"Baseline"
1,"RR50-NT-CR",54,"1_54","Millennial","LRF",3.5507200443,-4.6788523452,10.9667405195887,9.8386082186887,"Baseline"
1,"RR50-NT-CR",54,"1_54","RothC","LRF",3.5507200443,-4.6788523452,0.5555,-0.572632300899999,"Baseline"
1,"RR25-NT-CR",55,"1_55","Millennial","LRF",3.8254261617,-4.4671260744,10.2818757819562,9.64017586925617,"Baseline"
1,"RR25-NT-CR",55,"1_55","RothC","LRF",3.8254261617,-4.4671260744,0.52855,-0.113149912700001,"Baseline"
1,"RR00-NT-CR",56,"1_56","Millennial","LRF",4.17293651775,-4.2378044724,9.2907813945848,9.2259134399348,"Baseline"
1,"RR00-NT-CR",56,"1_56","RothC","LRF",4.17293651775,-4.2378044724,0.497016666666663,0.432148712016663,"Baseline"
1,"BC19-CR",61,"1_61","APSIM","LRF",3.11824656,NA,2.2,5.31824656,"Baseline"
1,"BC38-CR",62,"1_62","APSIM","LRF",3.11584845,NA,4.03333333333333,7.14918178333333,"Baseline"
1,"BC57-CR",63,"1_63","APSIM","LRF",3.08341605,NA,5.5,8.58341605,"Baseline"
1,"BC76-CR",64,"1_64","APSIM","LRF",3.05230926,NA,7.33333333333333,10.3856425933333,"Baseline"
1,"BC96-CR",65,"1_65","APSIM","LRF",3.0083625,NA,14.3,17.3083625,"Baseline"
1,"CN",7,"1_7","APSIM","LRF",4.30386957,-2.1499910136,-1.46666666666667,0.687211889733334,"Baseline"
1,"CN",7,"1_7","Millennial","LRF",3.9517448256,-2.1499910136,17.143844025139,18.945597837139,"Baseline"
1,"CN",7,"1_7","RothC","LRF",3.9517448256,-2.1499910136,1.52295,3.324703812,"Baseline"
1,"CC-NT-CR",8,"1_8","APSIM","LRF",5.53513818,-4.2720557796,-0.733333333333333,0.529749067066666,"Baseline"
1,"CC-NT-CR",8,"1_8","Millennial","LRF",4.6638997119,-4.2720557796,8.81736458273257,9.20920851503257,"Baseline"
1,"CC-NT-CR",8,"1_8","RothC","LRF",4.6638997119,-4.2720557796,0.300483333333333,0.692327265633334,"Baseline"
2,"CC-CR",3,"2_3","APSIM","LRF",5.06615538,-0.9167305572,0.733333333333333,4.88275815613333,"GFDL_Low"
2,"CC-CR",3,"2_3","Millennial","LRF",4.8886124859,-0.9167305572,7.2175763964843,11.1894583251843,"GFDL_Low"
2,"CC-CR",3,"2_3","RothC","LRF",4.8886124859,-0.9167305572,-0.460166666666667,3.51171526203333,"GFDL_Low"
2,"RF05-CR",41,"2_41","APSIM","LRF",3.97701018,-1.2194087724,2.93333333333333,5.69093474093333,"GFDL_Low"
2,"RF05-CR",41,"2_41","Millennial","LRF",4.3550792142,-1.2194087724,12.5223736401441,15.6580440819441,"GFDL_Low"
2,"RF05-CR",41,"2_41","RothC","LRF",4.3550792142,-1.2194087724,1.03235,4.1680204418,"GFDL_Low"
2,"RF15-CR",42,"2_42","APSIM","LRF",3.74967021,-1.2885810336,1.83333333333333,4.29442250973333,"GFDL_Low"
2,"RF15-CR",42,"2_42","Millennial","LRF",4.19199222585,-1.2885810336,13.6508913893733,16.5543025816233,"GFDL_Low"
2,"RF15-CR",42,"2_42","RothC","LRF",4.19199222585,-1.2885810336,1.27343333333333,4.17684452558333,"GFDL_Low"
2,"RF25-CR",43,"2_43","APSIM","LRF",3.52731522,-1.3618502316,2.2,4.3654649884,"GFDL_Low"
2,"RF25-CR",43,"2_43","Millennial","LRF",4.02886351725,-1.3618502316,14.7749607365507,17.4419740222007,"GFDL_Low"
2,"RF25-CR",43,"2_43","RothC","LRF",4.02886351725,-1.3618502316,1.5213,4.18831328565,"GFDL_Low"
2,"RF35-CR",44,"2_44","APSIM","LRF",3.32348445,-1.439555688,2.2,4.083928762,"GFDL_Low"
2,"RF35-CR",44,"2_44","Millennial","LRF",3.8706914103,-1.439555688,15.8854739065744,18.3166096288744,"GFDL_Low"
2,"RF35-CR",44,"2_44","RothC","LRF",3.8706914103,-1.439555688,1.77723333333333,4.20836905563333,"GFDL_Low"
2,"RR50-CR",51,"2_51","Millennial","LRF",3.9531869091,-1.60873839,12.5255265944069,14.8699751135069,"GFDL_Low"
2,"RR50-CR",51,"2_51","RothC","LRF",3.9531869091,-1.60873839,1.38948333333333,3.73393185243333,"GFDL_Low"
2,"RR25-CR",52,"2_52","Millennial","LRF",4.15325146665,-1.4379855552,13.334324909781,16.049590821231,"GFDL_Low"
2,"RR25-CR",52,"2_52","RothC","LRF",4.15325146665,-1.4379855552,1.2078,3.92306591145,"GFDL_Low"
2,"RR00-CR",53,"2_53","Millennial","LRF",4.43524535025,-1.186358886,11.9659509323878,15.2148373966378,"GFDL_Low"
2,"RR00-CR",53,"2_53","RothC","LRF",4.43524535025,-1.186358886,0.917033333333333,4.16591979758333,"GFDL_Low"
2,"RR50-NT-CR",54,"2_54","Millennial","LRF",3.557361093,-4.4845680168,13.3560446730715,12.4288377492715,"GFDL_Low"
2,"RR50-NT-CR",54,"2_54","RothC","LRF",3.557361093,-4.4845680168,0.347233333333335,-0.579973590466664,"GFDL_Low"
2,"RR25-NT-CR",55,"2_55","Millennial","LRF",3.77738285925,-4.2930544176,12.2829989164304,11.7673273580804,"GFDL_Low"
2,"RR25-NT-CR",55,"2_55","RothC","LRF",3.77738285925,-4.2930544176,0.307266666666667,-0.208404891683332,"GFDL_Low"
2,"RR00-NT-CR",56,"2_56","Millennial","LRF",4.1044469895,-4.0689849132,11.0784031453476,11.1138652216476,"GFDL_Low"
2,"RR00-NT-CR",56,"2_56","RothC","LRF",4.1044469895,-4.0689849132,0.276283333333334,0.311745409633334,"GFDL_Low"
2,"BC19-CR",61,"2_61","APSIM","LRF",2.87625195,NA,2.2,5.07625195,"GFDL_Low"
2,"BC38-CR",62,"2_62","APSIM","LRF",2.85434292,NA,5.86666666666667,8.72100958666667,"GFDL_Low"
2,"BC57-CR",63,"2_63","APSIM","LRF",2.84528673,NA,5.5,8.34528673,"GFDL_Low"
2,"BC76-CR",64,"2_64","APSIM","LRF",2.84013873,NA,6.96666666666667,9.80680539666667,"GFDL_Low"
2,"BC96-CR",65,"2_65","APSIM","LRF",2.77713579,NA,9.16666666666667,11.9438024566667,"GFDL_Low"
2,"CN",7,"2_7","APSIM","LRF",4.06289598,-2.0958847632,0.733333333333333,2.70034455013333,"GFDL_Low"
2,"CN",7,"2_7","Millennial","LRF",3.83482819005,-2.0958847632,19.3108730444289,21.0498164712789,"GFDL_Low"
2,"CN",7,"2_7","RothC","LRF",3.83482819005,-2.0958847632,2.2715,4.01044342685,"GFDL_Low"
2,"CC-NT-CR",8,"2_8","APSIM","LRF",5.21262885,-4.0580299512,1.1,2.2545988988,"GFDL_Low"
2,"CC-NT-CR",8,"2_8","Millennial","LRF",4.4808813621,-4.0580299512,10.5234987924748,10.9463502033748,"GFDL_Low"
2,"CC-NT-CR",8,"2_8","RothC","LRF",4.4808813621,-4.0580299512,0.115500000000001,0.5383514109,"GFDL_Low"
3,"CC-CR",3,"3_3","APSIM","LRF",4.78748127,-0.9702607536,-0.366666666666665,3.45055384973333,"GFDL_High"
3,"CC-CR",3,"3_3","Millennial","LRF",4.7298436185,-0.9702607536,-4.15763421416864,-0.398051349268636,"GFDL_High"
3,"CC-CR",3,"3_3","RothC","LRF",4.7298436185,-0.9702607536,-0.91721666666667,2.84236619823333,"GFDL_High"
3,"RF05-CR",41,"3_41","APSIM","LRF",3.91691157,-1.2579768972,1.46666666666667,4.12560133946667,"GFDL_High"
3,"RF05-CR",41,"3_41","Millennial","LRF",4.3173513669,-1.2579768972,12.7703460394206,15.8297205091206,"GFDL_High"
3,"RF05-CR",41,"3_41","RothC","LRF",4.3173513669,-1.2579768972,0.7139,3.7732744697,"GFDL_High"
3,"RF15-CR",42,"3_42","APSIM","LRF",3.67538457,-1.3270381992,1.46666666666667,3.81501303746667,"GFDL_High"
3,"RF15-CR",42,"3_42","Millennial","LRF",4.15126875735,-1.3270381992,13.4731122408857,16.2973427990357,"GFDL_High"
3,"RF15-CR",42,"3_42","RothC","LRF",4.15126875735,-1.3270381992,0.957916666666667,3.78214722481667,"GFDL_High"
3,"RF25-CR",43,"3_43","APSIM","LRF",3.46399053,-1.4021857296,1.46666666666667,3.52847146706667,"GFDL_High"
3,"RF25-CR",43,"3_43","Millennial","LRF",3.99757182825,-1.4021857296,14.1753705472922,16.7707566459422,"GFDL_High"
3,"RF25-CR",43,"3_43","RothC","LRF",3.99757182825,-1.4021857296,1.21568333333333,3.81106943198333,"GFDL_High"
3,"RF35-CR",44,"3_44","APSIM","LRF",3.23151543,-1.4818659444,1.46666666666667,3.21631615226667,"GFDL_High"
3,"RF35-CR",44,"3_44","Millennial","LRF",3.82560426105,-1.4818659444,14.8319281656124,17.1756664822624,"GFDL_High"
3,"RF35-CR",44,"3_44","RothC","LRF",3.82560426105,-1.4818659444,1.48243333333333,3.82617164998333,"GFDL_High"
3,"RR50-CR",51,"3_51","Millennial","LRF",3.86091709575,-1.6602431508,4.59554946342763,6.79622340837763,"GFDL_High"
3,"RR50-CR",51,"3_51","RothC","LRF",3.86091709575,-1.6602431508,1.12786666666667,3.32854061161667,"GFDL_High"
3,"RR25-CR",52,"3_52","Millennial","LRF",4.0876304898,-1.4905201896,9.42384208661427,12.0209523868143,"GFDL_High"
3,"RR25-CR",52,"3_52","RothC","LRF",4.0876304898,-1.4905201896,0.948016666666667,3.54512696686667,"GFDL_High"
3,"RR00-CR",53,"3_53","Millennial","LRF",4.40159064345,-1.2245160132,12.4133495346766,15.5904241649266,"GFDL_High"
3,"RR00-CR",53,"3_53","RothC","LRF",4.40159064345,-1.2245160132,0.59546666666667,3.77254129691667,"GFDL_High"
3,"RR50-NT-CR",54,"3_54","Millennial","LRF",3.4963779279,-4.6275305436,11.2774688861435,10.1463162704435,"GFDL_High"
3,"RR50-NT-CR",54,"3_54","RothC","LRF",3.4963779279,-4.6275305436,0.171416666666668,-0.959735949033332,"GFDL_High"
3,"RR25-NT-CR",55,"3_55","Millennial","LRF",3.74080842135,-4.4261163432,11.9352068945303,11.2498989726803,"GFDL_High"
3,"RR25-NT-CR",55,"3_55","RothC","LRF",3.74080842135,-4.4261163432,0.137500000000002,-0.547807921849999,"GFDL_High"
3,"RR00-NT-CR",56,"3_56","Millennial","LRF",4.071899403,-4.1982640668,11.7808818722272,11.6545172084272,"GFDL_High"
3,"RR00-NT-CR",56,"3_56","RothC","LRF",4.071899403,-4.1982640668,0.0978999999999996,-0.0284646638000008,"GFDL_High"
3,"BC19-CR",61,"3_61","APSIM","LRF",2.67724314,NA,2.56666666666667,5.24390980666667,"GFDL_High"
3,"BC38-CR",62,"3_62","APSIM","LRF",2.67979569,NA,5.13333333333333,7.81312902333333,"GFDL_High"
3,"BC57-CR",63,"3_63","APSIM","LRF",2.66042205,NA,7.33333333333333,9.99375538333333,"GFDL_High"
3,"BC76-CR",64,"3_64","APSIM","LRF",2.65358379,NA,9.16666666666667,11.8202504566667,"GFDL_High"
3,"BC96-CR",65,"3_65","APSIM","LRF",2.64549714,NA,12.8333333333333,15.4788304733333,"GFDL_High"
3,"CN",7,"3_7","APSIM","LRF",3.81172935,-2.1821980644,-0.366666666666665,1.26286461893333,"GFDL_High"
