source,id,datetime,species,days_on_field,temp_cum,dvs_flush,dC_fru[kgCha-1],dC_fru_export[kgCha-1],dC_fol[kgCha-1],dC_fol_export[kgCha-1],dC_frt[kgCha-1],dC_frt_export[kgCha-1],dC_lst_above[kgCha-1],dC_lst_above_export[kgCha-1],dC_lst_below[kgCha-1],dC_lst_below_export[kgCha-1],dC_dst_above[kgCha-1],dC_dst_above_export[kgCha-1],dC_dst_below[kgCha-1],dC_dst_below_export[kgCha-1],dC_straw[kgCha-1],dC_straw_export[kgCha-1],dC_stubble[kgCha-1],dN_fru[kgNha-1],dN_fru_export[kgNha-1],dN_fol[kgNha-1],dN_fol_export[kgNha-1],dN_frt[kgNha-1],dN_frt_export[kgNha-1],dN_lst_above[kgNha-1],dN_lst_above_export[kgNha-1],dN_lst_below[kgNha-1],dN_lst_below_export[kgNha-1],dN_dst_above[kgNha-1],dN_dst_above_export[kgNha-1],dN_dst_below[kgNha-1],dN_dst_below_export[kgNha-1],dN_straw[kgNha-1],dN_straw_export[kgNha-1],dN_stubble[kgNha-1]
setup,0,1850-10-23 00:00:00,FOCO,172,2895.52,1,599.977,599.977,0,0,180.127,0,0,0,0,0,0,0,0,0,865.866,649.4,216.467,10.0679,10.0679,0,0,1.52201,0,0,0,0,0,0,0,0,0,8.50054,6.3754,2.12513
setup,0,1851-10-23 00:00:00,FOCO,172,2895.52,1,572.136,572.136,0,0,157.726,0,0,0,0,0,0,0,0,0,765.956,574.467,191.489,10.8744,10.8744,0,0,1.53011,0,0,0,0,0,0,0,0,0,8.42161,6.31621,2.1054
setup,0,1852-10-23 00:00:00,FOCO,172,2893.77,1,524.047,524.047,0,0,156.799,0,0,0,0,0,0,0,0,0,755.411,566.558,188.853,9.36788,9.36788,0,0,1.42117,0,0,0,0,0,0,0,0,0,7.85593,5.89195,1.96398
setup,0,1853-10-23 00:00:00,FOCO,172,2893.77,1,533.067,533.067,0,0,156.612,0,0,0,0,0,0,0,0,0,756.162,567.122,189.041,9.70891,9.70891,0,0,1.44922,0,0,0,0,0,0,0,0,0,8.00101,6.00076,2.00025
setup,0,1854-10-23 00:00:00,FOCO,172,2893.77,1,548.661,548.661,0,0,157.711,0,0,0,0,0,0,0,0,0,763.072,572.304,190.768,10.1485,10.1485,0,0,1.48455,0,0,0,0,0,0,0,0,0,8.18506,6.13879,2.04626
setup,0,1855-10-23 00:00:00,FOCO,172,2893.77,1,557.708,557.708,0,0,158.935,0,0,0,0,0,0,0,0,0,769.318,576.988,192.329,10.4513,10.4513,0,0,1.51789,0,0,0,0,0,0,0,0,0,8.35082,6.26312,2.08771
setup,0,1856-10-23 00:00:00,FOCO,172,2894.69,1,570.612,570.612,0,0,162.215,0,0,0,0,0,0,0,0,0,779.076,584.307,194.769,10.6736,10.6736,0,0,1.54604,0,0,0,0,0,0,0,0,0,8.44399,6.33299,2.111
setup,0,1857-10-23 00:00:00,FOCO,172,2894.69,1,572.077,572.077,0,0,162.184,0,0,0,0,0,0,0,0,0,779.182,584.386,194.795,10.7347,10.7347,0,0,1.55115,0,0,0,0,0,0,0,0,0,8.46947,6.35211,2.11737
setup,0,1858-10-23 00:00:00,FOCO,172,2894.69,1,574.752,574.752,0,0,162.182,0,0,0,0,0,0,0,0,0,779.605,584.703,194.901,10.8092,10.8092,0,0,1.555,0,0,0,0,0,0,0,0,0,8.49046,6.36784,2.12261
setup,0,1859-10-23 00:00:00,FOCO,172,2894.69,1,576.334,576.334,0,0,162.342,0,0,0,0,0,0,0,0,0,780.472,585.354,195.118,10.854,10.854,0,0,1.55893,0,0,0,0,0,0,0,0,0,8.51081,6.3831,2.1277
