'KBS Maize 2071'
0	0	1
0	0	1
0	0	1
0	0	1
0.0122808	0	0
0.1831542	0	1
0.1989997	0	1
0.0724077	0	1
0.0444835	0	1
0.0174494	0	1
0	0	1
0	0	1
