'KBS Soybean, Wheat 2090'
0	0	1
0	0	1
0	0	1
0	0	1
0	0	0
0.0527954	0	1
0.1895741	0	1
0.1338203	0	1
0.0815839	0	1
0	0	1
0.009847	0	1
0.0068585	0	1
