'KBS Maize, Oats 2023'
0	0	1
0	0	1
0	0	1
0	0	1
0.000372	0	0
0.00348	0	1
0.00282	0	1
0.00396	0	1
0.001896	0	1
0.000738	0	1
0.003996	0	1
0.003414	0	1
