'KBS Maize 2062'
0	0	1
0	0	1
0	0	1
0	0	1
0.0048934	0	0
0.06665	0	1
0.1637311	0	1
0.0735558	0	1
0.0224417	0	1
0.0112488	0	1
0	0	1
0	0	1
