'KBS Soybean, Wheat 2042'
0	0	1
0	0	1
0	0	1
0	0	1
0	0	0
0.022403	0	1
0.1133136	0	1
0.1162118	0	1
0.0629434	0	1
0	0	1
0.0141169	0	1
0.0056459	0	1
