"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.137,0,0,21.7,"APSIM","3_61",3,6,1
1990,0,2.334,0,21.8,"APSIM","3_61",3,6,1
1991,7.826,0,0,22.2,"APSIM","3_61",3,6,1
1992,0,1.353,0,22.3,"APSIM","3_61",3,6,1
1993,7.534,0,0,22.6,"APSIM","3_61",3,6,1
1994,0,2.231,0,22.6,"APSIM","3_61",3,6,1
1995,0,0,3.992,23,"APSIM","3_61",3,6,1
1996,8.281,0,0,23.1,"APSIM","3_61",3,6,1
1997,0,1.617,0,23.3,"APSIM","3_61",3,6,1
1998,0,0,3.231,23.6,"APSIM","3_61",3,6,1
1999,7.854,0,0,23.4,"APSIM","3_61",3,6,1
2000,0,2.153,0,23.5,"APSIM","3_61",3,6,1
2001,0,0,4.374,23.8,"APSIM","3_61",3,6,1
2002,7.574,0,0,23.9,"APSIM","3_61",3,6,1
2003,0,2.132,0,23.9,"APSIM","3_61",3,6,1
2004,0,0,4.046,24.2,"APSIM","3_61",3,6,1
2005,6.268,0,0,24.1,"APSIM","3_61",3,6,1
2006,0,1.917,0,24.3,"APSIM","3_61",3,6,1
2007,0,0,3.377,24.5,"APSIM","3_61",3,6,1
2008,8.753,0,0,24.5,"APSIM","3_61",3,6,1
2009,0,2.634,0,24.6,"APSIM","3_61",3,6,1
2010,0,0,3.705,24.9,"APSIM","3_61",3,6,1
2011,9.255,0,0,24.8,"APSIM","3_61",3,6,1
2012,0,2.018,0,24.8,"APSIM","3_61",3,6,1
2013,0,0,2.928,25,"APSIM","3_61",3,6,1
2014,9.377,0,0,25,"APSIM","3_61",3,6,1
2015,0,3.213,0,25,"APSIM","3_61",3,6,1
2016,0,0,4.789,25.6,"APSIM","3_61",3,6,1
2017,9.159,0,0,25.5,"APSIM","3_61",3,6,1
2018,0,0.642,0,25.6,"APSIM","3_61",3,6,1
2019,0,0,5.175,25.9,"APSIM","3_61",3,6,1
2020,8.456,0,0,25.9,"APSIM","3_61",3,6,1
2021,0,3.661,0,25.9,"APSIM","3_61",3,6,1
2022,0,0,4.141,36.8,"APSIM","3_61",3,6,1
2023,8.947,0,0,36.6,"APSIM","3_61",3,6,1
2024,0,3.559,0,36.6,"APSIM","3_61",3,6,1
2025,0,0,3.72,37,"APSIM","3_61",3,6,1
2026,9.505,0,0,36.8,"APSIM","3_61",3,6,1
2027,0,2.584,0,36.8,"APSIM","3_61",3,6,1
2028,0,0,4.151,37.1,"APSIM","3_61",3,6,1
2029,3.096,0,0,36.8,"APSIM","3_61",3,6,1
2030,0,2.407,0,37.1,"APSIM","3_61",3,6,1
2031,0,0,4.725,37.6,"APSIM","3_61",3,6,1
2032,6.119,0,0,37.3,"APSIM","3_61",3,6,1
2033,0,3.245,0,37.3,"APSIM","3_61",3,6,1
2034,0,0,4.648,37.4,"APSIM","3_61",3,6,1
2035,5.304,0,0,37.1,"APSIM","3_61",3,6,1
2036,0,4.462,0,37.3,"APSIM","3_61",3,6,1
2037,0,0,4.477,37.8,"APSIM","3_61",3,6,1
2038,5.653,0,0,37.5,"APSIM","3_61",3,6,1
2039,0,3.106,0,37.6,"APSIM","3_61",3,6,1
2040,0,0,3.941,38,"APSIM","3_61",3,6,1
2041,7.042,0,0,37.6,"APSIM","3_61",3,6,1
2042,0,2.232,0,37.7,"APSIM","3_61",3,6,1
2043,0,0,4.392,38,"APSIM","3_61",3,6,1
