"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.116,0,0,21.7,"APSIM","2_1",2,1,""
1990,0,2.334,0,21.8,"APSIM","2_1",2,1,""
1991,7.82,0,0,22.2,"APSIM","2_1",2,1,""
1992,0,1.353,0,22.3,"APSIM","2_1",2,1,""
1993,7.518,0,0,22.6,"APSIM","2_1",2,1,""
1994,0,2.231,0,22.6,"APSIM","2_1",2,1,""
1995,0,0,3.989,23,"APSIM","2_1",2,1,""
1996,8.171,0,0,23.1,"APSIM","2_1",2,1,""
1997,0,1.617,0,23.3,"APSIM","2_1",2,1,""
1998,0,0,3.216,23.6,"APSIM","2_1",2,1,""
1999,7.813,0,0,23.4,"APSIM","2_1",2,1,""
2000,0,2.153,0,23.5,"APSIM","2_1",2,1,""
2001,0,0,4.374,23.8,"APSIM","2_1",2,1,""
2002,7.316,0,0,23.9,"APSIM","2_1",2,1,""
2003,0,2.132,0,23.9,"APSIM","2_1",2,1,""
2004,0,0,4.043,24.2,"APSIM","2_1",2,1,""
2005,6.066,0,0,24.1,"APSIM","2_1",2,1,""
2006,0,1.917,0,24.3,"APSIM","2_1",2,1,""
2007,0,0,3.377,24.5,"APSIM","2_1",2,1,""
2008,8.642,0,0,24.5,"APSIM","2_1",2,1,""
2009,0,2.634,0,24.6,"APSIM","2_1",2,1,""
2010,0,0,3.703,24.9,"APSIM","2_1",2,1,""
2011,9.111,0,0,24.8,"APSIM","2_1",2,1,""
2012,0,2.018,0,24.8,"APSIM","2_1",2,1,""
2013,0,0,2.925,25,"APSIM","2_1",2,1,""
2014,9.371,0,0,25,"APSIM","2_1",2,1,""
2015,0,3.213,0,25.1,"APSIM","2_1",2,1,""
2016,0,0,4.782,25.6,"APSIM","2_1",2,1,""
2017,8.852,0,0,25.5,"APSIM","2_1",2,1,""
2018,0,0.642,0,25.6,"APSIM","2_1",2,1,""
2019,0,0,5.173,25.9,"APSIM","2_1",2,1,""
2020,8.279,0,0,26,"APSIM","2_1",2,1,""
2021,0,3.661,0,26,"APSIM","2_1",2,1,""
2022,0,0,3.846,26,"APSIM","2_1",2,1,""
2023,6.512,0,0,25.9,"APSIM","2_1",2,1,""
2024,0,2.4,0,26,"APSIM","2_1",2,1,""
2025,0,0,3.832,26.6,"APSIM","2_1",2,1,""
2026,7.775,0,0,26.3,"APSIM","2_1",2,1,""
2027,0,3.512,0,26.5,"APSIM","2_1",2,1,""
2028,0,0,3.948,26.9,"APSIM","2_1",2,1,""
2029,8.014,0,0,26.6,"APSIM","2_1",2,1,""
2030,0,3.286,0,26.7,"APSIM","2_1",2,1,""
2031,0,0,4.851,27.4,"APSIM","2_1",2,1,""
2032,8.302,0,0,27.1,"APSIM","2_1",2,1,""
2033,0,2.836,0,27.3,"APSIM","2_1",2,1,""
2034,0,0,3.494,27.7,"APSIM","2_1",2,1,""
2035,7.449,0,0,27.3,"APSIM","2_1",2,1,""
2036,0,2.57,0,27.5,"APSIM","2_1",2,1,""
2037,0,0,4.457,27.8,"APSIM","2_1",2,1,""
2038,8.41,0,0,27.6,"APSIM","2_1",2,1,""
2039,0,2.279,0,27.7,"APSIM","2_1",2,1,""
2040,0,0,4.671,28.1,"APSIM","2_1",2,1,""
2041,6.502,0,0,27.9,"APSIM","2_1",2,1,""
2042,0,3.466,0,28,"APSIM","2_1",2,1,""
2043,0,0,4.701,28.3,"APSIM","2_1",2,1,""
2044,9.243,0,0,28,"APSIM","2_1",2,1,""
2045,0,3.077,0,28,"APSIM","2_1",2,1,""
2046,0,0,3.778,28.4,"APSIM","2_1",2,1,""
2047,9.21,0,0,28.1,"APSIM","2_1",2,1,""
2048,0,3.581,0,28.2,"APSIM","2_1",2,1,""
2049,0,0,4.413,28.6,"APSIM","2_1",2,1,""
2050,6.324,0,0,28.3,"APSIM","2_1",2,1,""
2051,0,4.563,0,28.5,"APSIM","2_1",2,1,""
2052,0,0,4.037,29.2,"APSIM","2_1",2,1,""
2053,7.555,0,0,28.8,"APSIM","2_1",2,1,""
2054,0,1.911,0,28.9,"APSIM","2_1",2,1,""
2055,0,0,3.556,29.3,"APSIM","2_1",2,1,""
2056,7.977,0,0,29,"APSIM","2_1",2,1,""
2057,0,1.489,0,29.1,"APSIM","2_1",2,1,""
2058,0,0,3.083,29.4,"APSIM","2_1",2,1,""
2059,5.823,0,0,29.1,"APSIM","2_1",2,1,""
2060,0,3.142,0,29.2,"APSIM","2_1",2,1,""
2061,0,0,4.607,29.6,"APSIM","2_1",2,1,""
2062,9.241,0,0,29.4,"APSIM","2_1",2,1,""
2063,0,4.16,0,29.4,"APSIM","2_1",2,1,""
2064,0,0,5.336,30.1,"APSIM","2_1",2,1,""
2065,8.609,0,0,29.8,"APSIM","2_1",2,1,""
2066,0,3.644,0,29.8,"APSIM","2_1",2,1,""
2067,0,0,4.787,30.2,"APSIM","2_1",2,1,""
2068,6.121,0,0,29.9,"APSIM","2_1",2,1,""
2069,0,3.937,0,30,"APSIM","2_1",2,1,""
2070,0,0,3.622,30.5,"APSIM","2_1",2,1,""
2071,7.497,0,0,30,"APSIM","2_1",2,1,""
2072,0,2.194,0,29.9,"APSIM","2_1",2,1,""
2073,0,0,4.153,30.5,"APSIM","2_1",2,1,""
2074,7.598,0,0,30.3,"APSIM","2_1",2,1,""
2075,0,2.945,0,30.3,"APSIM","2_1",2,1,""
2076,0,0,3.975,30.7,"APSIM","2_1",2,1,""
