"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.14,0,0,21.7,"APSIM","4_65",4,6,5
1990,0,2.334,0,21.8,"APSIM","4_65",4,6,5
1991,7.827,0,0,22.2,"APSIM","4_65",4,6,5
1992,0,1.353,0,22.3,"APSIM","4_65",4,6,5
1993,7.538,0,0,22.6,"APSIM","4_65",4,6,5
1994,0,2.231,0,22.6,"APSIM","4_65",4,6,5
1995,0,0,3.993,23,"APSIM","4_65",4,6,5
1996,8.281,0,0,23.1,"APSIM","4_65",4,6,5
1997,0,1.617,0,23.3,"APSIM","4_65",4,6,5
1998,0,0,3.233,23.6,"APSIM","4_65",4,6,5
1999,7.854,0,0,23.4,"APSIM","4_65",4,6,5
2000,0,2.153,0,23.4,"APSIM","4_65",4,6,5
2001,0,0,4.373,23.8,"APSIM","4_65",4,6,5
2002,7.574,0,0,23.9,"APSIM","4_65",4,6,5
2003,0,2.132,0,23.9,"APSIM","4_65",4,6,5
2004,0,0,4.046,24.2,"APSIM","4_65",4,6,5
2005,6.268,0,0,24.1,"APSIM","4_65",4,6,5
2006,0,1.917,0,24.3,"APSIM","4_65",4,6,5
2007,0,0,3.376,24.5,"APSIM","4_65",4,6,5
2008,8.753,0,0,24.5,"APSIM","4_65",4,6,5
2009,0,2.634,0,24.5,"APSIM","4_65",4,6,5
2010,0,0,3.707,24.9,"APSIM","4_65",4,6,5
2011,9.254,0,0,24.8,"APSIM","4_65",4,6,5
2012,0,2.018,0,24.8,"APSIM","4_65",4,6,5
2013,0,0,2.93,25,"APSIM","4_65",4,6,5
2014,9.377,0,0,25,"APSIM","4_65",4,6,5
2015,0,3.213,0,25,"APSIM","4_65",4,6,5
2016,0,0,4.79,25.5,"APSIM","4_65",4,6,5
2017,9.16,0,0,25.5,"APSIM","4_65",4,6,5
2018,0,0.642,0,25.6,"APSIM","4_65",4,6,5
2019,0,0,5.176,25.9,"APSIM","4_65",4,6,5
2020,8.456,0,0,25.9,"APSIM","4_65",4,6,5
2021,0,3.661,0,25.9,"APSIM","4_65",4,6,5
2022,0,0,3.569,78.7,"APSIM","4_65",4,6,5
2023,6.007,0,0,78.3,"APSIM","4_65",4,6,5
2024,0,2.073,0,78.3,"APSIM","4_65",4,6,5
2025,0,0,3.908,78.6,"APSIM","4_65",4,6,5
2026,4.082,0,0,78,"APSIM","4_65",4,6,5
2027,0,4.391,0,78.1,"APSIM","4_65",4,6,5
2028,0,0,4.517,78.5,"APSIM","4_65",4,6,5
2029,5.978,0,0,77.8,"APSIM","4_65",4,6,5
2030,0,2.07,0,77.8,"APSIM","4_65",4,6,5
2031,0,0,3.036,78.3,"APSIM","4_65",4,6,5
2032,5.9,0,0,77.7,"APSIM","4_65",4,6,5
2033,0,3.025,0,77.8,"APSIM","4_65",4,6,5
2034,0,0,3.836,78,"APSIM","4_65",4,6,5
2035,5.728,0,0,77.5,"APSIM","4_65",4,6,5
2036,0,2.416,0,77.4,"APSIM","4_65",4,6,5
2037,0,0,4.545,77.8,"APSIM","4_65",4,6,5
2038,4.352,0,0,77.2,"APSIM","4_65",4,6,5
2039,0,2.65,0,77.3,"APSIM","4_65",4,6,5
2040,0,0,4.389,77.6,"APSIM","4_65",4,6,5
2041,4.676,0,0,77.2,"APSIM","4_65",4,6,5
2042,0,3.994,0,77.3,"APSIM","4_65",4,6,5
2043,0,0,3.858,77.5,"APSIM","4_65",4,6,5
2044,5.375,0,0,77.3,"APSIM","4_65",4,6,5
2045,0,1.665,0,77.2,"APSIM","4_65",4,6,5
2046,0,0,4.5,77.4,"APSIM","4_65",4,6,5
2047,2.451,0,0,76.9,"APSIM","4_65",4,6,5
2048,0,2.305,0,77,"APSIM","4_65",4,6,5
2049,0,0,4.317,77.4,"APSIM","4_65",4,6,5
2050,4.987,0,0,76.8,"APSIM","4_65",4,6,5
2051,0,4.112,0,76.8,"APSIM","4_65",4,6,5
2052,0,0,3.706,77.3,"APSIM","4_65",4,6,5
2053,1.533,0,0,76.7,"APSIM","4_65",4,6,5
2054,0,1.438,0,76.8,"APSIM","4_65",4,6,5
2055,0,0,3.999,77,"APSIM","4_65",4,6,5
2056,2.204,0,0,76.6,"APSIM","4_65",4,6,5
2057,0,1.87,0,76.7,"APSIM","4_65",4,6,5
2058,0,0,4.016,77.3,"APSIM","4_65",4,6,5
2059,5.67,0,0,76.9,"APSIM","4_65",4,6,5
2060,0,2.066,0,77,"APSIM","4_65",4,6,5
2061,0,0,4.322,77,"APSIM","4_65",4,6,5
2062,4.487,0,0,76.7,"APSIM","4_65",4,6,5
2063,0,2.039,0,76.9,"APSIM","4_65",4,6,5
2064,0,0,5.006,77.2,"APSIM","4_65",4,6,5
2065,2.357,0,0,76.7,"APSIM","4_65",4,6,5
2066,0,2.337,0,76.7,"APSIM","4_65",4,6,5
2067,0,0,4.053,77.2,"APSIM","4_65",4,6,5
2068,5.33,0,0,76.8,"APSIM","4_65",4,6,5
2069,0,3.063,0,76.9,"APSIM","4_65",4,6,5
2070,0,0,4.409,77.4,"APSIM","4_65",4,6,5
2071,8.574,0,0,77,"APSIM","4_65",4,6,5
2072,0,2.727,0,76.8,"APSIM","4_65",4,6,5
2073,0,0,5.32,77.3,"APSIM","4_65",4,6,5
2074,3.13,0,0,76.8,"APSIM","4_65",4,6,5
2075,0,3.206,0,77.1,"APSIM","4_65",4,6,5
2076,0,0,3.747,77.7,"APSIM","4_65",4,6,5
2077,1.569,0,0,77.1,"APSIM","4_65",4,6,5
2078,0,1.613,0,77.1,"APSIM","4_65",4,6,5
2079,0,0,4.758,77.3,"APSIM","4_65",4,6,5
2080,1.701,0,0,77,"APSIM","4_65",4,6,5
2081,0,2.2,0,77.2,"APSIM","4_65",4,6,5
2082,0,0,4.948,77.5,"APSIM","4_65",4,6,5
2083,2.542,0,0,77,"APSIM","4_65",4,6,5
2084,0,2.45,0,77.1,"APSIM","4_65",4,6,5
2085,0,0,3.61,77.4,"APSIM","4_65",4,6,5
2086,3.407,0,0,76.9,"APSIM","4_65",4,6,5
2087,0,2.551,0,77,"APSIM","4_65",4,6,5
2088,0,0,5.166,77.6,"APSIM","4_65",4,6,5
2089,4.589,0,0,77.1,"APSIM","4_65",4,6,5
2090,0,1.661,0,77.1,"APSIM","4_65",4,6,5
2091,0,0,5.294,77.4,"APSIM","4_65",4,6,5
2092,6.438,0,0,76.9,"APSIM","4_65",4,6,5
2093,0,2.326,0,76.9,"APSIM","4_65",4,6,5
2094,0,0,4.137,77.3,"APSIM","4_65",4,6,5
2095,3.28,0,0,76.8,"APSIM","4_65",4,6,5
2096,0,1.987,0,77,"APSIM","4_65",4,6,5
2097,0,0,4.813,77.4,"APSIM","4_65",4,6,5
2098,1.347,0,0,76.8,"APSIM","4_65",4,6,5
2099,0,1.684,0,76.9,"APSIM","4_65",4,6,5
