"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.121,0,0,21.7,"APSIM","1_651",1,6,51
1990,0,2.334,0,21.8,"APSIM","1_651",1,6,51
1991,7.822,0,0,22.2,"APSIM","1_651",1,6,51
1992,0,1.353,0,22.3,"APSIM","1_651",1,6,51
1993,7.511,0,0,22.6,"APSIM","1_651",1,6,51
1994,0,2.231,0,22.6,"APSIM","1_651",1,6,51
1995,0,0,3.986,23,"APSIM","1_651",1,6,51
1996,8.282,0,0,23.1,"APSIM","1_651",1,6,51
1997,0,1.617,0,23.3,"APSIM","1_651",1,6,51
1998,0,0,3.22,23.6,"APSIM","1_651",1,6,51
1999,7.853,0,0,23.4,"APSIM","1_651",1,6,51
2000,0,2.153,0,23.5,"APSIM","1_651",1,6,51
2001,0,0,4.375,23.8,"APSIM","1_651",1,6,51
2002,7.574,0,0,23.9,"APSIM","1_651",1,6,51
2003,0,2.132,0,23.9,"APSIM","1_651",1,6,51
2004,0,0,4.042,24.2,"APSIM","1_651",1,6,51
2005,6.268,0,0,24.1,"APSIM","1_651",1,6,51
2006,0,1.917,0,24.3,"APSIM","1_651",1,6,51
2007,0,0,3.376,24.5,"APSIM","1_651",1,6,51
2008,8.752,0,0,24.6,"APSIM","1_651",1,6,51
2009,0,2.634,0,24.6,"APSIM","1_651",1,6,51
2010,0,0,3.692,24.9,"APSIM","1_651",1,6,51
2011,9.258,0,0,24.8,"APSIM","1_651",1,6,51
2012,0,2.018,0,24.8,"APSIM","1_651",1,6,51
2013,0,0,2.916,25.1,"APSIM","1_651",1,6,51
2014,9.379,0,0,25,"APSIM","1_651",1,6,51
2015,0,3.213,0,25.1,"APSIM","1_651",1,6,51
2016,0,0,4.782,25.6,"APSIM","1_651",1,6,51
2017,9.153,0,0,25.6,"APSIM","1_651",1,6,51
2018,0,0.642,0,25.7,"APSIM","1_651",1,6,51
2019,0,0,5.17,25.9,"APSIM","1_651",1,6,51
2020,8.456,0,0,26,"APSIM","1_651",1,6,51
2021,0,3.661,0,26,"APSIM","1_651",1,6,51
2022,0,0,3.327,78.8,"APSIM","1_651",1,6,51
2023,9.043,0,0,78.8,"APSIM","1_651",1,6,51
2024,0,2.275,0,78.9,"APSIM","1_651",1,6,51
2025,0,0,4.485,78.9,"APSIM","1_651",1,6,51
2026,9.678,0,0,79,"APSIM","1_651",1,6,51
2027,0,2.055,0,79,"APSIM","1_651",1,6,51
2028,0,0,4.801,79.4,"APSIM","1_651",1,6,51
2029,7.971,0,0,79.3,"APSIM","1_651",1,6,51
2030,0,3.357,0,79.3,"APSIM","1_651",1,6,51
2031,0,0,3.921,79.5,"APSIM","1_651",1,6,51
2032,9.702,0,0,79.4,"APSIM","1_651",1,6,51
2033,0,2.17,0,79.4,"APSIM","1_651",1,6,51
2034,0,0,4.362,79.6,"APSIM","1_651",1,6,51
2035,7.889,0,0,79.5,"APSIM","1_651",1,6,51
2036,0,2.132,0,79.6,"APSIM","1_651",1,6,51
2037,0,0,4.255,79.8,"APSIM","1_651",1,6,51
2038,9.348,0,0,79.7,"APSIM","1_651",1,6,51
2039,0,2.935,0,79.7,"APSIM","1_651",1,6,51
2040,0,0,3.701,80,"APSIM","1_651",1,6,51
2041,10.432,0,0,79.9,"APSIM","1_651",1,6,51
2042,0,2.132,0,79.9,"APSIM","1_651",1,6,51
2043,0,0,4.459,80.2,"APSIM","1_651",1,6,51
2044,8.956,0,0,80.1,"APSIM","1_651",1,6,51
2045,0,2.195,0,80,"APSIM","1_651",1,6,51
2046,0,0,4.621,80.2,"APSIM","1_651",1,6,51
2047,9.258,0,0,80.1,"APSIM","1_651",1,6,51
2048,0,2.516,0,80.2,"APSIM","1_651",1,6,51
2049,0,0,3.096,80.7,"APSIM","1_651",1,6,51
2050,9.797,0,0,80.5,"APSIM","1_651",1,6,51
2051,0,2.826,0,80.5,"APSIM","1_651",1,6,51
2052,0,0,4.491,80.6,"APSIM","1_651",1,6,51
2053,9.521,0,0,80.7,"APSIM","1_651",1,6,51
2054,0,3.187,0,80.5,"APSIM","1_651",1,6,51
2055,0,0,3.962,80.6,"APSIM","1_651",1,6,51
2056,8.442,0,0,80.4,"APSIM","1_651",1,6,51
2057,0,2.598,0,80.4,"APSIM","1_651",1,6,51
2058,0,0,3.944,80.6,"APSIM","1_651",1,6,51
2059,8.312,0,0,80.5,"APSIM","1_651",1,6,51
2060,0,3.118,0,80.5,"APSIM","1_651",1,6,51
2061,0,0,4.173,80.6,"APSIM","1_651",1,6,51
2062,8.689,0,0,80.3,"APSIM","1_651",1,6,51
2063,0,2.644,0,80.3,"APSIM","1_651",1,6,51
2064,0,0,4.759,80.3,"APSIM","1_651",1,6,51
2065,9.645,0,0,80.3,"APSIM","1_651",1,6,51
2066,0,3.485,0,80.3,"APSIM","1_651",1,6,51
2067,0,0,4.315,80.6,"APSIM","1_651",1,6,51
2068,3.862,0,0,80.5,"APSIM","1_651",1,6,51
2069,0,2.24,0,80.7,"APSIM","1_651",1,6,51
2070,0,0,4.735,80.5,"APSIM","1_651",1,6,51
2071,10.295,0,0,80.5,"APSIM","1_651",1,6,51
2072,0,4.034,0,80.4,"APSIM","1_651",1,6,51
2073,0,0,4.384,80.7,"APSIM","1_651",1,6,51
2074,8.883,0,0,80.5,"APSIM","1_651",1,6,51
2075,0,3.152,0,80.4,"APSIM","1_651",1,6,51
2076,0,0,4.439,80.5,"APSIM","1_651",1,6,51
2077,8.941,0,0,80.4,"APSIM","1_651",1,6,51
2078,0,2.187,0,80.4,"APSIM","1_651",1,6,51
2079,0,0,4.153,80.4,"APSIM","1_651",1,6,51
2080,8.81,0,0,80.4,"APSIM","1_651",1,6,51
2081,0,1.7,0,80.4,"APSIM","1_651",1,6,51
2082,0,0,3.894,80.6,"APSIM","1_651",1,6,51
2083,9.41,0,0,80.3,"APSIM","1_651",1,6,51
2084,0,2.251,0,80.4,"APSIM","1_651",1,6,51
2085,0,0,4.927,80.5,"APSIM","1_651",1,6,51
2086,7.726,0,0,80.5,"APSIM","1_651",1,6,51
2087,0,2.337,0,80.5,"APSIM","1_651",1,6,51
2088,0,0,4.488,80.4,"APSIM","1_651",1,6,51
2089,6.673,0,0,80.2,"APSIM","1_651",1,6,51
2090,0,2.301,0,80.3,"APSIM","1_651",1,6,51
2091,0,0,3.708,80.5,"APSIM","1_651",1,6,51
2092,9.648,0,0,80.4,"APSIM","1_651",1,6,51
2093,0,2.727,0,80.3,"APSIM","1_651",1,6,51
2094,0,0,4.771,80.5,"APSIM","1_651",1,6,51
2095,9.261,0,0,80.3,"APSIM","1_651",1,6,51
2096,0,2.093,0,80.2,"APSIM","1_651",1,6,51
2097,0,0,4.735,80.3,"APSIM","1_651",1,6,51
2098,10.405,0,0,80.2,"APSIM","1_651",1,6,51
2099,0,3.316,0,80.2,"APSIM","1_651",1,6,51
