"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.131,0,0,21.7,"APSIM","2_65",2,6,5
1990,0,2.334,0,21.8,"APSIM","2_65",2,6,5
1991,7.824,0,0,22.2,"APSIM","2_65",2,6,5
1992,0,1.353,0,22.3,"APSIM","2_65",2,6,5
1993,7.526,0,0,22.6,"APSIM","2_65",2,6,5
1994,0,2.231,0,22.6,"APSIM","2_65",2,6,5
1995,0,0,3.99,23,"APSIM","2_65",2,6,5
1996,8.281,0,0,23.1,"APSIM","2_65",2,6,5
1997,0,1.617,0,23.3,"APSIM","2_65",2,6,5
1998,0,0,3.227,23.6,"APSIM","2_65",2,6,5
1999,7.854,0,0,23.4,"APSIM","2_65",2,6,5
2000,0,2.153,0,23.5,"APSIM","2_65",2,6,5
2001,0,0,4.374,23.8,"APSIM","2_65",2,6,5
2002,7.574,0,0,23.9,"APSIM","2_65",2,6,5
2003,0,2.132,0,23.9,"APSIM","2_65",2,6,5
2004,0,0,4.044,24.2,"APSIM","2_65",2,6,5
2005,6.268,0,0,24.1,"APSIM","2_65",2,6,5
2006,0,1.917,0,24.3,"APSIM","2_65",2,6,5
2007,0,0,3.376,24.5,"APSIM","2_65",2,6,5
2008,8.753,0,0,24.5,"APSIM","2_65",2,6,5
2009,0,2.634,0,24.6,"APSIM","2_65",2,6,5
2010,0,0,3.701,24.9,"APSIM","2_65",2,6,5
2011,9.256,0,0,24.8,"APSIM","2_65",2,6,5
2012,0,2.018,0,24.8,"APSIM","2_65",2,6,5
2013,0,0,2.923,25,"APSIM","2_65",2,6,5
2014,9.378,0,0,25,"APSIM","2_65",2,6,5
2015,0,3.213,0,25.1,"APSIM","2_65",2,6,5
2016,0,0,4.787,25.6,"APSIM","2_65",2,6,5
2017,9.157,0,0,25.5,"APSIM","2_65",2,6,5
2018,0,0.642,0,25.6,"APSIM","2_65",2,6,5
2019,0,0,5.173,25.9,"APSIM","2_65",2,6,5
2020,8.456,0,0,26,"APSIM","2_65",2,6,5
2021,0,3.661,0,26,"APSIM","2_65",2,6,5
2022,0,0,3.858,78.7,"APSIM","2_65",2,6,5
2023,6.799,0,0,78.4,"APSIM","2_65",2,6,5
2024,0,2.473,0,78.4,"APSIM","2_65",2,6,5
2025,0,0,3.816,78.7,"APSIM","2_65",2,6,5
2026,8.165,0,0,78.3,"APSIM","2_65",2,6,5
2027,0,3.563,0,78.3,"APSIM","2_65",2,6,5
2028,0,0,3.866,78.6,"APSIM","2_65",2,6,5
2029,8.451,0,0,78.1,"APSIM","2_65",2,6,5
2030,0,3.321,0,78,"APSIM","2_65",2,6,5
2031,0,0,4.818,78.5,"APSIM","2_65",2,6,5
2032,8.604,0,0,78,"APSIM","2_65",2,6,5
2033,0,2.908,0,78,"APSIM","2_65",2,6,5
2034,0,0,3.571,78.3,"APSIM","2_65",2,6,5
2035,7.901,0,0,77.7,"APSIM","2_65",2,6,5
2036,0,2.635,0,77.7,"APSIM","2_65",2,6,5
2037,0,0,4.503,78,"APSIM","2_65",2,6,5
2038,8.52,0,0,77.6,"APSIM","2_65",2,6,5
2039,0,2.336,0,77.6,"APSIM","2_65",2,6,5
2040,0,0,4.66,77.8,"APSIM","2_65",2,6,5
2041,7.034,0,0,77.5,"APSIM","2_65",2,6,5
2042,0,3.499,0,77.4,"APSIM","2_65",2,6,5
2043,0,0,4.746,77.6,"APSIM","2_65",2,6,5
2044,9.321,0,0,77.2,"APSIM","2_65",2,6,5
2045,0,3.145,0,77.1,"APSIM","2_65",2,6,5
2046,0,0,3.858,77.3,"APSIM","2_65",2,6,5
2047,9.43,0,0,77,"APSIM","2_65",2,6,5
2048,0,3.632,0,76.9,"APSIM","2_65",2,6,5
2049,0,0,4.454,77.3,"APSIM","2_65",2,6,5
2050,6.896,0,0,76.9,"APSIM","2_65",2,6,5
2051,0,4.597,0,76.9,"APSIM","2_65",2,6,5
2052,0,0,4.157,77.6,"APSIM","2_65",2,6,5
2053,7.753,0,0,77.1,"APSIM","2_65",2,6,5
2054,0,1.96,0,77.1,"APSIM","2_65",2,6,5
2055,0,0,3.623,77.5,"APSIM","2_65",2,6,5
2056,8.466,0,0,77.1,"APSIM","2_65",2,6,5
2057,0,1.526,0,77.1,"APSIM","2_65",2,6,5
2058,0,0,3.217,77.4,"APSIM","2_65",2,6,5
2059,6.358,0,0,77,"APSIM","2_65",2,6,5
2060,0,3.186,0,77.1,"APSIM","2_65",2,6,5
2061,0,0,4.704,77.5,"APSIM","2_65",2,6,5
2062,9.616,0,0,77.2,"APSIM","2_65",2,6,5
2063,0,4.187,0,77.1,"APSIM","2_65",2,6,5
2064,0,0,5.37,77.8,"APSIM","2_65",2,6,5
2065,8.798,0,0,77.4,"APSIM","2_65",2,6,5
2066,0,3.695,0,77.3,"APSIM","2_65",2,6,5
2067,0,0,4.87,77.7,"APSIM","2_65",2,6,5
2068,6.723,0,0,77.4,"APSIM","2_65",2,6,5
2069,0,3.979,0,77.4,"APSIM","2_65",2,6,5
2070,0,0,3.777,77.9,"APSIM","2_65",2,6,5
2071,7.596,0,0,77.4,"APSIM","2_65",2,6,5
2072,0,2.238,0,77.3,"APSIM","2_65",2,6,5
2073,0,0,4.223,77.8,"APSIM","2_65",2,6,5
2074,8.226,0,0,77.6,"APSIM","2_65",2,6,5
2075,0,2.994,0,77.6,"APSIM","2_65",2,6,5
2076,0,0,4.109,77.9,"APSIM","2_65",2,6,5
2077,6.059,0,0,77.5,"APSIM","2_65",2,6,5
