"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.08,0,0,21.8,"APSIM","2_53",2,5,3
1990,0,2.33,0,21.9,"APSIM","2_53",2,5,3
1991,7.929,0,0,23.1,"APSIM","2_53",2,5,3
1992,0,1.353,0,23.2,"APSIM","2_53",2,5,3
1993,7.944,0,0,24.1,"APSIM","2_53",2,5,3
1994,0,2.231,0,24.5,"APSIM","2_53",2,5,3
1995,0,0,4.558,24.7,"APSIM","2_53",2,5,3
1996,8.167,0,0,25,"APSIM","2_53",2,5,3
1997,0,1.617,0,25.3,"APSIM","2_53",2,5,3
1998,0,0,3.801,26,"APSIM","2_53",2,5,3
1999,7.959,0,0,25.7,"APSIM","2_53",2,5,3
2000,0,2.153,0,26,"APSIM","2_53",2,5,3
2001,0,0,5.704,26.5,"APSIM","2_53",2,5,3
2002,7.312,0,0,26.8,"APSIM","2_53",2,5,3
2003,0,2.138,0,26.9,"APSIM","2_53",2,5,3
2004,0,0,4.458,27.3,"APSIM","2_53",2,5,3
2005,6.122,0,0,27.3,"APSIM","2_53",2,5,3
2006,0,1.918,0,27.7,"APSIM","2_53",2,5,3
2007,0,0,4.024,28,"APSIM","2_53",2,5,3
2008,8.688,0,0,28.2,"APSIM","2_53",2,5,3
2009,0,2.639,0,28.4,"APSIM","2_53",2,5,3
2010,0,0,4.332,29,"APSIM","2_53",2,5,3
2011,9.233,0,0,29,"APSIM","2_53",2,5,3
2012,0,2.02,0,28.9,"APSIM","2_53",2,5,3
2013,0,0,3.278,29.3,"APSIM","2_53",2,5,3
2014,9.41,0,0,29.3,"APSIM","2_53",2,5,3
2015,0,3.215,0,29.6,"APSIM","2_53",2,5,3
2016,0,0,5.929,30.5,"APSIM","2_53",2,5,3
2017,9.095,0,0,30.5,"APSIM","2_53",2,5,3
2018,0,0.643,0,30.7,"APSIM","2_53",2,5,3
2019,0,0,5.333,30.8,"APSIM","2_53",2,5,3
2020,8.313,0,0,31.1,"APSIM","2_53",2,5,3
2021,0,3.661,0,31.3,"APSIM","2_53",2,5,3
2022,0,0,4.1,31.3,"APSIM","2_53",2,5,3
2023,6.52,0,0,31.1,"APSIM","2_53",2,5,3
2024,0,2.4,0,31.2,"APSIM","2_53",2,5,3
2025,0,0,3.956,31.7,"APSIM","2_53",2,5,3
2026,7.795,0,0,31.5,"APSIM","2_53",2,5,3
2027,0,3.512,0,31.8,"APSIM","2_53",2,5,3
2028,0,0,4.138,32.5,"APSIM","2_53",2,5,3
2029,7.999,0,0,32.1,"APSIM","2_53",2,5,3
2030,0,3.286,0,32,"APSIM","2_53",2,5,3
2031,0,0,5.038,32.8,"APSIM","2_53",2,5,3
2032,8.25,0,0,32.6,"APSIM","2_53",2,5,3
2033,0,2.836,0,32.7,"APSIM","2_53",2,5,3
2034,0,0,3.642,33.2,"APSIM","2_53",2,5,3
2035,7.552,0,0,32.8,"APSIM","2_53",2,5,3
2036,0,2.57,0,32.9,"APSIM","2_53",2,5,3
2037,0,0,4.808,33.3,"APSIM","2_53",2,5,3
2038,8.389,0,0,33.3,"APSIM","2_53",2,5,3
2039,0,2.279,0,33.4,"APSIM","2_53",2,5,3
2040,0,0,5.383,33.9,"APSIM","2_53",2,5,3
2041,6.534,0,0,33.7,"APSIM","2_53",2,5,3
2042,0,3.466,0,33.6,"APSIM","2_53",2,5,3
2043,0,0,4.991,34.1,"APSIM","2_53",2,5,3
2044,9.267,0,0,33.9,"APSIM","2_53",2,5,3
2045,0,3.078,0,34.2,"APSIM","2_53",2,5,3
2046,0,0,4.11,34.6,"APSIM","2_53",2,5,3
2047,9.365,0,0,34.3,"APSIM","2_53",2,5,3
2048,0,3.581,0,34.3,"APSIM","2_53",2,5,3
2049,0,0,4.613,34.9,"APSIM","2_53",2,5,3
2050,6.315,0,0,34.6,"APSIM","2_53",2,5,3
2051,0,4.563,0,34.6,"APSIM","2_53",2,5,3
2052,0,0,4.158,35.3,"APSIM","2_53",2,5,3
2053,7.57,0,0,35,"APSIM","2_53",2,5,3
2054,0,1.911,0,35,"APSIM","2_53",2,5,3
2055,0,0,3.743,35.4,"APSIM","2_53",2,5,3
2056,8.029,0,0,35.1,"APSIM","2_53",2,5,3
2057,0,1.489,0,35.1,"APSIM","2_53",2,5,3
2058,0,0,3.225,35.5,"APSIM","2_53",2,5,3
2059,5.822,0,0,35.1,"APSIM","2_53",2,5,3
2060,0,3.142,0,35.2,"APSIM","2_53",2,5,3
2061,0,0,4.79,35.9,"APSIM","2_53",2,5,3
2062,9.405,0,0,35.7,"APSIM","2_53",2,5,3
2063,0,4.16,0,35.7,"APSIM","2_53",2,5,3
