"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.106,0,0,21.7,"APSIM","1_42",1,4,2
1990,0,2.334,0,21.8,"APSIM","1_42",1,4,2
1991,7.817,0,0,22.2,"APSIM","1_42",1,4,2
1992,0,1.353,0,22.3,"APSIM","1_42",1,4,2
1993,7.502,0,0,22.6,"APSIM","1_42",1,4,2
1994,0,2.231,0,22.6,"APSIM","1_42",1,4,2
1995,0,0,3.985,23,"APSIM","1_42",1,4,2
1996,8.171,0,0,23.1,"APSIM","1_42",1,4,2
1997,0,1.617,0,23.3,"APSIM","1_42",1,4,2
1998,0,0,3.208,23.6,"APSIM","1_42",1,4,2
1999,7.812,0,0,23.4,"APSIM","1_42",1,4,2
2000,0,2.153,0,23.5,"APSIM","1_42",1,4,2
2001,0,0,4.375,23.8,"APSIM","1_42",1,4,2
2002,7.316,0,0,23.9,"APSIM","1_42",1,4,2
2003,0,2.132,0,23.9,"APSIM","1_42",1,4,2
2004,0,0,4.041,24.2,"APSIM","1_42",1,4,2
2005,6.066,0,0,24.1,"APSIM","1_42",1,4,2
2006,0,1.917,0,24.3,"APSIM","1_42",1,4,2
2007,0,0,3.377,24.5,"APSIM","1_42",1,4,2
2008,8.642,0,0,24.6,"APSIM","1_42",1,4,2
2009,0,2.634,0,24.6,"APSIM","1_42",1,4,2
2010,0,0,3.695,24.9,"APSIM","1_42",1,4,2
2011,9.113,0,0,24.8,"APSIM","1_42",1,4,2
2012,0,2.018,0,24.8,"APSIM","1_42",1,4,2
2013,0,0,2.918,25.1,"APSIM","1_42",1,4,2
2014,9.372,0,0,25,"APSIM","1_42",1,4,2
2015,0,3.213,0,25.1,"APSIM","1_42",1,4,2
2016,0,0,4.778,25.6,"APSIM","1_42",1,4,2
2017,8.849,0,0,25.6,"APSIM","1_42",1,4,2
2018,0,0.642,0,25.7,"APSIM","1_42",1,4,2
2019,0,0,5.17,25.9,"APSIM","1_42",1,4,2
2020,8.279,0,0,26,"APSIM","1_42",1,4,2
2021,0,3.661,0,26,"APSIM","1_42",1,4,2
2022,0,0,3.081,26,"APSIM","1_42",1,4,2
2023,8.722,0,0,26,"APSIM","1_42",1,4,2
2024,0,2.22,0,26,"APSIM","1_42",1,4,2
2025,0,0,4.176,26.1,"APSIM","1_42",1,4,2
2026,8.915,0,0,26.2,"APSIM","1_42",1,4,2
2027,0,2.008,0,26.2,"APSIM","1_42",1,4,2
2028,0,0,4.528,26.6,"APSIM","1_42",1,4,2
2029,7.211,0,0,26.6,"APSIM","1_42",1,4,2
2030,0,3.322,0,26.6,"APSIM","1_42",1,4,2
2031,0,0,3.587,26.8,"APSIM","1_42",1,4,2
2032,9.127,0,0,26.8,"APSIM","1_42",1,4,2
2033,0,2.12,0,26.8,"APSIM","1_42",1,4,2
2034,0,0,4.085,27,"APSIM","1_42",1,4,2
2035,7.247,0,0,27,"APSIM","1_42",1,4,2
2036,0,2.068,0,27.1,"APSIM","1_42",1,4,2
2037,0,0,3.947,27.3,"APSIM","1_42",1,4,2
2038,8.913,0,0,27.3,"APSIM","1_42",1,4,2
2039,0,2.917,0,27.3,"APSIM","1_42",1,4,2
2040,0,0,3.375,27.7,"APSIM","1_42",1,4,2
2041,10.158,0,0,27.6,"APSIM","1_42",1,4,2
2042,0,2.114,0,27.6,"APSIM","1_42",1,4,2
2043,0,0,4.097,27.9,"APSIM","1_42",1,4,2
2044,8.154,0,0,27.9,"APSIM","1_42",1,4,2
2045,0,2.152,0,27.9,"APSIM","1_42",1,4,2
2046,0,0,4.23,28,"APSIM","1_42",1,4,2
2047,8.595,0,0,28,"APSIM","1_42",1,4,2
2048,0,2.474,0,28.1,"APSIM","1_42",1,4,2
2049,0,0,2.883,28.7,"APSIM","1_42",1,4,2
2050,9.742,0,0,28.6,"APSIM","1_42",1,4,2
2051,0,2.824,0,28.6,"APSIM","1_42",1,4,2
2052,0,0,4.25,28.7,"APSIM","1_42",1,4,2
2053,8.293,0,0,28.8,"APSIM","1_42",1,4,2
2054,0,3.102,0,28.7,"APSIM","1_42",1,4,2
2055,0,0,3.663,28.9,"APSIM","1_42",1,4,2
2056,8.404,0,0,28.7,"APSIM","1_42",1,4,2
2057,0,2.568,0,28.8,"APSIM","1_42",1,4,2
2058,0,0,3.601,29.1,"APSIM","1_42",1,4,2
2059,7.897,0,0,29.1,"APSIM","1_42",1,4,2
2060,0,3.1,0,29.1,"APSIM","1_42",1,4,2
2061,0,0,3.989,29.2,"APSIM","1_42",1,4,2
2062,8.158,0,0,29.1,"APSIM","1_42",1,4,2
2063,0,2.597,0,29.1,"APSIM","1_42",1,4,2
2064,0,0,4.375,29.2,"APSIM","1_42",1,4,2
2065,8.887,0,0,29.2,"APSIM","1_42",1,4,2
2066,0,3.449,0,29.1,"APSIM","1_42",1,4,2
2067,0,0,4.006,29.5,"APSIM","1_42",1,4,2
2068,3.124,0,0,29.5,"APSIM","1_42",1,4,2
2069,0,2.24,0,29.8,"APSIM","1_42",1,4,2
2070,0,0,4.386,29.7,"APSIM","1_42",1,4,2
2071,10.18,0,0,29.7,"APSIM","1_42",1,4,2
2072,0,4.005,0,29.6,"APSIM","1_42",1,4,2
2073,0,0,4.011,29.9,"APSIM","1_42",1,4,2
2074,7.855,0,0,29.8,"APSIM","1_42",1,4,2
2075,0,3.1,0,29.8,"APSIM","1_42",1,4,2
2076,0,0,3.985,29.9,"APSIM","1_42",1,4,2
2077,8.861,0,0,29.9,"APSIM","1_42",1,4,2
2078,0,2.187,0,29.9,"APSIM","1_42",1,4,2
2079,0,0,3.811,29.9,"APSIM","1_42",1,4,2
2080,7.895,0,0,30,"APSIM","1_42",1,4,2
2081,0,1.679,0,30.1,"APSIM","1_42",1,4,2
2082,0,0,3.664,30.3,"APSIM","1_42",1,4,2
2083,9.045,0,0,30.1,"APSIM","1_42",1,4,2
2084,0,2.249,0,30.2,"APSIM","1_42",1,4,2
2085,0,0,4.613,30.4,"APSIM","1_42",1,4,2
2086,7.14,0,0,30.5,"APSIM","1_42",1,4,2
2087,0,2.287,0,30.5,"APSIM","1_42",1,4,2
2088,0,0,4.126,30.5,"APSIM","1_42",1,4,2
2089,6.246,0,0,30.4,"APSIM","1_42",1,4,2
2090,0,2.271,0,30.5,"APSIM","1_42",1,4,2
2091,0,0,3.399,30.7,"APSIM","1_42",1,4,2
2092,9.033,0,0,30.7,"APSIM","1_42",1,4,2
2093,0,2.709,0,30.7,"APSIM","1_42",1,4,2
2094,0,0,4.364,31,"APSIM","1_42",1,4,2
2095,8.976,0,0,30.8,"APSIM","1_42",1,4,2
2096,0,2.052,0,30.7,"APSIM","1_42",1,4,2
2097,0,0,4.441,30.9,"APSIM","1_42",1,4,2
2098,10.01,0,0,30.9,"APSIM","1_42",1,4,2
