"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.121,0,0,21.7,"APSIM","1_62",1,6,2
1990,0,2.334,0,21.8,"APSIM","1_62",1,6,2
1991,7.822,0,0,22.2,"APSIM","1_62",1,6,2
1992,0,1.353,0,22.3,"APSIM","1_62",1,6,2
1993,7.511,0,0,22.6,"APSIM","1_62",1,6,2
1994,0,2.231,0,22.6,"APSIM","1_62",1,6,2
1995,0,0,3.986,23,"APSIM","1_62",1,6,2
1996,8.282,0,0,23.1,"APSIM","1_62",1,6,2
1997,0,1.617,0,23.3,"APSIM","1_62",1,6,2
1998,0,0,3.22,23.6,"APSIM","1_62",1,6,2
1999,7.853,0,0,23.4,"APSIM","1_62",1,6,2
2000,0,2.153,0,23.5,"APSIM","1_62",1,6,2
2001,0,0,4.375,23.8,"APSIM","1_62",1,6,2
2002,7.574,0,0,23.9,"APSIM","1_62",1,6,2
2003,0,2.132,0,23.9,"APSIM","1_62",1,6,2
2004,0,0,4.042,24.2,"APSIM","1_62",1,6,2
2005,6.268,0,0,24.1,"APSIM","1_62",1,6,2
2006,0,1.917,0,24.3,"APSIM","1_62",1,6,2
2007,0,0,3.376,24.5,"APSIM","1_62",1,6,2
2008,8.752,0,0,24.6,"APSIM","1_62",1,6,2
2009,0,2.634,0,24.6,"APSIM","1_62",1,6,2
2010,0,0,3.692,24.9,"APSIM","1_62",1,6,2
2011,9.258,0,0,24.8,"APSIM","1_62",1,6,2
2012,0,2.018,0,24.8,"APSIM","1_62",1,6,2
2013,0,0,2.916,25.1,"APSIM","1_62",1,6,2
2014,9.379,0,0,25,"APSIM","1_62",1,6,2
2015,0,3.213,0,25.1,"APSIM","1_62",1,6,2
2016,0,0,4.782,25.6,"APSIM","1_62",1,6,2
2017,9.153,0,0,25.6,"APSIM","1_62",1,6,2
2018,0,0.642,0,25.7,"APSIM","1_62",1,6,2
2019,0,0,5.17,25.9,"APSIM","1_62",1,6,2
2020,8.456,0,0,26,"APSIM","1_62",1,6,2
2021,0,3.661,0,26,"APSIM","1_62",1,6,2
2022,0,0,3.251,47.7,"APSIM","1_62",1,6,2
2023,9.017,0,0,47.6,"APSIM","1_62",1,6,2
2024,0,2.244,0,47.6,"APSIM","1_62",1,6,2
2025,0,0,4.392,47.6,"APSIM","1_62",1,6,2
2026,9.593,0,0,47.6,"APSIM","1_62",1,6,2
2027,0,2.029,0,47.6,"APSIM","1_62",1,6,2
2028,0,0,4.732,47.9,"APSIM","1_62",1,6,2
2029,7.87,0,0,47.8,"APSIM","1_62",1,6,2
2030,0,3.338,0,47.7,"APSIM","1_62",1,6,2
2031,0,0,3.818,47.8,"APSIM","1_62",1,6,2
2032,9.667,0,0,47.8,"APSIM","1_62",1,6,2
2033,0,2.143,0,47.7,"APSIM","1_62",1,6,2
2034,0,0,4.293,47.8,"APSIM","1_62",1,6,2
2035,7.804,0,0,47.8,"APSIM","1_62",1,6,2
2036,0,2.1,0,47.8,"APSIM","1_62",1,6,2
2037,0,0,4.197,48,"APSIM","1_62",1,6,2
2038,9.308,0,0,47.9,"APSIM","1_62",1,6,2
2039,0,2.926,0,47.9,"APSIM","1_62",1,6,2
2040,0,0,3.65,48.2,"APSIM","1_62",1,6,2
2041,10.413,0,0,48.2,"APSIM","1_62",1,6,2
2042,0,2.123,0,48.1,"APSIM","1_62",1,6,2
2043,0,0,4.448,48.3,"APSIM","1_62",1,6,2
2044,8.888,0,0,48.3,"APSIM","1_62",1,6,2
2045,0,2.17,0,48.2,"APSIM","1_62",1,6,2
2046,0,0,4.607,48.3,"APSIM","1_62",1,6,2
2047,9.234,0,0,48.3,"APSIM","1_62",1,6,2
2048,0,2.493,0,48.4,"APSIM","1_62",1,6,2
2049,0,0,3.043,48.9,"APSIM","1_62",1,6,2
2050,9.8,0,0,48.8,"APSIM","1_62",1,6,2
2051,0,2.825,0,48.8,"APSIM","1_62",1,6,2
2052,0,0,4.44,48.8,"APSIM","1_62",1,6,2
2053,9.646,0,0,49,"APSIM","1_62",1,6,2
2054,0,3.142,0,48.9,"APSIM","1_62",1,6,2
2055,0,0,3.953,49,"APSIM","1_62",1,6,2
2056,8.449,0,0,48.8,"APSIM","1_62",1,6,2
2057,0,2.582,0,48.9,"APSIM","1_62",1,6,2
2058,0,0,3.956,49.1,"APSIM","1_62",1,6,2
2059,8.244,0,0,49.1,"APSIM","1_62",1,6,2
2060,0,3.109,0,49.1,"APSIM","1_62",1,6,2
2061,0,0,4.14,49.3,"APSIM","1_62",1,6,2
2062,8.619,0,0,49.1,"APSIM","1_62",1,6,2
2063,0,2.618,0,49.1,"APSIM","1_62",1,6,2
2064,0,0,4.75,49.2,"APSIM","1_62",1,6,2
2065,9.609,0,0,49.2,"APSIM","1_62",1,6,2
2066,0,3.466,0,49.1,"APSIM","1_62",1,6,2
2067,0,0,4.287,49.5,"APSIM","1_62",1,6,2
2068,3.718,0,0,49.4,"APSIM","1_62",1,6,2
2069,0,2.24,0,49.7,"APSIM","1_62",1,6,2
2070,0,0,4.715,49.6,"APSIM","1_62",1,6,2
2071,10.304,0,0,49.7,"APSIM","1_62",1,6,2
2072,0,4.018,0,49.6,"APSIM","1_62",1,6,2
2073,0,0,4.363,49.8,"APSIM","1_62",1,6,2
2074,8.874,0,0,49.7,"APSIM","1_62",1,6,2
2075,0,3.126,0,49.7,"APSIM","1_62",1,6,2
