"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.103,0,0,21.8,"APSIM","2_51",2,5,1
1990,0,2.332,0,21.8,"APSIM","2_51",2,5,1
1991,7.856,0,0,22.4,"APSIM","2_51",2,5,1
1992,0,1.353,0,22.4,"APSIM","2_51",2,5,1
1993,7.739,0,0,22.9,"APSIM","2_51",2,5,1
1994,0,2.231,0,23,"APSIM","2_51",2,5,1
1995,0,0,4.096,23.3,"APSIM","2_51",2,5,1
1996,8.17,0,0,23.4,"APSIM","2_51",2,5,1
1997,0,1.617,0,23.6,"APSIM","2_51",2,5,1
1998,0,0,3.421,24,"APSIM","2_51",2,5,1
1999,7.854,0,0,23.8,"APSIM","2_51",2,5,1
2000,0,2.153,0,23.9,"APSIM","2_51",2,5,1
2001,0,0,4.759,24.3,"APSIM","2_51",2,5,1
2002,7.315,0,0,24.4,"APSIM","2_51",2,5,1
2003,0,2.132,0,24.5,"APSIM","2_51",2,5,1
2004,0,0,4.198,24.8,"APSIM","2_51",2,5,1
2005,6.073,0,0,24.7,"APSIM","2_51",2,5,1
2006,0,1.917,0,24.9,"APSIM","2_51",2,5,1
2007,0,0,3.509,25.1,"APSIM","2_51",2,5,1
2008,8.655,0,0,25.2,"APSIM","2_51",2,5,1
2009,0,2.635,0,25.3,"APSIM","2_51",2,5,1
2010,0,0,3.917,25.6,"APSIM","2_51",2,5,1
2011,9.162,0,0,25.6,"APSIM","2_51",2,5,1
2012,0,2.018,0,25.6,"APSIM","2_51",2,5,1
2013,0,0,3.006,25.8,"APSIM","2_51",2,5,1
2014,9.384,0,0,25.8,"APSIM","2_51",2,5,1
2015,0,3.213,0,25.9,"APSIM","2_51",2,5,1
2016,0,0,5.038,26.5,"APSIM","2_51",2,5,1
2017,8.9,0,0,26.5,"APSIM","2_51",2,5,1
2018,0,0.642,0,26.6,"APSIM","2_51",2,5,1
2019,0,0,5.211,26.8,"APSIM","2_51",2,5,1
