"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.137,0,0,21.7,"APSIM","3_62",3,6,2
1990,0,2.334,0,21.8,"APSIM","3_62",3,6,2
1991,7.826,0,0,22.2,"APSIM","3_62",3,6,2
1992,0,1.353,0,22.3,"APSIM","3_62",3,6,2
1993,7.534,0,0,22.6,"APSIM","3_62",3,6,2
1994,0,2.231,0,22.6,"APSIM","3_62",3,6,2
1995,0,0,3.992,23,"APSIM","3_62",3,6,2
1996,8.281,0,0,23.1,"APSIM","3_62",3,6,2
1997,0,1.617,0,23.3,"APSIM","3_62",3,6,2
1998,0,0,3.231,23.6,"APSIM","3_62",3,6,2
1999,7.854,0,0,23.4,"APSIM","3_62",3,6,2
2000,0,2.153,0,23.5,"APSIM","3_62",3,6,2
2001,0,0,4.374,23.8,"APSIM","3_62",3,6,2
2002,7.574,0,0,23.9,"APSIM","3_62",3,6,2
2003,0,2.132,0,23.9,"APSIM","3_62",3,6,2
2004,0,0,4.046,24.2,"APSIM","3_62",3,6,2
2005,6.268,0,0,24.1,"APSIM","3_62",3,6,2
2006,0,1.917,0,24.3,"APSIM","3_62",3,6,2
2007,0,0,3.377,24.5,"APSIM","3_62",3,6,2
2008,8.753,0,0,24.5,"APSIM","3_62",3,6,2
2009,0,2.634,0,24.6,"APSIM","3_62",3,6,2
2010,0,0,3.705,24.9,"APSIM","3_62",3,6,2
2011,9.255,0,0,24.8,"APSIM","3_62",3,6,2
2012,0,2.018,0,24.8,"APSIM","3_62",3,6,2
2013,0,0,2.928,25,"APSIM","3_62",3,6,2
2014,9.377,0,0,25,"APSIM","3_62",3,6,2
2015,0,3.213,0,25,"APSIM","3_62",3,6,2
2016,0,0,4.789,25.6,"APSIM","3_62",3,6,2
2017,9.159,0,0,25.5,"APSIM","3_62",3,6,2
2018,0,0.642,0,25.6,"APSIM","3_62",3,6,2
2019,0,0,5.175,25.9,"APSIM","3_62",3,6,2
2020,8.456,0,0,25.9,"APSIM","3_62",3,6,2
2021,0,3.661,0,25.9,"APSIM","3_62",3,6,2
2022,0,0,4.155,47.6,"APSIM","3_62",3,6,2
2023,8.945,0,0,47.4,"APSIM","3_62",3,6,2
2024,0,3.566,0,47.3,"APSIM","3_62",3,6,2
2025,0,0,3.709,47.7,"APSIM","3_62",3,6,2
2026,9.513,0,0,47.5,"APSIM","3_62",3,6,2
2027,0,2.598,0,47.4,"APSIM","3_62",3,6,2
2028,0,0,4.143,47.7,"APSIM","3_62",3,6,2
2029,3.122,0,0,47.3,"APSIM","3_62",3,6,2
2030,0,2.418,0,47.6,"APSIM","3_62",3,6,2
2031,0,0,4.731,48,"APSIM","3_62",3,6,2
2032,6.159,0,0,47.7,"APSIM","3_62",3,6,2
