"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.09,0,0,21.8,"APSIM","2_52",2,5,2
1990,0,2.331,0,21.8,"APSIM","2_52",2,5,2
1991,7.89,0,0,22.6,"APSIM","2_52",2,5,2
1992,0,1.353,0,22.7,"APSIM","2_52",2,5,2
1993,7.902,0,0,23.3,"APSIM","2_52",2,5,2
1994,0,2.231,0,23.5,"APSIM","2_52",2,5,2
1995,0,0,4.267,23.8,"APSIM","2_52",2,5,2
1996,8.169,0,0,24,"APSIM","2_52",2,5,2
1997,0,1.617,0,24.3,"APSIM","2_52",2,5,2
1998,0,0,3.686,24.7,"APSIM","2_52",2,5,2
1999,7.915,0,0,24.5,"APSIM","2_52",2,5,2
2000,0,2.153,0,24.7,"APSIM","2_52",2,5,2
2001,0,0,5.316,25.1,"APSIM","2_52",2,5,2
2002,7.314,0,0,25.3,"APSIM","2_52",2,5,2
2003,0,2.132,0,25.4,"APSIM","2_52",2,5,2
2004,0,0,4.329,25.7,"APSIM","2_52",2,5,2
2005,6.088,0,0,25.6,"APSIM","2_52",2,5,2
2006,0,1.917,0,25.9,"APSIM","2_52",2,5,2
2007,0,0,3.717,26.2,"APSIM","2_52",2,5,2
2008,8.671,0,0,26.3,"APSIM","2_52",2,5,2
2009,0,2.637,0,26.4,"APSIM","2_52",2,5,2
2010,0,0,4.152,26.9,"APSIM","2_52",2,5,2
2011,9.194,0,0,26.8,"APSIM","2_52",2,5,2
2012,0,2.019,0,26.8,"APSIM","2_52",2,5,2
2013,0,0,3.129,27.1,"APSIM","2_52",2,5,2
2014,9.406,0,0,27.1,"APSIM","2_52",2,5,2
2015,0,3.213,0,27.3,"APSIM","2_52",2,5,2
2016,0,0,5.41,27.9,"APSIM","2_52",2,5,2
2017,8.992,0,0,28,"APSIM","2_52",2,5,2
2018,0,0.642,0,28.1,"APSIM","2_52",2,5,2
2019,0,0,5.264,28.3,"APSIM","2_52",2,5,2
2020,8.288,0,0,28.4,"APSIM","2_52",2,5,2
2021,0,3.661,0,28.5,"APSIM","2_52",2,5,2
2022,0,0,3.99,28.5,"APSIM","2_52",2,5,2
2023,6.516,0,0,28.4,"APSIM","2_52",2,5,2
2024,0,2.4,0,28.6,"APSIM","2_52",2,5,2
2025,0,0,3.903,29.1,"APSIM","2_52",2,5,2
2026,7.783,0,0,28.9,"APSIM","2_52",2,5,2
2027,0,3.512,0,29.1,"APSIM","2_52",2,5,2
2028,0,0,4.059,29.7,"APSIM","2_52",2,5,2
2029,7.899,0,0,29.3,"APSIM","2_52",2,5,2
2030,0,3.286,0,29.4,"APSIM","2_52",2,5,2
2031,0,0,4.951,30.1,"APSIM","2_52",2,5,2
2032,8.307,0,0,29.8,"APSIM","2_52",2,5,2
2033,0,2.836,0,30,"APSIM","2_52",2,5,2
2034,0,0,3.571,30.4,"APSIM","2_52",2,5,2
2035,7.507,0,0,30,"APSIM","2_52",2,5,2
2036,0,2.57,0,30.2,"APSIM","2_52",2,5,2
2037,0,0,4.649,30.5,"APSIM","2_52",2,5,2
2038,8.403,0,0,30.5,"APSIM","2_52",2,5,2
2039,0,2.279,0,30.6,"APSIM","2_52",2,5,2
2040,0,0,5.099,31,"APSIM","2_52",2,5,2
2041,6.526,0,0,30.8,"APSIM","2_52",2,5,2
2042,0,3.466,0,30.8,"APSIM","2_52",2,5,2
2043,0,0,4.897,31.2,"APSIM","2_52",2,5,2
2044,9.264,0,0,31,"APSIM","2_52",2,5,2
2045,0,3.078,0,31.1,"APSIM","2_52",2,5,2
