"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.07,0,0,21.8,"APSIM","1_53",1,5,3
1990,0,2.33,0,21.9,"APSIM","1_53",1,5,3
1991,7.923,0,0,23.1,"APSIM","1_53",1,5,3
1992,0,1.353,0,23.2,"APSIM","1_53",1,5,3
1993,7.939,0,0,24.2,"APSIM","1_53",1,5,3
1994,0,2.231,0,24.5,"APSIM","1_53",1,5,3
1995,0,0,4.552,24.7,"APSIM","1_53",1,5,3
1996,8.168,0,0,25,"APSIM","1_53",1,5,3
1997,0,1.617,0,25.3,"APSIM","1_53",1,5,3
1998,0,0,3.791,26,"APSIM","1_53",1,5,3
1999,7.959,0,0,25.7,"APSIM","1_53",1,5,3
2000,0,2.153,0,26,"APSIM","1_53",1,5,3
2001,0,0,5.703,26.5,"APSIM","1_53",1,5,3
2002,7.312,0,0,26.8,"APSIM","1_53",1,5,3
2003,0,2.138,0,26.9,"APSIM","1_53",1,5,3
2004,0,0,4.454,27.3,"APSIM","1_53",1,5,3
2005,6.122,0,0,27.3,"APSIM","1_53",1,5,3
2006,0,1.918,0,27.7,"APSIM","1_53",1,5,3
2007,0,0,4.024,28,"APSIM","1_53",1,5,3
2008,8.688,0,0,28.2,"APSIM","1_53",1,5,3
2009,0,2.639,0,28.4,"APSIM","1_53",1,5,3
2010,0,0,4.321,29.1,"APSIM","1_53",1,5,3
2011,9.234,0,0,29.1,"APSIM","1_53",1,5,3
2012,0,2.02,0,29,"APSIM","1_53",1,5,3
2013,0,0,3.272,29.3,"APSIM","1_53",1,5,3
2014,9.413,0,0,29.3,"APSIM","1_53",1,5,3
2015,0,3.215,0,29.7,"APSIM","1_53",1,5,3
2016,0,0,5.923,30.5,"APSIM","1_53",1,5,3
2017,9.092,0,0,30.6,"APSIM","1_53",1,5,3
2018,0,0.643,0,30.7,"APSIM","1_53",1,5,3
2019,0,0,5.33,30.9,"APSIM","1_53",1,5,3
2020,8.313,0,0,31.1,"APSIM","1_53",1,5,3
2021,0,3.661,0,31.4,"APSIM","1_53",1,5,3
2022,0,0,3.831,31.4,"APSIM","1_53",1,5,3
2023,9.111,0,0,31.5,"APSIM","1_53",1,5,3
2024,0,2.22,0,31.8,"APSIM","1_53",1,5,3
2025,0,0,5.584,31.9,"APSIM","1_53",1,5,3
2026,9.271,0,0,32.3,"APSIM","1_53",1,5,3
2027,0,2.008,0,32.5,"APSIM","1_53",1,5,3
2028,0,0,5.475,33,"APSIM","1_53",1,5,3
2029,7.591,0,0,33.2,"APSIM","1_53",1,5,3
2030,0,3.322,0,33.2,"APSIM","1_53",1,5,3
2031,0,0,4.253,33.6,"APSIM","1_53",1,5,3
2032,9.74,0,0,33.6,"APSIM","1_53",1,5,3
2033,0,2.122,0,33.7,"APSIM","1_53",1,5,3
2034,0,0,5.177,34.1,"APSIM","1_53",1,5,3
2035,7.422,0,0,34.1,"APSIM","1_53",1,5,3
2036,0,2.068,0,34.1,"APSIM","1_53",1,5,3
2037,0,0,4.792,34.6,"APSIM","1_53",1,5,3
2038,9.146,0,0,34.7,"APSIM","1_53",1,5,3
2039,0,2.917,0,34.8,"APSIM","1_53",1,5,3
2040,0,0,4.248,35.4,"APSIM","1_53",1,5,3
