"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.116,0,0,21.7,"APSIM","2_43",2,4,3
1990,0,2.334,0,21.8,"APSIM","2_43",2,4,3
1991,7.82,0,0,22.2,"APSIM","2_43",2,4,3
1992,0,1.353,0,22.3,"APSIM","2_43",2,4,3
1993,7.518,0,0,22.6,"APSIM","2_43",2,4,3
1994,0,2.231,0,22.6,"APSIM","2_43",2,4,3
1995,0,0,3.989,23,"APSIM","2_43",2,4,3
1996,8.171,0,0,23.1,"APSIM","2_43",2,4,3
1997,0,1.617,0,23.3,"APSIM","2_43",2,4,3
1998,0,0,3.216,23.6,"APSIM","2_43",2,4,3
1999,7.813,0,0,23.4,"APSIM","2_43",2,4,3
2000,0,2.153,0,23.5,"APSIM","2_43",2,4,3
2001,0,0,4.374,23.8,"APSIM","2_43",2,4,3
2002,7.316,0,0,23.9,"APSIM","2_43",2,4,3
2003,0,2.132,0,23.9,"APSIM","2_43",2,4,3
2004,0,0,4.043,24.2,"APSIM","2_43",2,4,3
2005,6.066,0,0,24.1,"APSIM","2_43",2,4,3
2006,0,1.917,0,24.3,"APSIM","2_43",2,4,3
2007,0,0,3.377,24.5,"APSIM","2_43",2,4,3
2008,8.642,0,0,24.5,"APSIM","2_43",2,4,3
2009,0,2.634,0,24.6,"APSIM","2_43",2,4,3
2010,0,0,3.703,24.9,"APSIM","2_43",2,4,3
2011,9.111,0,0,24.8,"APSIM","2_43",2,4,3
2012,0,2.018,0,24.8,"APSIM","2_43",2,4,3
2013,0,0,2.925,25,"APSIM","2_43",2,4,3
2014,9.371,0,0,25,"APSIM","2_43",2,4,3
2015,0,3.213,0,25.1,"APSIM","2_43",2,4,3
2016,0,0,4.782,25.6,"APSIM","2_43",2,4,3
2017,8.852,0,0,25.5,"APSIM","2_43",2,4,3
2018,0,0.642,0,25.6,"APSIM","2_43",2,4,3
2019,0,0,5.173,25.9,"APSIM","2_43",2,4,3
2020,8.279,0,0,26,"APSIM","2_43",2,4,3
2021,0,3.661,0,26,"APSIM","2_43",2,4,3
2022,0,0,3.444,26,"APSIM","2_43",2,4,3
2023,6.444,0,0,25.8,"APSIM","2_43",2,4,3
2024,0,2.4,0,25.9,"APSIM","2_43",2,4,3
2025,0,0,3.404,26.4,"APSIM","2_43",2,4,3
2026,7.684,0,0,26.2,"APSIM","2_43",2,4,3
2027,0,3.512,0,26.2,"APSIM","2_43",2,4,3
2028,0,0,3.487,26.7,"APSIM","2_43",2,4,3
2029,7.686,0,0,26.4,"APSIM","2_43",2,4,3
2030,0,3.286,0,26.4,"APSIM","2_43",2,4,3
2031,0,0,4.166,27.2,"APSIM","2_43",2,4,3
2032,8.18,0,0,26.8,"APSIM","2_43",2,4,3
2033,0,2.836,0,26.9,"APSIM","2_43",2,4,3
2034,0,0,3.177,27.3,"APSIM","2_43",2,4,3
2035,7.129,0,0,27,"APSIM","2_43",2,4,3
2036,0,2.57,0,27.1,"APSIM","2_43",2,4,3
2037,0,0,4.079,27.4,"APSIM","2_43",2,4,3
2038,8.174,0,0,27.3,"APSIM","2_43",2,4,3
