"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.125,0,0,21.7,"APSIM","4_44",4,4,4
1990,0,2.334,0,21.8,"APSIM","4_44",4,4,4
1991,7.822,0,0,22.2,"APSIM","4_44",4,4,4
1992,0,1.353,0,22.3,"APSIM","4_44",4,4,4
1993,7.529,0,0,22.6,"APSIM","4_44",4,4,4
1994,0,2.231,0,22.6,"APSIM","4_44",4,4,4
1995,0,0,3.991,23,"APSIM","4_44",4,4,4
1996,8.171,0,0,23.1,"APSIM","4_44",4,4,4
1997,0,1.617,0,23.3,"APSIM","4_44",4,4,4
1998,0,0,3.221,23.6,"APSIM","4_44",4,4,4
1999,7.813,0,0,23.4,"APSIM","4_44",4,4,4
2000,0,2.153,0,23.4,"APSIM","4_44",4,4,4
2001,0,0,4.373,23.8,"APSIM","4_44",4,4,4
2002,7.316,0,0,23.9,"APSIM","4_44",4,4,4
2003,0,2.132,0,23.9,"APSIM","4_44",4,4,4
2004,0,0,4.045,24.2,"APSIM","4_44",4,4,4
2005,6.066,0,0,24.1,"APSIM","4_44",4,4,4
2006,0,1.917,0,24.3,"APSIM","4_44",4,4,4
2007,0,0,3.377,24.5,"APSIM","4_44",4,4,4
2008,8.642,0,0,24.5,"APSIM","4_44",4,4,4
2009,0,2.634,0,24.6,"APSIM","4_44",4,4,4
2010,0,0,3.71,24.9,"APSIM","4_44",4,4,4
2011,9.109,0,0,24.8,"APSIM","4_44",4,4,4
2012,0,2.018,0,24.8,"APSIM","4_44",4,4,4
2013,0,0,2.931,25,"APSIM","4_44",4,4,4
2014,9.37,0,0,25,"APSIM","4_44",4,4,4
2015,0,3.213,0,25.1,"APSIM","4_44",4,4,4
2016,0,0,4.786,25.6,"APSIM","4_44",4,4,4
2017,8.855,0,0,25.5,"APSIM","4_44",4,4,4
2018,0,0.642,0,25.6,"APSIM","4_44",4,4,4
2019,0,0,5.176,25.9,"APSIM","4_44",4,4,4
2020,8.279,0,0,25.9,"APSIM","4_44",4,4,4
2021,0,3.661,0,25.9,"APSIM","4_44",4,4,4
2022,0,0,2.887,26,"APSIM","4_44",4,4,4
2023,5.412,0,0,25.7,"APSIM","4_44",4,4,4
2024,0,2.017,0,25.8,"APSIM","4_44",4,4,4
2025,0,0,2.812,26.3,"APSIM","4_44",4,4,4
2026,3.696,0,0,25.9,"APSIM","4_44",4,4,4
2027,0,4.352,0,26.1,"APSIM","4_44",4,4,4
2028,0,0,3.661,26.6,"APSIM","4_44",4,4,4
2029,5.755,0,0,26.2,"APSIM","4_44",4,4,4
2030,0,2.028,0,26.3,"APSIM","4_44",4,4,4
2031,0,0,2.777,27,"APSIM","4_44",4,4,4
2032,5.554,0,0,26.6,"APSIM","4_44",4,4,4
2033,0,2.98,0,26.7,"APSIM","4_44",4,4,4
2034,0,0,3.267,27,"APSIM","4_44",4,4,4
2035,5.317,0,0,26.7,"APSIM","4_44",4,4,4
2036,0,2.369,0,26.8,"APSIM","4_44",4,4,4
2037,0,0,3.58,27.3,"APSIM","4_44",4,4,4
2038,3.961,0,0,26.9,"APSIM","4_44",4,4,4
2039,0,2.61,0,27,"APSIM","4_44",4,4,4
2040,0,0,3.884,27.5,"APSIM","4_44",4,4,4
2041,4.266,0,0,27.2,"APSIM","4_44",4,4,4
2042,0,3.954,0,27.4,"APSIM","4_44",4,4,4
2043,0,0,3.371,27.7,"APSIM","4_44",4,4,4
2044,4.756,0,0,27.5,"APSIM","4_44",4,4,4
2045,0,1.632,0,27.7,"APSIM","4_44",4,4,4
2046,0,0,3.286,27.9,"APSIM","4_44",4,4,4
2047,2.127,0,0,27.5,"APSIM","4_44",4,4,4
2048,0,2.257,0,27.7,"APSIM","4_44",4,4,4
2049,0,0,3.559,28.2,"APSIM","4_44",4,4,4
2050,4.566,0,0,27.7,"APSIM","4_44",4,4,4
2051,0,4.054,0,27.8,"APSIM","4_44",4,4,4
2052,0,0,3.213,28.3,"APSIM","4_44",4,4,4
2053,1.361,0,0,27.8,"APSIM","4_44",4,4,4
2054,0,1.406,0,28,"APSIM","4_44",4,4,4
2055,0,0,2.954,28.3,"APSIM","4_44",4,4,4
2056,1.562,0,0,27.9,"APSIM","4_44",4,4,4
2057,0,1.828,0,28.1,"APSIM","4_44",4,4,4
2058,0,0,3.358,28.7,"APSIM","4_44",4,4,4
2059,5.209,0,0,28.3,"APSIM","4_44",4,4,4
2060,0,2.024,0,28.4,"APSIM","4_44",4,4,4
2061,0,0,3.55,28.5,"APSIM","4_44",4,4,4
2062,4.224,0,0,28.2,"APSIM","4_44",4,4,4
2063,0,2.007,0,28.2,"APSIM","4_44",4,4,4
2064,0,0,4.049,28.6,"APSIM","4_44",4,4,4
2065,1.811,0,0,28.2,"APSIM","4_44",4,4,4
2066,0,2.292,0,28.3,"APSIM","4_44",4,4,4
2067,0,0,3.185,28.9,"APSIM","4_44",4,4,4
2068,4.595,0,0,28.5,"APSIM","4_44",4,4,4
2069,0,3.009,0,28.7,"APSIM","4_44",4,4,4
2070,0,0,3.642,29.2,"APSIM","4_44",4,4,4
2071,7.919,0,0,28.7,"APSIM","4_44",4,4,4
