"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.131,0,0,21.7,"APSIM","2_63",2,6,3
1990,0,2.334,0,21.8,"APSIM","2_63",2,6,3
1991,7.824,0,0,22.2,"APSIM","2_63",2,6,3
1992,0,1.353,0,22.3,"APSIM","2_63",2,6,3
1993,7.526,0,0,22.6,"APSIM","2_63",2,6,3
1994,0,2.231,0,22.6,"APSIM","2_63",2,6,3
1995,0,0,3.99,23,"APSIM","2_63",2,6,3
1996,8.281,0,0,23.1,"APSIM","2_63",2,6,3
1997,0,1.617,0,23.3,"APSIM","2_63",2,6,3
1998,0,0,3.227,23.6,"APSIM","2_63",2,6,3
1999,7.854,0,0,23.4,"APSIM","2_63",2,6,3
2000,0,2.153,0,23.5,"APSIM","2_63",2,6,3
2001,0,0,4.374,23.8,"APSIM","2_63",2,6,3
2002,7.574,0,0,23.9,"APSIM","2_63",2,6,3
2003,0,2.132,0,23.9,"APSIM","2_63",2,6,3
2004,0,0,4.044,24.2,"APSIM","2_63",2,6,3
2005,6.268,0,0,24.1,"APSIM","2_63",2,6,3
2006,0,1.917,0,24.3,"APSIM","2_63",2,6,3
2007,0,0,3.376,24.5,"APSIM","2_63",2,6,3
2008,8.753,0,0,24.5,"APSIM","2_63",2,6,3
2009,0,2.634,0,24.6,"APSIM","2_63",2,6,3
2010,0,0,3.701,24.9,"APSIM","2_63",2,6,3
2011,9.256,0,0,24.8,"APSIM","2_63",2,6,3
2012,0,2.018,0,24.8,"APSIM","2_63",2,6,3
2013,0,0,2.923,25,"APSIM","2_63",2,6,3
2014,9.378,0,0,25,"APSIM","2_63",2,6,3
2015,0,3.213,0,25.1,"APSIM","2_63",2,6,3
2016,0,0,4.787,25.6,"APSIM","2_63",2,6,3
2017,9.157,0,0,25.5,"APSIM","2_63",2,6,3
2018,0,0.642,0,25.6,"APSIM","2_63",2,6,3
2019,0,0,5.173,25.9,"APSIM","2_63",2,6,3
2020,8.456,0,0,26,"APSIM","2_63",2,6,3
2021,0,3.661,0,26,"APSIM","2_63",2,6,3
2022,0,0,3.849,58.3,"APSIM","2_63",2,6,3
2023,6.761,0,0,58,"APSIM","2_63",2,6,3
2024,0,2.448,0,58,"APSIM","2_63",2,6,3
2025,0,0,3.821,58.4,"APSIM","2_63",2,6,3
2026,8.114,0,0,58,"APSIM","2_63",2,6,3
2027,0,3.545,0,58,"APSIM","2_63",2,6,3
2028,0,0,3.885,58.4,"APSIM","2_63",2,6,3
2029,8.409,0,0,57.9,"APSIM","2_63",2,6,3
2030,0,3.309,0,57.9,"APSIM","2_63",2,6,3
2031,0,0,4.826,58.5,"APSIM","2_63",2,6,3
2032,8.582,0,0,58,"APSIM","2_63",2,6,3
2033,0,2.882,0,58.1,"APSIM","2_63",2,6,3
2034,0,0,3.546,58.3,"APSIM","2_63",2,6,3
2035,7.854,0,0,57.9,"APSIM","2_63",2,6,3
2036,0,2.613,0,57.9,"APSIM","2_63",2,6,3
2037,0,0,4.49,58.2,"APSIM","2_63",2,6,3
2038,8.512,0,0,57.9,"APSIM","2_63",2,6,3
2039,0,2.316,0,57.9,"APSIM","2_63",2,6,3
2040,0,0,4.664,58.2,"APSIM","2_63",2,6,3
2041,6.999,0,0,57.9,"APSIM","2_63",2,6,3
2042,0,3.489,0,57.9,"APSIM","2_63",2,6,3
2043,0,0,4.739,58.1,"APSIM","2_63",2,6,3
2044,9.316,0,0,57.8,"APSIM","2_63",2,6,3
2045,0,3.124,0,57.8,"APSIM","2_63",2,6,3
2046,0,0,3.836,58,"APSIM","2_63",2,6,3
2047,9.421,0,0,57.7,"APSIM","2_63",2,6,3
2048,0,3.615,0,57.7,"APSIM","2_63",2,6,3
2049,0,0,4.477,58.1,"APSIM","2_63",2,6,3
2050,6.826,0,0,57.8,"APSIM","2_63",2,6,3
2051,0,4.587,0,57.9,"APSIM","2_63",2,6,3
2052,0,0,4.116,58.6,"APSIM","2_63",2,6,3
2053,7.729,0,0,58.2,"APSIM","2_63",2,6,3
2054,0,1.943,0,58.2,"APSIM","2_63",2,6,3
2055,0,0,3.608,58.6,"APSIM","2_63",2,6,3
2056,8.42,0,0,58.3,"APSIM","2_63",2,6,3
2057,0,1.514,0,58.4,"APSIM","2_63",2,6,3
2058,0,0,3.176,58.6,"APSIM","2_63",2,6,3
2059,6.297,0,0,58.3,"APSIM","2_63",2,6,3
2060,0,3.172,0,58.4,"APSIM","2_63",2,6,3
2061,0,0,4.671,58.8,"APSIM","2_63",2,6,3
2062,9.562,0,0,58.5,"APSIM","2_63",2,6,3
2063,0,4.179,0,58.5,"APSIM","2_63",2,6,3
2064,0,0,5.355,59.2,"APSIM","2_63",2,6,3
2065,8.773,0,0,58.9,"APSIM","2_63",2,6,3
2066,0,3.677,0,58.8,"APSIM","2_63",2,6,3
2067,0,0,4.848,59.2,"APSIM","2_63",2,6,3
2068,6.656,0,0,58.9,"APSIM","2_63",2,6,3
2069,0,3.966,0,58.9,"APSIM","2_63",2,6,3
2070,0,0,3.726,59.4,"APSIM","2_63",2,6,3
2071,7.585,0,0,59,"APSIM","2_63",2,6,3
2072,0,2.224,0,58.9,"APSIM","2_63",2,6,3
2073,0,0,4.194,59.4,"APSIM","2_63",2,6,3
2074,8.167,0,0,59.2,"APSIM","2_63",2,6,3
2075,0,2.979,0,59.2,"APSIM","2_63",2,6,3
2076,0,0,4.068,59.5,"APSIM","2_63",2,6,3
2077,6.031,0,0,59.2,"APSIM","2_63",2,6,3
2078,0,3.443,0,59.2,"APSIM","2_63",2,6,3
2079,0,0,4.376,59.6,"APSIM","2_63",2,6,3
2080,8.525,0,0,59.3,"APSIM","2_63",2,6,3
2081,0,4.133,0,59.3,"APSIM","2_63",2,6,3
2082,0,0,4.39,59.7,"APSIM","2_63",2,6,3
2083,5.102,0,0,59.4,"APSIM","2_63",2,6,3
2084,0,2.751,0,59.3,"APSIM","2_63",2,6,3
2085,0,0,4.703,59.8,"APSIM","2_63",2,6,3
2086,5.002,0,0,59.4,"APSIM","2_63",2,6,3
2087,0,3.75,0,59.6,"APSIM","2_63",2,6,3
2088,0,0,5.125,59.7,"APSIM","2_63",2,6,3
2089,6.082,0,0,59.4,"APSIM","2_63",2,6,3
2090,0,4.268,0,59.4,"APSIM","2_63",2,6,3
2091,0,0,4.117,59.8,"APSIM","2_63",2,6,3
2092,7.713,0,0,59.5,"APSIM","2_63",2,6,3
2093,0,3.479,0,59.5,"APSIM","2_63",2,6,3
2094,0,0,4.614,59.8,"APSIM","2_63",2,6,3
2095,7.254,0,0,59.5,"APSIM","2_63",2,6,3
2096,0,1.378,0,59.6,"APSIM","2_63",2,6,3
2097,0,0,4.828,59.7,"APSIM","2_63",2,6,3
2098,6.27,0,0,59.5,"APSIM","2_63",2,6,3
2099,0,3.413,0,59.5,"APSIM","2_63",2,6,3
