"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.106,0,0,21.7,"APSIM","1_41",1,4,1
1990,0,2.334,0,21.8,"APSIM","1_41",1,4,1
1991,7.817,0,0,22.2,"APSIM","1_41",1,4,1
1992,0,1.353,0,22.3,"APSIM","1_41",1,4,1
1993,7.502,0,0,22.6,"APSIM","1_41",1,4,1
1994,0,2.231,0,22.6,"APSIM","1_41",1,4,1
1995,0,0,3.985,23,"APSIM","1_41",1,4,1
1996,8.171,0,0,23.1,"APSIM","1_41",1,4,1
1997,0,1.617,0,23.3,"APSIM","1_41",1,4,1
1998,0,0,3.208,23.6,"APSIM","1_41",1,4,1
1999,7.812,0,0,23.4,"APSIM","1_41",1,4,1
2000,0,2.153,0,23.5,"APSIM","1_41",1,4,1
2001,0,0,4.375,23.8,"APSIM","1_41",1,4,1
2002,7.316,0,0,23.9,"APSIM","1_41",1,4,1
2003,0,2.132,0,23.9,"APSIM","1_41",1,4,1
2004,0,0,4.041,24.2,"APSIM","1_41",1,4,1
2005,6.066,0,0,24.1,"APSIM","1_41",1,4,1
2006,0,1.917,0,24.3,"APSIM","1_41",1,4,1
2007,0,0,3.377,24.5,"APSIM","1_41",1,4,1
2008,8.642,0,0,24.6,"APSIM","1_41",1,4,1
2009,0,2.634,0,24.6,"APSIM","1_41",1,4,1
2010,0,0,3.695,24.9,"APSIM","1_41",1,4,1
2011,9.113,0,0,24.8,"APSIM","1_41",1,4,1
2012,0,2.018,0,24.8,"APSIM","1_41",1,4,1
2013,0,0,2.918,25.1,"APSIM","1_41",1,4,1
2014,9.372,0,0,25,"APSIM","1_41",1,4,1
2015,0,3.213,0,25.1,"APSIM","1_41",1,4,1
2016,0,0,4.778,25.6,"APSIM","1_41",1,4,1
2017,8.849,0,0,25.6,"APSIM","1_41",1,4,1
2018,0,0.642,0,25.7,"APSIM","1_41",1,4,1
2019,0,0,5.17,25.9,"APSIM","1_41",1,4,1
2020,8.279,0,0,26,"APSIM","1_41",1,4,1
2021,0,3.661,0,26,"APSIM","1_41",1,4,1
2022,0,0,3.208,26,"APSIM","1_41",1,4,1
2023,8.956,0,0,26,"APSIM","1_41",1,4,1
2024,0,2.22,0,26,"APSIM","1_41",1,4,1
2025,0,0,4.367,26.1,"APSIM","1_41",1,4,1
2026,9.301,0,0,26.2,"APSIM","1_41",1,4,1
2027,0,2.008,0,26.3,"APSIM","1_41",1,4,1
2028,0,0,4.729,26.7,"APSIM","1_41",1,4,1
2029,7.44,0,0,26.7,"APSIM","1_41",1,4,1
2030,0,3.322,0,26.7,"APSIM","1_41",1,4,1
