"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.155,0,0,21.7,"APSIM","5_65",5,6,5
1990,0,2.334,0,21.8,"APSIM","5_65",5,6,5
1991,7.83,0,0,22.2,"APSIM","5_65",5,6,5
1992,0,1.353,0,22.3,"APSIM","5_65",5,6,5
1993,7.553,0,0,22.6,"APSIM","5_65",5,6,5
1994,0,2.231,0,22.6,"APSIM","5_65",5,6,5
1995,0,0,3.998,23,"APSIM","5_65",5,6,5
1996,8.281,0,0,23.1,"APSIM","5_65",5,6,5
1997,0,1.617,0,23.2,"APSIM","5_65",5,6,5
1998,0,0,3.242,23.6,"APSIM","5_65",5,6,5
1999,7.853,0,0,23.4,"APSIM","5_65",5,6,5
2000,0,2.153,0,23.4,"APSIM","5_65",5,6,5
2001,0,0,4.374,23.7,"APSIM","5_65",5,6,5
2002,7.574,0,0,23.8,"APSIM","5_65",5,6,5
2003,0,2.132,0,23.9,"APSIM","5_65",5,6,5
2004,0,0,4.05,24.2,"APSIM","5_65",5,6,5
2005,6.268,0,0,24.1,"APSIM","5_65",5,6,5
2006,0,1.917,0,24.3,"APSIM","5_65",5,6,5
2007,0,0,3.377,24.5,"APSIM","5_65",5,6,5
2008,8.754,0,0,24.5,"APSIM","5_65",5,6,5
2009,0,2.634,0,24.5,"APSIM","5_65",5,6,5
2010,0,0,3.718,24.9,"APSIM","5_65",5,6,5
2011,9.252,0,0,24.8,"APSIM","5_65",5,6,5
2012,0,2.018,0,24.7,"APSIM","5_65",5,6,5
2013,0,0,2.94,25,"APSIM","5_65",5,6,5
2014,9.376,0,0,25,"APSIM","5_65",5,6,5
2015,0,3.213,0,25,"APSIM","5_65",5,6,5
2016,0,0,4.798,25.5,"APSIM","5_65",5,6,5
2017,9.165,0,0,25.5,"APSIM","5_65",5,6,5
2018,0,0.642,0,25.6,"APSIM","5_65",5,6,5
2019,0,0,5.18,25.8,"APSIM","5_65",5,6,5
2020,8.456,0,0,25.9,"APSIM","5_65",5,6,5
2021,0,3.661,0,25.9,"APSIM","5_65",5,6,5
2022,0,0,4.201,78.7,"APSIM","5_65",5,6,5
2023,2.679,0,0,78.4,"APSIM","5_65",5,6,5
2024,0,2.342,0,78.4,"APSIM","5_65",5,6,5
2025,0,0,4.561,78.7,"APSIM","5_65",5,6,5
2026,3.545,0,0,78.2,"APSIM","5_65",5,6,5
2027,0,1.994,0,78.3,"APSIM","5_65",5,6,5
2028,0,0,4.62,78.7,"APSIM","5_65",5,6,5
2029,6.4,0,0,78.1,"APSIM","5_65",5,6,5
2030,0,2.894,0,78.1,"APSIM","5_65",5,6,5
2031,0,0,4.396,78.4,"APSIM","5_65",5,6,5
2032,1.786,0,0,78,"APSIM","5_65",5,6,5
2033,0,3.078,0,77.9,"APSIM","5_65",5,6,5
2034,0,0,4.212,78.1,"APSIM","5_65",5,6,5
2035,7.644,0,0,77.5,"APSIM","5_65",5,6,5
2036,0,2.992,0,77.5,"APSIM","5_65",5,6,5
2037,0,0,3.436,77.7,"APSIM","5_65",5,6,5
2038,3.152,0,0,77.1,"APSIM","5_65",5,6,5
2039,0,1.795,0,77.2,"APSIM","5_65",5,6,5
2040,0,0,3.936,77.5,"APSIM","5_65",5,6,5
2041,0,0,0,77,"APSIM","5_65",5,6,5
2042,0,1.993,0,77.2,"APSIM","5_65",5,6,5
2043,0,0,4.337,77.3,"APSIM","5_65",5,6,5
2044,0.056,0,0,76.8,"APSIM","5_65",5,6,5
2045,0,2.111,0,76.8,"APSIM","5_65",5,6,5
2046,0,0,4.67,77.1,"APSIM","5_65",5,6,5
2047,2.817,0,0,76.6,"APSIM","5_65",5,6,5
2048,0,2.83,0,76.7,"APSIM","5_65",5,6,5
2049,0,0,3.974,77,"APSIM","5_65",5,6,5
2050,1.141,0,0,76.4,"APSIM","5_65",5,6,5
2051,0,2.401,0,76.5,"APSIM","5_65",5,6,5
2052,0,0,4.839,76.8,"APSIM","5_65",5,6,5
2053,1.215,0,0,76.4,"APSIM","5_65",5,6,5
2054,0,1.674,0,76.3,"APSIM","5_65",5,6,5
2055,0,0,4.119,76.5,"APSIM","5_65",5,6,5
2056,1.601,0,0,76.1,"APSIM","5_65",5,6,5
2057,0,1.902,0,76.2,"APSIM","5_65",5,6,5
2058,0,0,4.281,76.4,"APSIM","5_65",5,6,5
2059,0,0,0,75.9,"APSIM","5_65",5,6,5
2060,0,1.815,0,76,"APSIM","5_65",5,6,5
2061,0,0,2.861,76.3,"APSIM","5_65",5,6,5
2062,5.961,0,0,75.7,"APSIM","5_65",5,6,5
2063,0,1.754,0,75.7,"APSIM","5_65",5,6,5
2064,0,0,4.256,76.1,"APSIM","5_65",5,6,5
2065,2.011,0,0,75.6,"APSIM","5_65",5,6,5
2066,0,2.155,0,75.6,"APSIM","5_65",5,6,5
2067,0,0,4.068,76.3,"APSIM","5_65",5,6,5
2068,0,0,0,75.6,"APSIM","5_65",5,6,5
2069,0,1.687,0,75.8,"APSIM","5_65",5,6,5
2070,0,0,4.882,76.1,"APSIM","5_65",5,6,5
2071,0,0,0,75.5,"APSIM","5_65",5,6,5
2072,0,2.008,0,75.6,"APSIM","5_65",5,6,5
2073,0,0,2.995,76.1,"APSIM","5_65",5,6,5
2074,0.03,0,0,75.3,"APSIM","5_65",5,6,5
2075,0,1.726,0,75.5,"APSIM","5_65",5,6,5
2076,0,0,3.102,75.7,"APSIM","5_65",5,6,5
2077,0,0,0,75.1,"APSIM","5_65",5,6,5
2078,0,1.211,0,75.1,"APSIM","5_65",5,6,5
2079,0,0,5.053,75.5,"APSIM","5_65",5,6,5
2080,0,0,0,75,"APSIM","5_65",5,6,5
2081,0,1.954,0,75,"APSIM","5_65",5,6,5
2082,0,0,3.337,75.1,"APSIM","5_65",5,6,5
2083,0,0,0,74.7,"APSIM","5_65",5,6,5
2084,0,1.041,0,74.7,"APSIM","5_65",5,6,5
2085,0,0,4.192,74.9,"APSIM","5_65",5,6,5
2086,0,0,0,74.6,"APSIM","5_65",5,6,5
2087,0,1.313,0,74.4,"APSIM","5_65",5,6,5
2088,0,0,2.886,74.8,"APSIM","5_65",5,6,5
2089,0,0,0,74.1,"APSIM","5_65",5,6,5
2090,0,3.344,0,74.2,"APSIM","5_65",5,6,5
2091,0,0,3.573,74.5,"APSIM","5_65",5,6,5
2092,0,0,0,73.9,"APSIM","5_65",5,6,5
2093,0,1.561,0,73.9,"APSIM","5_65",5,6,5
2094,0,0,2.611,74.4,"APSIM","5_65",5,6,5
2095,0,0,0,73.7,"APSIM","5_65",5,6,5
2096,0,1.174,0,73.6,"APSIM","5_65",5,6,5
2097,0,0,2.1,74.1,"APSIM","5_65",5,6,5
2098,0,0,0,73.5,"APSIM","5_65",5,6,5
2099,0,1.947,0,73.6,"APSIM","5_65",5,6,5
