"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.112,0,0,21.8,"APSIM","4_51",4,5,1
1990,0,2.332,0,21.8,"APSIM","4_51",4,5,1
1991,7.86,0,0,22.4,"APSIM","4_51",4,5,1
1992,0,1.353,0,22.4,"APSIM","4_51",4,5,1
1993,7.749,0,0,22.9,"APSIM","4_51",4,5,1
1994,0,2.231,0,23,"APSIM","4_51",4,5,1
1995,0,0,4.099,23.3,"APSIM","4_51",4,5,1
1996,8.17,0,0,23.4,"APSIM","4_51",4,5,1
1997,0,1.617,0,23.6,"APSIM","4_51",4,5,1
1998,0,0,3.428,24,"APSIM","4_51",4,5,1
1999,7.853,0,0,23.8,"APSIM","4_51",4,5,1
2000,0,2.153,0,23.9,"APSIM","4_51",4,5,1
2001,0,0,4.758,24.2,"APSIM","4_51",4,5,1
2002,7.316,0,0,24.4,"APSIM","4_51",4,5,1
2003,0,2.132,0,24.4,"APSIM","4_51",4,5,1
2004,0,0,4.202,24.7,"APSIM","4_51",4,5,1
2005,6.073,0,0,24.7,"APSIM","4_51",4,5,1
2006,0,1.917,0,24.9,"APSIM","4_51",4,5,1
2007,0,0,3.509,25.1,"APSIM","4_51",4,5,1
2008,8.656,0,0,25.2,"APSIM","4_51",4,5,1
2009,0,2.635,0,25.2,"APSIM","4_51",4,5,1
2010,0,0,3.924,25.6,"APSIM","4_51",4,5,1
2011,9.161,0,0,25.5,"APSIM","4_51",4,5,1
2012,0,2.018,0,25.5,"APSIM","4_51",4,5,1
2013,0,0,3.012,25.8,"APSIM","4_51",4,5,1
2014,9.383,0,0,25.8,"APSIM","4_51",4,5,1
2015,0,3.213,0,25.9,"APSIM","4_51",4,5,1
2016,0,0,5.042,26.4,"APSIM","4_51",4,5,1
2017,8.905,0,0,26.4,"APSIM","4_51",4,5,1
2018,0,0.642,0,26.5,"APSIM","4_51",4,5,1
