"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,0,0,0,23.4,"APSIM","1_3",1,3,""
1990,6.051,0,0,23.2,"APSIM","1_3",1,3,""
1991,0,4.18,0,23.3,"APSIM","1_3",1,3,""
1992,0,0,0.861,23.9,"APSIM","1_3",1,3,""
1993,6.951,0,0,23.7,"APSIM","1_3",1,3,""
1994,0,2.237,0,23.7,"APSIM","1_3",1,3,""
1995,0,0,2.981,23.9,"APSIM","1_3",1,3,""
1996,5.043,0,0,24,"APSIM","1_3",1,3,""
1997,0,2.177,0,24,"APSIM","1_3",1,3,""
1998,0,0,2.274,24.3,"APSIM","1_3",1,3,""
1999,6.649,0,0,24.2,"APSIM","1_3",1,3,""
2000,0,2.205,0,24.3,"APSIM","1_3",1,3,""
2001,0,0,3.219,24.6,"APSIM","1_3",1,3,""
2002,4.974,0,0,24.7,"APSIM","1_3",1,3,""
2003,0,2.628,0,24.6,"APSIM","1_3",1,3,""
2004,0,0,3.247,24.9,"APSIM","1_3",1,3,""
2005,5.285,0,0,24.8,"APSIM","1_3",1,3,""
2006,0,2.377,0,24.8,"APSIM","1_3",1,3,""
2007,0,0,2.463,25,"APSIM","1_3",1,3,""
2008,6.624,0,0,25,"APSIM","1_3",1,3,""
2009,0,2.842,0,24.9,"APSIM","1_3",1,3,""
2010,0,0,3.473,25.4,"APSIM","1_3",1,3,""
2011,5.561,0,0,25.3,"APSIM","1_3",1,3,""
2012,0,2.445,0,25.2,"APSIM","1_3",1,3,""
2013,0,0,2.548,25.5,"APSIM","1_3",1,3,""
2014,6.741,0,0,25.4,"APSIM","1_3",1,3,""
2015,0,3.756,0,25.4,"APSIM","1_3",1,3,""
2016,0,0,4.195,25.9,"APSIM","1_3",1,3,""
2017,6.968,0,0,25.9,"APSIM","1_3",1,3,""
2018,0,0.438,0,25.9,"APSIM","1_3",1,3,""
2019,0,0,4.563,26.3,"APSIM","1_3",1,3,""
2020,6.189,0,0,26.3,"APSIM","1_3",1,3,""
2021,0,2.97,0,26.2,"APSIM","1_3",1,3,""
2022,0,0,3.071,26.2,"APSIM","1_3",1,3,""
2023,5.083,0,0,26.2,"APSIM","1_3",1,3,""
2024,0,1.854,0,26.2,"APSIM","1_3",1,3,""
2025,0,0,4.072,26.5,"APSIM","1_3",1,3,""
2026,6.209,0,0,26.6,"APSIM","1_3",1,3,""
2027,0,1.703,0,26.5,"APSIM","1_3",1,3,""
2028,0,0,4.216,26.7,"APSIM","1_3",1,3,""
2029,5.406,0,0,26.7,"APSIM","1_3",1,3,""
2030,0,3.298,0,26.7,"APSIM","1_3",1,3,""
2031,0,0,3.513,26.8,"APSIM","1_3",1,3,""
2032,6.495,0,0,26.9,"APSIM","1_3",1,3,""
2033,0,2.113,0,26.8,"APSIM","1_3",1,3,""
2034,0,0,3.713,26.9,"APSIM","1_3",1,3,""
2035,4.41,0,0,26.9,"APSIM","1_3",1,3,""
