"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.131,0,0,21.7,"APSIM","2_61",2,6,1
1990,0,2.334,0,21.8,"APSIM","2_61",2,6,1
1991,7.824,0,0,22.2,"APSIM","2_61",2,6,1
1992,0,1.353,0,22.3,"APSIM","2_61",2,6,1
1993,7.526,0,0,22.6,"APSIM","2_61",2,6,1
1994,0,2.231,0,22.6,"APSIM","2_61",2,6,1
1995,0,0,3.99,23,"APSIM","2_61",2,6,1
1996,8.281,0,0,23.1,"APSIM","2_61",2,6,1
1997,0,1.617,0,23.3,"APSIM","2_61",2,6,1
1998,0,0,3.227,23.6,"APSIM","2_61",2,6,1
1999,7.854,0,0,23.4,"APSIM","2_61",2,6,1
2000,0,2.153,0,23.5,"APSIM","2_61",2,6,1
2001,0,0,4.374,23.8,"APSIM","2_61",2,6,1
2002,7.574,0,0,23.9,"APSIM","2_61",2,6,1
2003,0,2.132,0,23.9,"APSIM","2_61",2,6,1
2004,0,0,4.044,24.2,"APSIM","2_61",2,6,1
2005,6.268,0,0,24.1,"APSIM","2_61",2,6,1
2006,0,1.917,0,24.3,"APSIM","2_61",2,6,1
2007,0,0,3.376,24.5,"APSIM","2_61",2,6,1
2008,8.753,0,0,24.5,"APSIM","2_61",2,6,1
2009,0,2.634,0,24.6,"APSIM","2_61",2,6,1
2010,0,0,3.701,24.9,"APSIM","2_61",2,6,1
2011,9.256,0,0,24.8,"APSIM","2_61",2,6,1
2012,0,2.018,0,24.8,"APSIM","2_61",2,6,1
2013,0,0,2.923,25,"APSIM","2_61",2,6,1
2014,9.378,0,0,25,"APSIM","2_61",2,6,1
2015,0,3.213,0,25.1,"APSIM","2_61",2,6,1
2016,0,0,4.787,25.6,"APSIM","2_61",2,6,1
2017,9.157,0,0,25.5,"APSIM","2_61",2,6,1
2018,0,0.642,0,25.6,"APSIM","2_61",2,6,1
2019,0,0,5.173,25.9,"APSIM","2_61",2,6,1
2020,8.456,0,0,26,"APSIM","2_61",2,6,1
2021,0,3.661,0,26,"APSIM","2_61",2,6,1
2022,0,0,3.827,36.8,"APSIM","2_61",2,6,1
2023,6.708,0,0,36.6,"APSIM","2_61",2,6,1
2024,0,2.417,0,36.7,"APSIM","2_61",2,6,1
2025,0,0,3.837,37.2,"APSIM","2_61",2,6,1
2026,8.045,0,0,36.8,"APSIM","2_61",2,6,1
2027,0,3.523,0,36.9,"APSIM","2_61",2,6,1
2028,0,0,3.902,37.3,"APSIM","2_61",2,6,1
