"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,0,0,0,23.4,"APSIM","1_3",1,3,""
1990,6.028,0,0,23.2,"APSIM","1_3",1,3,""
1991,0,4.18,0,23.3,"APSIM","1_3",1,3,""
1992,0,0,0.856,23.9,"APSIM","1_3",1,3,""
1993,6.938,0,0,23.7,"APSIM","1_3",1,3,""
1994,0,2.237,0,23.7,"APSIM","1_3",1,3,""
1995,0,0,2.979,23.9,"APSIM","1_3",1,3,""
1996,5.003,0,0,24,"APSIM","1_3",1,3,""
1997,0,2.177,0,24,"APSIM","1_3",1,3,""
1998,0,0,2.27,24.3,"APSIM","1_3",1,3,""
1999,6.634,0,0,24.2,"APSIM","1_3",1,3,""
2000,0,2.205,0,24.3,"APSIM","1_3",1,3,""
2001,0,0,3.248,24.7,"APSIM","1_3",1,3,""
2002,4.963,0,0,24.7,"APSIM","1_3",1,3,""
2003,0,2.628,0,24.6,"APSIM","1_3",1,3,""
2004,0,0,3.263,24.9,"APSIM","1_3",1,3,""
2005,5.294,0,0,24.9,"APSIM","1_3",1,3,""
2006,0,2.377,0,24.9,"APSIM","1_3",1,3,""
2007,0,0,2.503,25.1,"APSIM","1_3",1,3,""
2008,6.676,0,0,25,"APSIM","1_3",1,3,""
2009,0,2.842,0,25,"APSIM","1_3",1,3,""
2010,0,0,3.485,25.4,"APSIM","1_3",1,3,""
2011,5.596,0,0,25.4,"APSIM","1_3",1,3,""
2012,0,2.445,0,25.3,"APSIM","1_3",1,3,""
2013,0,0,2.566,25.5,"APSIM","1_3",1,3,""
2014,6.814,0,0,25.5,"APSIM","1_3",1,3,""
2015,0,3.756,0,25.5,"APSIM","1_3",1,3,""
2016,0,0,4.208,26,"APSIM","1_3",1,3,""
2017,6.972,0,0,25.9,"APSIM","1_3",1,3,""
2018,0,0.438,0,25.9,"APSIM","1_3",1,3,""
2019,0,0,4.58,26.3,"APSIM","1_3",1,3,""
2020,6.241,0,0,26.3,"APSIM","1_3",1,3,""
2021,0,2.97,0,26.3,"APSIM","1_3",1,3,""
2022,0,0,3.086,26.2,"APSIM","1_3",1,3,""
2023,5.13,0,0,26.3,"APSIM","1_3",1,3,""
2024,0,1.854,0,26.3,"APSIM","1_3",1,3,""
2025,0,0,4.09,26.6,"APSIM","1_3",1,3,""
2026,6.253,0,0,26.6,"APSIM","1_3",1,3,""
2027,0,1.703,0,26.6,"APSIM","1_3",1,3,""
2028,0,0,4.24,26.8,"APSIM","1_3",1,3,""
2029,5.435,0,0,26.8,"APSIM","1_3",1,3,""
2030,0,3.298,0,26.8,"APSIM","1_3",1,3,""
2031,0,0,3.542,26.9,"APSIM","1_3",1,3,""
2032,6.554,0,0,27,"APSIM","1_3",1,3,""
2033,0,2.113,0,26.9,"APSIM","1_3",1,3,""
2034,0,0,3.743,27,"APSIM","1_3",1,3,""
2035,4.451,0,0,27,"APSIM","1_3",1,3,""
2036,0,1.683,0,27,"APSIM","1_3",1,3,""
2037,0,0,3.761,27.2,"APSIM","1_3",1,3,""
2038,5.665,0,0,27.2,"APSIM","1_3",1,3,""
2039,0,2.307,0,27.2,"APSIM","1_3",1,3,""
2040,0,0,3.285,27.4,"APSIM","1_3",1,3,""
2041,6.662,0,0,27.4,"APSIM","1_3",1,3,""
2042,0,1.227,0,27.4,"APSIM","1_3",1,3,""
2043,0,0,3.712,27.5,"APSIM","1_3",1,3,""
2044,5.72,0,0,27.6,"APSIM","1_3",1,3,""
2045,0,1.632,0,27.5,"APSIM","1_3",1,3,""
2046,0,0,3.936,27.6,"APSIM","1_3",1,3,""
2047,6.003,0,0,27.6,"APSIM","1_3",1,3,""
2048,0,1.767,0,27.6,"APSIM","1_3",1,3,""
2049,0,0,2.959,27.9,"APSIM","1_3",1,3,""
2050,7.745,0,0,27.9,"APSIM","1_3",1,3,""
