"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.138,0,0,21.7,"APSIM","5_65",5,6,5
1990,0,2.334,0,21.8,"APSIM","5_65",5,6,5
1991,7.822,0,0,22.2,"APSIM","5_65",5,6,5
1992,0,1.353,0,22.3,"APSIM","5_65",5,6,5
1993,7.54,0,0,22.6,"APSIM","5_65",5,6,5
1994,0,2.231,0,22.6,"APSIM","5_65",5,6,5
1995,0,0,3.999,23,"APSIM","5_65",5,6,5
1996,8.282,0,0,23.1,"APSIM","5_65",5,6,5
1997,0,1.617,0,23.3,"APSIM","5_65",5,6,5
1998,0,0,3.246,23.6,"APSIM","5_65",5,6,5
1999,7.851,0,0,23.4,"APSIM","5_65",5,6,5
2000,0,2.153,0,23.5,"APSIM","5_65",5,6,5
2001,0,0,4.427,23.8,"APSIM","5_65",5,6,5
2002,7.574,0,0,23.9,"APSIM","5_65",5,6,5
2003,0,2.132,0,23.9,"APSIM","5_65",5,6,5
2004,0,0,4.073,24.2,"APSIM","5_65",5,6,5
2005,6.268,0,0,24.1,"APSIM","5_65",5,6,5
2006,0,1.917,0,24.3,"APSIM","5_65",5,6,5
2007,0,0,3.403,24.5,"APSIM","5_65",5,6,5
2008,8.759,0,0,24.6,"APSIM","5_65",5,6,5
2009,0,2.634,0,24.6,"APSIM","5_65",5,6,5
2010,0,0,3.714,24.9,"APSIM","5_65",5,6,5
2011,9.267,0,0,24.8,"APSIM","5_65",5,6,5
2012,0,2.018,0,24.8,"APSIM","5_65",5,6,5
2013,0,0,2.96,25.1,"APSIM","5_65",5,6,5
2014,9.383,0,0,25,"APSIM","5_65",5,6,5
2015,0,3.213,0,25.1,"APSIM","5_65",5,6,5
2016,0,0,4.808,25.6,"APSIM","5_65",5,6,5
2017,9.17,0,0,25.6,"APSIM","5_65",5,6,5
2018,0,0.642,0,25.7,"APSIM","5_65",5,6,5
2019,0,0,5.187,25.9,"APSIM","5_65",5,6,5
2020,8.459,0,0,26,"APSIM","5_65",5,6,5
2021,0,3.661,0,26,"APSIM","5_65",5,6,5
2022,0,0,4.162,78.7,"APSIM","5_65",5,6,5
2023,6.699,0,0,78.6,"APSIM","5_65",5,6,5
2024,0,2.242,0,78.5,"APSIM","5_65",5,6,5
2025,0,0,4.552,78.7,"APSIM","5_65",5,6,5
2026,7.451,0,0,78.5,"APSIM","5_65",5,6,5
2027,0,2.437,0,78.4,"APSIM","5_65",5,6,5
2028,0,0,3.823,78.6,"APSIM","5_65",5,6,5
2029,6.624,0,0,78.3,"APSIM","5_65",5,6,5
2030,0,3.101,0,78.4,"APSIM","5_65",5,6,5
2031,0,0,4.163,78.6,"APSIM","5_65",5,6,5
2032,5.653,0,0,78.4,"APSIM","5_65",5,6,5
2033,0,3.272,0,78.3,"APSIM","5_65",5,6,5
2034,0,0,5.153,78.6,"APSIM","5_65",5,6,5
2035,9.004,0,0,78.2,"APSIM","5_65",5,6,5
2036,0,3.148,0,78.1,"APSIM","5_65",5,6,5
2037,0,0,4.479,78.3,"APSIM","5_65",5,6,5
2038,6.25,0,0,77.9,"APSIM","5_65",5,6,5
2039,0,2.388,0,77.9,"APSIM","5_65",5,6,5
2040,0,0,4.371,78,"APSIM","5_65",5,6,5
2041,2.018,0,0,77.7,"APSIM","5_65",5,6,5
2042,0,2.396,0,77.9,"APSIM","5_65",5,6,5
2043,0,0,4.338,78.1,"APSIM","5_65",5,6,5
2044,1.367,0,0,77.8,"APSIM","5_65",5,6,5
2045,0,2.625,0,77.7,"APSIM","5_65",5,6,5
2046,0,0,4.928,77.9,"APSIM","5_65",5,6,5
2047,6.128,0,0,77.5,"APSIM","5_65",5,6,5
2048,0,3.417,0,77.5,"APSIM","5_65",5,6,5
2049,0,0,3.902,77.8,"APSIM","5_65",5,6,5
2050,3.482,0,0,77.3,"APSIM","5_65",5,6,5
