"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.082,0,0,21.8,"APSIM","4_52",4,5,2
1990,0,2.331,0,21.8,"APSIM","4_52",4,5,2
1991,7.877,0,0,22.6,"APSIM","4_52",4,5,2
1992,0,1.353,0,22.7,"APSIM","4_52",4,5,2
1993,7.894,0,0,23.4,"APSIM","4_52",4,5,2
1994,0,2.231,0,23.5,"APSIM","4_52",4,5,2
1995,0,0,4.274,23.8,"APSIM","4_52",4,5,2
1996,8.169,0,0,24,"APSIM","4_52",4,5,2
1997,0,1.617,0,24.3,"APSIM","4_52",4,5,2
1998,0,0,3.686,24.8,"APSIM","4_52",4,5,2
1999,7.912,0,0,24.5,"APSIM","4_52",4,5,2
2000,0,2.153,0,24.7,"APSIM","4_52",4,5,2
2001,0,0,5.358,25.1,"APSIM","4_52",4,5,2
2002,7.315,0,0,25.3,"APSIM","4_52",4,5,2
2003,0,2.132,0,25.4,"APSIM","4_52",4,5,2
2004,0,0,4.339,25.7,"APSIM","4_52",4,5,2
2005,6.088,0,0,25.7,"APSIM","4_52",4,5,2
2006,0,1.917,0,26,"APSIM","4_52",4,5,2
2007,0,0,3.743,26.2,"APSIM","4_52",4,5,2
2008,8.677,0,0,26.4,"APSIM","4_52",4,5,2
2009,0,2.637,0,26.5,"APSIM","4_52",4,5,2
2010,0,0,4.16,26.9,"APSIM","4_52",4,5,2
2011,9.196,0,0,26.9,"APSIM","4_52",4,5,2
2012,0,2.019,0,26.9,"APSIM","4_52",4,5,2
2013,0,0,3.168,27.2,"APSIM","4_52",4,5,2
2014,9.416,0,0,27.2,"APSIM","4_52",4,5,2
2015,0,3.213,0,27.4,"APSIM","4_52",4,5,2
2016,0,0,5.419,28,"APSIM","4_52",4,5,2
2017,9.013,0,0,28.1,"APSIM","4_52",4,5,2
2018,0,0.642,0,28.2,"APSIM","4_52",4,5,2
2019,0,0,5.273,28.4,"APSIM","4_52",4,5,2
2020,8.288,0,0,28.5,"APSIM","4_52",4,5,2
2021,0,3.661,0,28.7,"APSIM","4_52",4,5,2
2022,0,0,5.123,28.6,"APSIM","4_52",4,5,2
2023,8.146,0,0,28.7,"APSIM","4_52",4,5,2
2024,0,2.302,0,28.9,"APSIM","4_52",4,5,2
2025,0,0,4.607,29.2,"APSIM","4_52",4,5,2
2026,6.221,0,0,29.2,"APSIM","4_52",4,5,2
2027,0,3.085,0,29.5,"APSIM","4_52",4,5,2
2028,0,0,4.962,30,"APSIM","4_52",4,5,2
2029,8.098,0,0,30,"APSIM","4_52",4,5,2
2030,0,2.783,0,30,"APSIM","4_52",4,5,2
2031,0,0,3.874,30.3,"APSIM","4_52",4,5,2
2032,9.636,0,0,30.2,"APSIM","4_52",4,5,2
2033,0,3.223,0,30.4,"APSIM","4_52",4,5,2
2034,0,0,4.856,30.6,"APSIM","4_52",4,5,2
2035,6.822,0,0,30.6,"APSIM","4_52",4,5,2
2036,0,2.73,0,30.7,"APSIM","4_52",4,5,2
2037,0,0,5.152,31,"APSIM","4_52",4,5,2
2038,6.307,0,0,31,"APSIM","4_52",4,5,2
2039,0,2.918,0,31.2,"APSIM","4_52",4,5,2
2040,0,0,4.539,31.6,"APSIM","4_52",4,5,2
2041,7.359,0,0,31.6,"APSIM","4_52",4,5,2
2042,0,3.464,0,31.7,"APSIM","4_52",4,5,2
2043,0,0,3.614,32,"APSIM","4_52",4,5,2
2044,5.693,0,0,32.2,"APSIM","4_52",4,5,2
2045,0,1.874,0,32.3,"APSIM","4_52",4,5,2
2046,0,0,4.689,32.4,"APSIM","4_52",4,5,2
2047,4.841,0,0,32.4,"APSIM","4_52",4,5,2
2048,0,2.614,0,32.4,"APSIM","4_52",4,5,2
2049,0,0,4.986,32.8,"APSIM","4_52",4,5,2
2050,7.686,0,0,32.6,"APSIM","4_52",4,5,2
