"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.069,0,0,21.8,"APSIM","2_53",2,5,3
1990,0,2.33,0,21.9,"APSIM","2_53",2,5,3
1991,7.907,0,0,23.1,"APSIM","2_53",2,5,3
1992,0,1.353,0,23.2,"APSIM","2_53",2,5,3
1993,7.935,0,0,24.2,"APSIM","2_53",2,5,3
1994,0,2.231,0,24.5,"APSIM","2_53",2,5,3
1995,0,0,4.557,24.7,"APSIM","2_53",2,5,3
1996,8.168,0,0,25,"APSIM","2_53",2,5,3
1997,0,1.617,0,25.4,"APSIM","2_53",2,5,3
1998,0,0,3.791,26.1,"APSIM","2_53",2,5,3
1999,7.958,0,0,25.7,"APSIM","2_53",2,5,3
2000,0,2.153,0,26.1,"APSIM","2_53",2,5,3
2001,0,0,5.725,26.6,"APSIM","2_53",2,5,3
2002,7.312,0,0,26.9,"APSIM","2_53",2,5,3
2003,0,2.138,0,27,"APSIM","2_53",2,5,3
2004,0,0,4.472,27.4,"APSIM","2_53",2,5,3
2005,6.123,0,0,27.4,"APSIM","2_53",2,5,3
2006,0,1.918,0,27.8,"APSIM","2_53",2,5,3
2007,0,0,4.053,28.1,"APSIM","2_53",2,5,3
2008,8.698,0,0,28.3,"APSIM","2_53",2,5,3
2009,0,2.639,0,28.5,"APSIM","2_53",2,5,3
2010,0,0,4.333,29.2,"APSIM","2_53",2,5,3
2011,9.233,0,0,29.2,"APSIM","2_53",2,5,3
2012,0,2.02,0,29.1,"APSIM","2_53",2,5,3
2013,0,0,3.323,29.4,"APSIM","2_53",2,5,3
2014,9.422,0,0,29.5,"APSIM","2_53",2,5,3
2015,0,3.215,0,29.8,"APSIM","2_53",2,5,3
2016,0,0,5.885,30.6,"APSIM","2_53",2,5,3
2017,9.124,0,0,30.7,"APSIM","2_53",2,5,3
2018,0,0.643,0,30.9,"APSIM","2_53",2,5,3
2019,0,0,5.34,31,"APSIM","2_53",2,5,3
2020,8.313,0,0,31.3,"APSIM","2_53",2,5,3
2021,0,3.661,0,31.5,"APSIM","2_53",2,5,3
2022,0,0,4.912,31.4,"APSIM","2_53",2,5,3
2023,8.971,0,0,31.4,"APSIM","2_53",2,5,3
2024,0,2.527,0,31.5,"APSIM","2_53",2,5,3
2025,0,0,3.876,32.2,"APSIM","2_53",2,5,3
2026,9.076,0,0,32.1,"APSIM","2_53",2,5,3
2027,0,3.2,0,32.5,"APSIM","2_53",2,5,3
2028,0,0,4.396,33.2,"APSIM","2_53",2,5,3
2029,9.173,0,0,33.1,"APSIM","2_53",2,5,3
2030,0,2.57,0,33,"APSIM","2_53",2,5,3
2031,0,0,5.432,33.5,"APSIM","2_53",2,5,3
2032,9.385,0,0,33.6,"APSIM","2_53",2,5,3
2033,0,2.512,0,33.9,"APSIM","2_53",2,5,3
2034,0,0,3.84,34.4,"APSIM","2_53",2,5,3
2035,9.052,0,0,34.1,"APSIM","2_53",2,5,3
2036,0,2.299,0,34.3,"APSIM","2_53",2,5,3
2037,0,0,5.888,34.6,"APSIM","2_53",2,5,3
2038,9.515,0,0,34.8,"APSIM","2_53",2,5,3
2039,0,2.232,0,35,"APSIM","2_53",2,5,3
2040,0,0,5.334,35.3,"APSIM","2_53",2,5,3
2041,7.008,0,0,35.4,"APSIM","2_53",2,5,3
2042,0,2.737,0,35.4,"APSIM","2_53",2,5,3
2043,0,0,5.837,35.8,"APSIM","2_53",2,5,3
2044,9.825,0,0,35.8,"APSIM","2_53",2,5,3
2045,0,2.75,0,36,"APSIM","2_53",2,5,3
2046,0,0,4.372,36.3,"APSIM","2_53",2,5,3
2047,9.843,0,0,36.3,"APSIM","2_53",2,5,3
2048,0,3.479,0,36.4,"APSIM","2_53",2,5,3
2049,0,0,5.191,36.9,"APSIM","2_53",2,5,3
2050,7.335,0,0,36.7,"APSIM","2_53",2,5,3
