"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.066,0,0,21.8,"APSIM","1_53",1,5,3
1990,0,2.33,0,21.9,"APSIM","1_53",1,5,3
1991,7.905,0,0,23.1,"APSIM","1_53",1,5,3
1992,0,1.353,0,23.2,"APSIM","1_53",1,5,3
1993,7.934,0,0,24.2,"APSIM","1_53",1,5,3
1994,0,2.231,0,24.5,"APSIM","1_53",1,5,3
1995,0,0,4.555,24.7,"APSIM","1_53",1,5,3
1996,8.168,0,0,25,"APSIM","1_53",1,5,3
1997,0,1.617,0,25.4,"APSIM","1_53",1,5,3
1998,0,0,3.789,26.1,"APSIM","1_53",1,5,3
1999,7.958,0,0,25.7,"APSIM","1_53",1,5,3
2000,0,2.153,0,26.1,"APSIM","1_53",1,5,3
2001,0,0,5.724,26.6,"APSIM","1_53",1,5,3
2002,7.312,0,0,26.9,"APSIM","1_53",1,5,3
2003,0,2.138,0,27,"APSIM","1_53",1,5,3
2004,0,0,4.471,27.4,"APSIM","1_53",1,5,3
2005,6.123,0,0,27.4,"APSIM","1_53",1,5,3
2006,0,1.918,0,27.8,"APSIM","1_53",1,5,3
2007,0,0,4.053,28.1,"APSIM","1_53",1,5,3
2008,8.698,0,0,28.3,"APSIM","1_53",1,5,3
2009,0,2.639,0,28.5,"APSIM","1_53",1,5,3
2010,0,0,4.33,29.2,"APSIM","1_53",1,5,3
2011,9.232,0,0,29.2,"APSIM","1_53",1,5,3
2012,0,2.02,0,29.1,"APSIM","1_53",1,5,3
2013,0,0,3.322,29.4,"APSIM","1_53",1,5,3
2014,9.423,0,0,29.5,"APSIM","1_53",1,5,3
2015,0,3.215,0,29.8,"APSIM","1_53",1,5,3
2016,0,0,5.883,30.7,"APSIM","1_53",1,5,3
2017,9.123,0,0,30.7,"APSIM","1_53",1,5,3
2018,0,0.643,0,30.9,"APSIM","1_53",1,5,3
2019,0,0,5.339,31,"APSIM","1_53",1,5,3
2020,8.313,0,0,31.3,"APSIM","1_53",1,5,3
2021,0,3.661,0,31.5,"APSIM","1_53",1,5,3
2022,0,0,3.853,31.5,"APSIM","1_53",1,5,3
2023,9.114,0,0,31.7,"APSIM","1_53",1,5,3
2024,0,2.22,0,32,"APSIM","1_53",1,5,3
2025,0,0,5.61,32.1,"APSIM","1_53",1,5,3
2026,9.288,0,0,32.5,"APSIM","1_53",1,5,3
2027,0,2.008,0,32.7,"APSIM","1_53",1,5,3
2028,0,0,5.452,33.2,"APSIM","1_53",1,5,3
2029,7.609,0,0,33.3,"APSIM","1_53",1,5,3
2030,0,3.322,0,33.4,"APSIM","1_53",1,5,3
2031,0,0,4.266,33.8,"APSIM","1_53",1,5,3
2032,9.749,0,0,33.8,"APSIM","1_53",1,5,3
2033,0,2.122,0,33.9,"APSIM","1_53",1,5,3
2034,0,0,5.193,34.3,"APSIM","1_53",1,5,3
2035,7.43,0,0,34.3,"APSIM","1_53",1,5,3
2036,0,2.068,0,34.3,"APSIM","1_53",1,5,3
2037,0,0,4.829,34.8,"APSIM","1_53",1,5,3
2038,9.152,0,0,34.9,"APSIM","1_53",1,5,3
2039,0,2.917,0,35.1,"APSIM","1_53",1,5,3
2040,0,0,4.28,35.6,"APSIM","1_53",1,5,3
2041,10.395,0,0,35.7,"APSIM","1_53",1,5,3
2042,0,2.114,0,35.9,"APSIM","1_53",1,5,3
2043,0,0,5.603,36.5,"APSIM","1_53",1,5,3
2044,8.77,0,0,36.5,"APSIM","1_53",1,5,3
2045,0,2.152,0,36.3,"APSIM","1_53",1,5,3
2046,0,0,4.843,36.7,"APSIM","1_53",1,5,3
2047,9.155,0,0,36.7,"APSIM","1_53",1,5,3
2048,0,2.475,0,36.8,"APSIM","1_53",1,5,3
2049,0,0,3.6,37.3,"APSIM","1_53",1,5,3
2050,9.809,0,0,37.1,"APSIM","1_53",1,5,3
