"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.119,0,0,21.7,"APSIM","2_64",2,6,4
1990,0,2.334,0,21.8,"APSIM","2_64",2,6,4
1991,7.817,0,0,22.2,"APSIM","2_64",2,6,4
1992,0,1.353,0,22.3,"APSIM","2_64",2,6,4
1993,7.512,0,0,22.6,"APSIM","2_64",2,6,4
1994,0,2.231,0,22.6,"APSIM","2_64",2,6,4
1995,0,0,3.981,23,"APSIM","2_64",2,6,4
1996,8.282,0,0,23.1,"APSIM","2_64",2,6,4
1997,0,1.617,0,23.3,"APSIM","2_64",2,6,4
1998,0,0,3.231,23.6,"APSIM","2_64",2,6,4
1999,7.85,0,0,23.4,"APSIM","2_64",2,6,4
2000,0,2.153,0,23.5,"APSIM","2_64",2,6,4
2001,0,0,4.426,23.8,"APSIM","2_64",2,6,4
2002,7.574,0,0,23.9,"APSIM","2_64",2,6,4
2003,0,2.132,0,24,"APSIM","2_64",2,6,4
2004,0,0,4.068,24.3,"APSIM","2_64",2,6,4
2005,6.268,0,0,24.2,"APSIM","2_64",2,6,4
2006,0,1.917,0,24.3,"APSIM","2_64",2,6,4
2007,0,0,3.402,24.5,"APSIM","2_64",2,6,4
2008,8.757,0,0,24.6,"APSIM","2_64",2,6,4
2009,0,2.634,0,24.6,"APSIM","2_64",2,6,4
2010,0,0,3.7,25,"APSIM","2_64",2,6,4
2011,9.27,0,0,24.9,"APSIM","2_64",2,6,4
2012,0,2.018,0,24.8,"APSIM","2_64",2,6,4
2013,0,0,2.944,25.1,"APSIM","2_64",2,6,4
2014,9.385,0,0,25.1,"APSIM","2_64",2,6,4
2015,0,3.213,0,25.1,"APSIM","2_64",2,6,4
2016,0,0,4.798,25.6,"APSIM","2_64",2,6,4
2017,9.161,0,0,25.6,"APSIM","2_64",2,6,4
2018,0,0.642,0,25.7,"APSIM","2_64",2,6,4
2019,0,0,5.181,25.9,"APSIM","2_64",2,6,4
2020,8.458,0,0,26,"APSIM","2_64",2,6,4
2021,0,3.661,0,26,"APSIM","2_64",2,6,4
2022,0,0,4.33,68.4,"APSIM","2_64",2,6,4
2023,9.114,0,0,68.3,"APSIM","2_64",2,6,4
2024,0,2.586,0,68.1,"APSIM","2_64",2,6,4
2025,0,0,3.429,68.5,"APSIM","2_64",2,6,4
2026,9.257,0,0,68.2,"APSIM","2_64",2,6,4
2027,0,3.238,0,68.2,"APSIM","2_64",2,6,4
2028,0,0,3.96,68.4,"APSIM","2_64",2,6,4
2029,9.434,0,0,68.1,"APSIM","2_64",2,6,4
2030,0,2.576,0,68,"APSIM","2_64",2,6,4
2031,0,0,4.842,68.5,"APSIM","2_64",2,6,4
2032,9.776,0,0,68.3,"APSIM","2_64",2,6,4
2033,0,2.546,0,68.2,"APSIM","2_64",2,6,4
2034,0,0,3.655,68.4,"APSIM","2_64",2,6,4
2035,8.998,0,0,68.1,"APSIM","2_64",2,6,4
2036,0,2.339,0,68,"APSIM","2_64",2,6,4
2037,0,0,5.095,68.2,"APSIM","2_64",2,6,4
2038,9.599,0,0,68,"APSIM","2_64",2,6,4
2039,0,2.28,0,68,"APSIM","2_64",2,6,4
2040,0,0,4.947,68.4,"APSIM","2_64",2,6,4
2041,7.364,0,0,68.3,"APSIM","2_64",2,6,4
2042,0,2.753,0,68.2,"APSIM","2_64",2,6,4
2043,0,0,4.92,68.2,"APSIM","2_64",2,6,4
2044,9.803,0,0,68,"APSIM","2_64",2,6,4
2045,0,2.781,0,68,"APSIM","2_64",2,6,4
2046,0,0,4.149,68.1,"APSIM","2_64",2,6,4
2047,9.828,0,0,67.9,"APSIM","2_64",2,6,4
2048,0,3.513,0,67.8,"APSIM","2_64",2,6,4
2049,0,0,4.717,68.1,"APSIM","2_64",2,6,4
2050,7.907,0,0,67.9,"APSIM","2_64",2,6,4
