"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.072,0,0,21.8,"APSIM","4_53",4,5,3
1990,0,2.33,0,21.9,"APSIM","4_53",4,5,3
1991,7.909,0,0,23.1,"APSIM","4_53",4,5,3
1992,0,1.353,0,23.2,"APSIM","4_53",4,5,3
1993,7.937,0,0,24.2,"APSIM","4_53",4,5,3
1994,0,2.231,0,24.5,"APSIM","4_53",4,5,3
1995,0,0,4.56,24.7,"APSIM","4_53",4,5,3
1996,8.168,0,0,25,"APSIM","4_53",4,5,3
1997,0,1.617,0,25.4,"APSIM","4_53",4,5,3
1998,0,0,3.795,26.1,"APSIM","4_53",4,5,3
1999,7.958,0,0,25.7,"APSIM","4_53",4,5,3
2000,0,2.153,0,26.1,"APSIM","4_53",4,5,3
2001,0,0,5.726,26.6,"APSIM","4_53",4,5,3
2002,7.313,0,0,26.9,"APSIM","4_53",4,5,3
2003,0,2.138,0,27,"APSIM","4_53",4,5,3
2004,0,0,4.474,27.3,"APSIM","4_53",4,5,3
2005,6.123,0,0,27.4,"APSIM","4_53",4,5,3
2006,0,1.918,0,27.8,"APSIM","4_53",4,5,3
2007,0,0,4.057,28.1,"APSIM","4_53",4,5,3
2008,8.698,0,0,28.3,"APSIM","4_53",4,5,3
2009,0,2.639,0,28.5,"APSIM","4_53",4,5,3
2010,0,0,4.338,29.1,"APSIM","4_53",4,5,3
2011,9.233,0,0,29.2,"APSIM","4_53",4,5,3
2012,0,2.02,0,29.1,"APSIM","4_53",4,5,3
2013,0,0,3.327,29.4,"APSIM","4_53",4,5,3
2014,9.421,0,0,29.5,"APSIM","4_53",4,5,3
2015,0,3.215,0,29.8,"APSIM","4_53",4,5,3
2016,0,0,5.888,30.6,"APSIM","4_53",4,5,3
2017,9.127,0,0,30.7,"APSIM","4_53",4,5,3
2018,0,0.643,0,30.9,"APSIM","4_53",4,5,3
2019,0,0,5.341,31,"APSIM","4_53",4,5,3
2020,8.313,0,0,31.2,"APSIM","4_53",4,5,3
2021,0,3.661,0,31.5,"APSIM","4_53",4,5,3
2022,0,0,5.37,31.4,"APSIM","4_53",4,5,3
2023,8.149,0,0,31.6,"APSIM","4_53",4,5,3
2024,0,2.302,0,31.8,"APSIM","4_53",4,5,3
2025,0,0,4.666,32.3,"APSIM","4_53",4,5,3
2026,6.227,0,0,32.3,"APSIM","4_53",4,5,3
2027,0,3.085,0,32.6,"APSIM","4_53",4,5,3
2028,0,0,5.22,33.3,"APSIM","4_53",4,5,3
2029,8.068,0,0,33.3,"APSIM","4_53",4,5,3
2030,0,2.783,0,33.3,"APSIM","4_53",4,5,3
2031,0,0,4.207,33.7,"APSIM","4_53",4,5,3
2032,9.656,0,0,33.5,"APSIM","4_53",4,5,3
2033,0,3.223,0,33.7,"APSIM","4_53",4,5,3
2034,0,0,5.105,34,"APSIM","4_53",4,5,3
2035,6.825,0,0,34,"APSIM","4_53",4,5,3
2036,0,2.731,0,34.2,"APSIM","4_53",4,5,3
2037,0,0,5.2,34.3,"APSIM","4_53",4,5,3
2038,6.313,0,0,34.4,"APSIM","4_53",4,5,3
2039,0,2.918,0,34.7,"APSIM","4_53",4,5,3
2040,0,0,4.932,35.3,"APSIM","4_53",4,5,3
2041,7.362,0,0,35.2,"APSIM","4_53",4,5,3
2042,0,3.464,0,35.3,"APSIM","4_53",4,5,3
2043,0,0,3.656,35.8,"APSIM","4_53",4,5,3
2044,5.695,0,0,35.9,"APSIM","4_53",4,5,3
2045,0,1.874,0,36,"APSIM","4_53",4,5,3
2046,0,0,4.946,36.1,"APSIM","4_53",4,5,3
2047,4.845,0,0,36.2,"APSIM","4_53",4,5,3
2048,0,2.614,0,36.2,"APSIM","4_53",4,5,3
2049,0,0,5.172,36.5,"APSIM","4_53",4,5,3
2050,7.687,0,0,36.3,"APSIM","4_53",4,5,3
