"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.119,0,0,21.7,"APSIM","2_61",2,6,1
1990,0,2.334,0,21.8,"APSIM","2_61",2,6,1
1991,7.817,0,0,22.2,"APSIM","2_61",2,6,1
1992,0,1.353,0,22.3,"APSIM","2_61",2,6,1
1993,7.512,0,0,22.6,"APSIM","2_61",2,6,1
1994,0,2.231,0,22.6,"APSIM","2_61",2,6,1
1995,0,0,3.981,23,"APSIM","2_61",2,6,1
1996,8.282,0,0,23.1,"APSIM","2_61",2,6,1
1997,0,1.617,0,23.3,"APSIM","2_61",2,6,1
1998,0,0,3.231,23.6,"APSIM","2_61",2,6,1
1999,7.85,0,0,23.4,"APSIM","2_61",2,6,1
2000,0,2.153,0,23.5,"APSIM","2_61",2,6,1
2001,0,0,4.426,23.8,"APSIM","2_61",2,6,1
2002,7.574,0,0,23.9,"APSIM","2_61",2,6,1
2003,0,2.132,0,24,"APSIM","2_61",2,6,1
2004,0,0,4.068,24.3,"APSIM","2_61",2,6,1
2005,6.268,0,0,24.2,"APSIM","2_61",2,6,1
2006,0,1.917,0,24.3,"APSIM","2_61",2,6,1
2007,0,0,3.402,24.5,"APSIM","2_61",2,6,1
2008,8.757,0,0,24.6,"APSIM","2_61",2,6,1
2009,0,2.634,0,24.6,"APSIM","2_61",2,6,1
2010,0,0,3.7,25,"APSIM","2_61",2,6,1
2011,9.27,0,0,24.9,"APSIM","2_61",2,6,1
2012,0,2.018,0,24.8,"APSIM","2_61",2,6,1
2013,0,0,2.944,25.1,"APSIM","2_61",2,6,1
2014,9.385,0,0,25.1,"APSIM","2_61",2,6,1
2015,0,3.213,0,25.1,"APSIM","2_61",2,6,1
2016,0,0,4.798,25.6,"APSIM","2_61",2,6,1
2017,9.161,0,0,25.6,"APSIM","2_61",2,6,1
2018,0,0.642,0,25.7,"APSIM","2_61",2,6,1
2019,0,0,5.181,25.9,"APSIM","2_61",2,6,1
2020,8.458,0,0,26,"APSIM","2_61",2,6,1
2021,0,3.661,0,26,"APSIM","2_61",2,6,1
2022,0,0,4.381,36.9,"APSIM","2_61",2,6,1
2023,9.075,0,0,36.8,"APSIM","2_61",2,6,1
2024,0,2.543,0,36.7,"APSIM","2_61",2,6,1
2025,0,0,3.424,37.1,"APSIM","2_61",2,6,1
2026,9.225,0,0,37,"APSIM","2_61",2,6,1
2027,0,3.211,0,37,"APSIM","2_61",2,6,1
2028,0,0,3.958,37.3,"APSIM","2_61",2,6,1
2029,9.472,0,0,37.2,"APSIM","2_61",2,6,1
2030,0,2.572,0,37.2,"APSIM","2_61",2,6,1
2031,0,0,4.854,37.7,"APSIM","2_61",2,6,1
2032,9.7,0,0,37.6,"APSIM","2_61",2,6,1
2033,0,2.522,0,37.6,"APSIM","2_61",2,6,1
2034,0,0,3.594,37.9,"APSIM","2_61",2,6,1
2035,8.995,0,0,37.7,"APSIM","2_61",2,6,1
2036,0,2.311,0,37.7,"APSIM","2_61",2,6,1
2037,0,0,5.114,37.9,"APSIM","2_61",2,6,1
2038,9.62,0,0,37.9,"APSIM","2_61",2,6,1
2039,0,2.247,0,37.9,"APSIM","2_61",2,6,1
2040,0,0,4.916,38.4,"APSIM","2_61",2,6,1
2041,7.307,0,0,38.4,"APSIM","2_61",2,6,1
2042,0,2.742,0,38.4,"APSIM","2_61",2,6,1
2043,0,0,4.94,38.6,"APSIM","2_61",2,6,1
2044,9.818,0,0,38.5,"APSIM","2_61",2,6,1
2045,0,2.76,0,38.5,"APSIM","2_61",2,6,1
2046,0,0,4.094,38.6,"APSIM","2_61",2,6,1
2047,9.806,0,0,38.5,"APSIM","2_61",2,6,1
2048,0,3.49,0,38.5,"APSIM","2_61",2,6,1
2049,0,0,4.718,38.8,"APSIM","2_61",2,6,1
2050,7.793,0,0,38.7,"APSIM","2_61",2,6,1
