"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.124,0,0,21.7,"APSIM","5_43",5,4,3
1990,0,2.334,0,21.8,"APSIM","5_43",5,4,3
1991,7.818,0,0,22.2,"APSIM","5_43",5,4,3
1992,0,1.353,0,22.3,"APSIM","5_43",5,4,3
1993,7.531,0,0,22.6,"APSIM","5_43",5,4,3
1994,0,2.231,0,22.6,"APSIM","5_43",5,4,3
1995,0,0,3.998,23,"APSIM","5_43",5,4,3
1996,8.171,0,0,23.1,"APSIM","5_43",5,4,3
1997,0,1.617,0,23.3,"APSIM","5_43",5,4,3
1998,0,0,3.236,23.6,"APSIM","5_43",5,4,3
1999,7.81,0,0,23.4,"APSIM","5_43",5,4,3
2000,0,2.153,0,23.5,"APSIM","5_43",5,4,3
2001,0,0,4.427,23.8,"APSIM","5_43",5,4,3
2002,7.316,0,0,23.9,"APSIM","5_43",5,4,3
2003,0,2.132,0,23.9,"APSIM","5_43",5,4,3
2004,0,0,4.073,24.2,"APSIM","5_43",5,4,3
2005,6.066,0,0,24.1,"APSIM","5_43",5,4,3
2006,0,1.917,0,24.3,"APSIM","5_43",5,4,3
2007,0,0,3.404,24.5,"APSIM","5_43",5,4,3
2008,8.648,0,0,24.6,"APSIM","5_43",5,4,3
2009,0,2.634,0,24.6,"APSIM","5_43",5,4,3
2010,0,0,3.717,24.9,"APSIM","5_43",5,4,3
2011,9.121,0,0,24.8,"APSIM","5_43",5,4,3
2012,0,2.018,0,24.8,"APSIM","5_43",5,4,3
2013,0,0,2.962,25.1,"APSIM","5_43",5,4,3
2014,9.376,0,0,25,"APSIM","5_43",5,4,3
2015,0,3.213,0,25.1,"APSIM","5_43",5,4,3
2016,0,0,4.804,25.6,"APSIM","5_43",5,4,3
2017,8.866,0,0,25.6,"APSIM","5_43",5,4,3
2018,0,0.642,0,25.7,"APSIM","5_43",5,4,3
2019,0,0,5.188,25.9,"APSIM","5_43",5,4,3
2020,8.279,0,0,26,"APSIM","5_43",5,4,3
2021,0,3.661,0,26,"APSIM","5_43",5,4,3
2022,0,0,3.741,26,"APSIM","5_43",5,4,3
2023,6.412,0,0,26,"APSIM","5_43",5,4,3
2024,0,2.199,0,25.9,"APSIM","5_43",5,4,3
2025,0,0,4.055,26.3,"APSIM","5_43",5,4,3
2026,7.047,0,0,26.3,"APSIM","5_43",5,4,3
2027,0,2.385,0,26.3,"APSIM","5_43",5,4,3
2028,0,0,3.335,26.7,"APSIM","5_43",5,4,3
2029,6.057,0,0,26.6,"APSIM","5_43",5,4,3
2030,0,3.053,0,26.7,"APSIM","5_43",5,4,3
2031,0,0,3.727,27.1,"APSIM","5_43",5,4,3
2032,4.97,0,0,27,"APSIM","5_43",5,4,3
2033,0,3.235,0,27.1,"APSIM","5_43",5,4,3
2034,0,0,4.438,27.5,"APSIM","5_43",5,4,3
2035,8.613,0,0,27.3,"APSIM","5_43",5,4,3
2036,0,3.088,0,27.3,"APSIM","5_43",5,4,3
2037,0,0,4.024,27.7,"APSIM","5_43",5,4,3
2038,5.983,0,0,27.4,"APSIM","5_43",5,4,3
2039,0,2.337,0,27.5,"APSIM","5_43",5,4,3
2040,0,0,3.892,27.8,"APSIM","5_43",5,4,3
2041,1.62,0,0,27.5,"APSIM","5_43",5,4,3
2042,0,2.36,0,27.9,"APSIM","5_43",5,4,3
2043,0,0,3.95,28.2,"APSIM","5_43",5,4,3
2044,1.096,0,0,28.1,"APSIM","5_43",5,4,3
2045,0,2.569,0,28.1,"APSIM","5_43",5,4,3
2046,0,0,4.27,28.4,"APSIM","5_43",5,4,3
2047,5.915,0,0,28.1,"APSIM","5_43",5,4,3
2048,0,3.348,0,28.1,"APSIM","5_43",5,4,3
2049,0,0,3.283,28.6,"APSIM","5_43",5,4,3
2050,2.98,0,0,28.2,"APSIM","5_43",5,4,3
