"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.106,0,0,21.7,"APSIM","2_44",2,4,4
1990,0,2.334,0,21.8,"APSIM","2_44",2,4,4
1991,7.812,0,0,22.2,"APSIM","2_44",2,4,4
1992,0,1.353,0,22.3,"APSIM","2_44",2,4,4
1993,7.504,0,0,22.6,"APSIM","2_44",2,4,4
1994,0,2.231,0,22.7,"APSIM","2_44",2,4,4
1995,0,0,3.98,23,"APSIM","2_44",2,4,4
1996,8.171,0,0,23.1,"APSIM","2_44",2,4,4
1997,0,1.617,0,23.3,"APSIM","2_44",2,4,4
1998,0,0,3.221,23.6,"APSIM","2_44",2,4,4
1999,7.809,0,0,23.4,"APSIM","2_44",2,4,4
2000,0,2.153,0,23.5,"APSIM","2_44",2,4,4
2001,0,0,4.426,23.8,"APSIM","2_44",2,4,4
2002,7.316,0,0,23.9,"APSIM","2_44",2,4,4
2003,0,2.132,0,24,"APSIM","2_44",2,4,4
2004,0,0,4.068,24.3,"APSIM","2_44",2,4,4
2005,6.066,0,0,24.2,"APSIM","2_44",2,4,4
2006,0,1.917,0,24.4,"APSIM","2_44",2,4,4
2007,0,0,3.403,24.6,"APSIM","2_44",2,4,4
2008,8.646,0,0,24.6,"APSIM","2_44",2,4,4
2009,0,2.634,0,24.6,"APSIM","2_44",2,4,4
2010,0,0,3.702,25,"APSIM","2_44",2,4,4
2011,9.124,0,0,24.9,"APSIM","2_44",2,4,4
2012,0,2.018,0,24.8,"APSIM","2_44",2,4,4
2013,0,0,2.946,25.1,"APSIM","2_44",2,4,4
2014,9.378,0,0,25.1,"APSIM","2_44",2,4,4
2015,0,3.213,0,25.1,"APSIM","2_44",2,4,4
2016,0,0,4.794,25.6,"APSIM","2_44",2,4,4
2017,8.856,0,0,25.6,"APSIM","2_44",2,4,4
2018,0,0.642,0,25.7,"APSIM","2_44",2,4,4
2019,0,0,5.181,26,"APSIM","2_44",2,4,4
2020,8.279,0,0,26.1,"APSIM","2_44",2,4,4
2021,0,3.661,0,26.1,"APSIM","2_44",2,4,4
2022,0,0,3.876,26,"APSIM","2_44",2,4,4
2023,8.059,0,0,25.9,"APSIM","2_44",2,4,4
2024,0,2.527,0,25.9,"APSIM","2_44",2,4,4
2025,0,0,2.981,26.4,"APSIM","2_44",2,4,4
2026,8.456,0,0,26.3,"APSIM","2_44",2,4,4
2027,0,3.199,0,26.3,"APSIM","2_44",2,4,4
2028,0,0,3.495,26.7,"APSIM","2_44",2,4,4
2029,7.711,0,0,26.5,"APSIM","2_44",2,4,4
2030,0,2.57,0,26.5,"APSIM","2_44",2,4,4
2031,0,0,4.084,27.1,"APSIM","2_44",2,4,4
2032,8.678,0,0,27,"APSIM","2_44",2,4,4
2033,0,2.511,0,27,"APSIM","2_44",2,4,4
2034,0,0,3.235,27.4,"APSIM","2_44",2,4,4
2035,7.422,0,0,27.2,"APSIM","2_44",2,4,4
2036,0,2.298,0,27.2,"APSIM","2_44",2,4,4
2037,0,0,4.153,27.5,"APSIM","2_44",2,4,4
2038,8.02,0,0,27.4,"APSIM","2_44",2,4,4
2039,0,2.231,0,27.4,"APSIM","2_44",2,4,4
2040,0,0,4.36,28,"APSIM","2_44",2,4,4
2041,6.288,0,0,27.9,"APSIM","2_44",2,4,4
2042,0,2.737,0,27.9,"APSIM","2_44",2,4,4
2043,0,0,3.836,28.1,"APSIM","2_44",2,4,4
2044,8.842,0,0,28,"APSIM","2_44",2,4,4
2045,0,2.75,0,28,"APSIM","2_44",2,4,4
2046,0,0,3.561,28.2,"APSIM","2_44",2,4,4
2047,8.623,0,0,28.1,"APSIM","2_44",2,4,4
2048,0,3.479,0,28,"APSIM","2_44",2,4,4
2049,0,0,4.117,28.4,"APSIM","2_44",2,4,4
2050,7.301,0,0,28.2,"APSIM","2_44",2,4,4
