"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.085,0,0,21.8,"APSIM","5_53",5,5,3
1990,0,2.33,0,21.9,"APSIM","5_53",5,5,3
1991,7.919,0,0,23.1,"APSIM","5_53",5,5,3
1992,0,1.353,0,23.2,"APSIM","5_53",5,5,3
1993,7.943,0,0,24.2,"APSIM","5_53",5,5,3
1994,0,2.231,0,24.5,"APSIM","5_53",5,5,3
1995,0,0,4.57,24.7,"APSIM","5_53",5,5,3
1996,8.168,0,0,25,"APSIM","5_53",5,5,3
1997,0,1.617,0,25.4,"APSIM","5_53",5,5,3
1998,0,0,3.81,26,"APSIM","5_53",5,5,3
1999,7.958,0,0,25.7,"APSIM","5_53",5,5,3
2000,0,2.153,0,26,"APSIM","5_53",5,5,3
2001,0,0,5.728,26.6,"APSIM","5_53",5,5,3
2002,7.313,0,0,26.9,"APSIM","5_53",5,5,3
2003,0,2.138,0,27,"APSIM","5_53",5,5,3
2004,0,0,4.481,27.3,"APSIM","5_53",5,5,3
2005,6.123,0,0,27.4,"APSIM","5_53",5,5,3
2006,0,1.918,0,27.7,"APSIM","5_53",5,5,3
2007,0,0,4.058,28,"APSIM","5_53",5,5,3
2008,8.698,0,0,28.3,"APSIM","5_53",5,5,3
2009,0,2.639,0,28.4,"APSIM","5_53",5,5,3
2010,0,0,4.353,29.1,"APSIM","5_53",5,5,3
2011,9.234,0,0,29.1,"APSIM","5_53",5,5,3
2012,0,2.02,0,29,"APSIM","5_53",5,5,3
2013,0,0,3.338,29.3,"APSIM","5_53",5,5,3
2014,9.417,0,0,29.4,"APSIM","5_53",5,5,3
2015,0,3.215,0,29.7,"APSIM","5_53",5,5,3
2016,0,0,5.898,30.6,"APSIM","5_53",5,5,3
2017,9.134,0,0,30.6,"APSIM","5_53",5,5,3
2018,0,0.643,0,30.8,"APSIM","5_53",5,5,3
2019,0,0,5.346,30.9,"APSIM","5_53",5,5,3
2020,8.313,0,0,31.2,"APSIM","5_53",5,5,3
2021,0,3.661,0,31.4,"APSIM","5_53",5,5,3
2022,0,0,5.512,31.4,"APSIM","5_53",5,5,3
2023,6.488,0,0,31.7,"APSIM","5_53",5,5,3
2024,0,2.199,0,31.9,"APSIM","5_53",5,5,3
2025,0,0,5.125,32.3,"APSIM","5_53",5,5,3
2026,7.216,0,0,32.5,"APSIM","5_53",5,5,3
2027,0,2.386,0,32.7,"APSIM","5_53",5,5,3
2028,0,0,4.253,33.2,"APSIM","5_53",5,5,3
2029,6.115,0,0,33,"APSIM","5_53",5,5,3
2030,0,3.053,0,33.1,"APSIM","5_53",5,5,3
2031,0,0,4.96,33.5,"APSIM","5_53",5,5,3
2032,4.97,0,0,33.6,"APSIM","5_53",5,5,3
2033,0,3.235,0,33.7,"APSIM","5_53",5,5,3
2034,0,0,5.307,33.9,"APSIM","5_53",5,5,3
2035,8.831,0,0,34,"APSIM","5_53",5,5,3
2036,0,3.088,0,34.1,"APSIM","5_53",5,5,3
2037,0,0,4.863,34.6,"APSIM","5_53",5,5,3
2038,6.006,0,0,34.3,"APSIM","5_53",5,5,3
2039,0,2.337,0,34.3,"APSIM","5_53",5,5,3
2040,0,0,4.49,34.6,"APSIM","5_53",5,5,3
2041,1.61,0,0,34.4,"APSIM","5_53",5,5,3
2042,0,2.36,0,34.6,"APSIM","5_53",5,5,3
2043,0,0,4.728,34.8,"APSIM","5_53",5,5,3
2044,1.096,0,0,34.8,"APSIM","5_53",5,5,3
2045,0,2.569,0,34.9,"APSIM","5_53",5,5,3
2046,0,0,5.108,35.3,"APSIM","5_53",5,5,3
2047,5.913,0,0,35.1,"APSIM","5_53",5,5,3
2048,0,3.348,0,35.1,"APSIM","5_53",5,5,3
2049,0,0,3.966,35.7,"APSIM","5_53",5,5,3
2050,2.974,0,0,35.4,"APSIM","5_53",5,5,3
