"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,0,0,0,23.4,"APSIM","2_3",2,3,""
1990,6.031,0,0,23.2,"APSIM","2_3",2,3,""
1991,0,4.18,0,23.3,"APSIM","2_3",2,3,""
1992,0,0,0.859,23.9,"APSIM","2_3",2,3,""
1993,6.941,0,0,23.7,"APSIM","2_3",2,3,""
1994,0,2.237,0,23.7,"APSIM","2_3",2,3,""
1995,0,0,2.982,23.9,"APSIM","2_3",2,3,""
1996,5.013,0,0,24,"APSIM","2_3",2,3,""
1997,0,2.177,0,24,"APSIM","2_3",2,3,""
1998,0,0,2.272,24.3,"APSIM","2_3",2,3,""
1999,6.636,0,0,24.2,"APSIM","2_3",2,3,""
2000,0,2.205,0,24.3,"APSIM","2_3",2,3,""
2001,0,0,3.25,24.7,"APSIM","2_3",2,3,""
2002,4.968,0,0,24.7,"APSIM","2_3",2,3,""
2003,0,2.628,0,24.6,"APSIM","2_3",2,3,""
2004,0,0,3.265,24.9,"APSIM","2_3",2,3,""
2005,5.295,0,0,24.9,"APSIM","2_3",2,3,""
2006,0,2.377,0,24.8,"APSIM","2_3",2,3,""
2007,0,0,2.503,25,"APSIM","2_3",2,3,""
2008,6.677,0,0,25,"APSIM","2_3",2,3,""
2009,0,2.842,0,25,"APSIM","2_3",2,3,""
2010,0,0,3.487,25.4,"APSIM","2_3",2,3,""
2011,5.596,0,0,25.4,"APSIM","2_3",2,3,""
2012,0,2.445,0,25.3,"APSIM","2_3",2,3,""
2013,0,0,2.568,25.5,"APSIM","2_3",2,3,""
2014,6.816,0,0,25.5,"APSIM","2_3",2,3,""
2015,0,3.756,0,25.5,"APSIM","2_3",2,3,""
2016,0,0,4.21,26,"APSIM","2_3",2,3,""
2017,6.974,0,0,25.9,"APSIM","2_3",2,3,""
2018,0,0.438,0,25.9,"APSIM","2_3",2,3,""
2019,0,0,4.581,26.3,"APSIM","2_3",2,3,""
2020,6.243,0,0,26.3,"APSIM","2_3",2,3,""
2021,0,2.97,0,26.3,"APSIM","2_3",2,3,""
2022,0,0,3.927,26.3,"APSIM","2_3",2,3,""
2023,6.106,0,0,26.3,"APSIM","2_3",2,3,""
2024,0,2.331,0,26.2,"APSIM","2_3",2,3,""
2025,0,0,3.358,26.5,"APSIM","2_3",2,3,""
2026,6.957,0,0,26.5,"APSIM","2_3",2,3,""
2027,0,2.729,0,26.5,"APSIM","2_3",2,3,""
2028,0,0,3.739,26.8,"APSIM","2_3",2,3,""
2029,6.052,0,0,26.7,"APSIM","2_3",2,3,""
2030,0,1.683,0,26.7,"APSIM","2_3",2,3,""
2031,0,0,3.964,26.8,"APSIM","2_3",2,3,""
2032,6.5,0,0,26.8,"APSIM","2_3",2,3,""
2033,0,2.254,0,26.8,"APSIM","2_3",2,3,""
2034,0,0,3.638,27.1,"APSIM","2_3",2,3,""
2035,5.966,0,0,27,"APSIM","2_3",2,3,""
2036,0,1.911,0,27,"APSIM","2_3",2,3,""
2037,0,0,4.47,27.2,"APSIM","2_3",2,3,""
2038,5.545,0,0,27.2,"APSIM","2_3",2,3,""
2039,0,2.21,0,27.2,"APSIM","2_3",2,3,""
2040,0,0,4.318,27.4,"APSIM","2_3",2,3,""
2041,4.536,0,0,27.5,"APSIM","2_3",2,3,""
2042,0,2.109,0,27.4,"APSIM","2_3",2,3,""
2043,0,0,4.358,27.6,"APSIM","2_3",2,3,""
2044,5.751,0,0,27.6,"APSIM","2_3",2,3,""
2045,0,2.381,0,27.5,"APSIM","2_3",2,3,""
2046,0,0,3.802,27.7,"APSIM","2_3",2,3,""
2047,6.489,0,0,27.7,"APSIM","2_3",2,3,""
2048,0,2.689,0,27.6,"APSIM","2_3",2,3,""
2049,0,0,4.234,27.8,"APSIM","2_3",2,3,""
2050,6.607,0,0,27.8,"APSIM","2_3",2,3,""
