"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.109,0,0,21.7,"APSIM","4_44",4,4,4
1990,0,2.334,0,21.8,"APSIM","4_44",4,4,4
1991,7.813,0,0,22.2,"APSIM","4_44",4,4,4
1992,0,1.353,0,22.3,"APSIM","4_44",4,4,4
1993,7.51,0,0,22.6,"APSIM","4_44",4,4,4
1994,0,2.231,0,22.6,"APSIM","4_44",4,4,4
1995,0,0,3.981,23,"APSIM","4_44",4,4,4
1996,8.171,0,0,23.1,"APSIM","4_44",4,4,4
1997,0,1.617,0,23.3,"APSIM","4_44",4,4,4
1998,0,0,3.224,23.6,"APSIM","4_44",4,4,4
1999,7.809,0,0,23.4,"APSIM","4_44",4,4,4
2000,0,2.153,0,23.5,"APSIM","4_44",4,4,4
2001,0,0,4.427,23.8,"APSIM","4_44",4,4,4
2002,7.316,0,0,23.9,"APSIM","4_44",4,4,4
2003,0,2.132,0,24,"APSIM","4_44",4,4,4
2004,0,0,4.069,24.3,"APSIM","4_44",4,4,4
2005,6.066,0,0,24.2,"APSIM","4_44",4,4,4
2006,0,1.917,0,24.3,"APSIM","4_44",4,4,4
2007,0,0,3.404,24.6,"APSIM","4_44",4,4,4
2008,8.646,0,0,24.6,"APSIM","4_44",4,4,4
2009,0,2.634,0,24.6,"APSIM","4_44",4,4,4
2010,0,0,3.705,25,"APSIM","4_44",4,4,4
2011,9.123,0,0,24.9,"APSIM","4_44",4,4,4
2012,0,2.018,0,24.8,"APSIM","4_44",4,4,4
2013,0,0,2.949,25.1,"APSIM","4_44",4,4,4
2014,9.377,0,0,25.1,"APSIM","4_44",4,4,4
2015,0,3.213,0,25.1,"APSIM","4_44",4,4,4
2016,0,0,4.797,25.6,"APSIM","4_44",4,4,4
2017,8.858,0,0,25.6,"APSIM","4_44",4,4,4
2018,0,0.642,0,25.7,"APSIM","4_44",4,4,4
2019,0,0,5.182,26,"APSIM","4_44",4,4,4
2020,8.279,0,0,26,"APSIM","4_44",4,4,4
2021,0,3.661,0,26,"APSIM","4_44",4,4,4
2022,0,0,3.714,26,"APSIM","4_44",4,4,4
2023,7.483,0,0,25.9,"APSIM","4_44",4,4,4
2024,0,2.302,0,25.9,"APSIM","4_44",4,4,4
2025,0,0,3.177,26.2,"APSIM","4_44",4,4,4
2026,6.169,0,0,26.1,"APSIM","4_44",4,4,4
2027,0,3.085,0,26.2,"APSIM","4_44",4,4,4
2028,0,0,3.543,26.5,"APSIM","4_44",4,4,4
2029,7.49,0,0,26.5,"APSIM","4_44",4,4,4
2030,0,2.783,0,26.5,"APSIM","4_44",4,4,4
2031,0,0,3.035,26.8,"APSIM","4_44",4,4,4
2032,8.63,0,0,26.6,"APSIM","4_44",4,4,4
2033,0,3.223,0,26.6,"APSIM","4_44",4,4,4
2034,0,0,3.531,26.9,"APSIM","4_44",4,4,4
2035,6.06,0,0,26.8,"APSIM","4_44",4,4,4
2036,0,2.73,0,26.9,"APSIM","4_44",4,4,4
2037,0,0,4.246,27.3,"APSIM","4_44",4,4,4
2038,6.303,0,0,27.2,"APSIM","4_44",4,4,4
2039,0,2.918,0,27.2,"APSIM","4_44",4,4,4
2040,0,0,3.584,27.5,"APSIM","4_44",4,4,4
2041,6.983,0,0,27.4,"APSIM","4_44",4,4,4
2042,0,3.464,0,27.4,"APSIM","4_44",4,4,4
2043,0,0,2.731,27.7,"APSIM","4_44",4,4,4
2044,5.542,0,0,27.8,"APSIM","4_44",4,4,4
2045,0,1.874,0,27.9,"APSIM","4_44",4,4,4
2046,0,0,3.316,28,"APSIM","4_44",4,4,4
2047,4.849,0,0,27.9,"APSIM","4_44",4,4,4
2048,0,2.614,0,27.9,"APSIM","4_44",4,4,4
2049,0,0,3.995,28.4,"APSIM","4_44",4,4,4
2050,7.658,0,0,28.2,"APSIM","4_44",4,4,4
