"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.092,0,0,21.8,"APSIM","2_51",2,5,1
1990,0,2.332,0,21.8,"APSIM","2_51",2,5,1
1991,7.845,0,0,22.4,"APSIM","2_51",2,5,1
1992,0,1.353,0,22.4,"APSIM","2_51",2,5,1
1993,7.721,0,0,22.9,"APSIM","2_51",2,5,1
1994,0,2.231,0,23,"APSIM","2_51",2,5,1
1995,0,0,4.098,23.3,"APSIM","2_51",2,5,1
1996,8.17,0,0,23.5,"APSIM","2_51",2,5,1
1997,0,1.617,0,23.7,"APSIM","2_51",2,5,1
1998,0,0,3.422,24.1,"APSIM","2_51",2,5,1
1999,7.849,0,0,23.9,"APSIM","2_51",2,5,1
2000,0,2.153,0,24,"APSIM","2_51",2,5,1
2001,0,0,4.812,24.3,"APSIM","2_51",2,5,1
2002,7.316,0,0,24.4,"APSIM","2_51",2,5,1
2003,0,2.132,0,24.5,"APSIM","2_51",2,5,1
2004,0,0,4.212,24.8,"APSIM","2_51",2,5,1
2005,6.073,0,0,24.7,"APSIM","2_51",2,5,1
2006,0,1.917,0,25,"APSIM","2_51",2,5,1
2007,0,0,3.537,25.2,"APSIM","2_51",2,5,1
2008,8.66,0,0,25.3,"APSIM","2_51",2,5,1
2009,0,2.635,0,25.3,"APSIM","2_51",2,5,1
2010,0,0,3.918,25.7,"APSIM","2_51",2,5,1
2011,9.17,0,0,25.6,"APSIM","2_51",2,5,1
2012,0,2.018,0,25.6,"APSIM","2_51",2,5,1
2013,0,0,3.032,25.9,"APSIM","2_51",2,5,1
2014,9.392,0,0,25.9,"APSIM","2_51",2,5,1
2015,0,3.213,0,26,"APSIM","2_51",2,5,1
2016,0,0,5.056,26.5,"APSIM","2_51",2,5,1
2017,8.911,0,0,26.5,"APSIM","2_51",2,5,1
2018,0,0.642,0,26.6,"APSIM","2_51",2,5,1
2019,0,0,5.219,26.9,"APSIM","2_51",2,5,1
2020,8.282,0,0,27,"APSIM","2_51",2,5,1
2021,0,3.661,0,27,"APSIM","2_51",2,5,1
2022,0,0,4.607,27,"APSIM","2_51",2,5,1
2023,8.919,0,0,27,"APSIM","2_51",2,5,1
2024,0,2.527,0,27.1,"APSIM","2_51",2,5,1
2025,0,0,3.54,27.6,"APSIM","2_51",2,5,1
2026,9.056,0,0,27.5,"APSIM","2_51",2,5,1
2027,0,3.199,0,27.6,"APSIM","2_51",2,5,1
2028,0,0,4.117,28,"APSIM","2_51",2,5,1
2029,9.317,0,0,27.9,"APSIM","2_51",2,5,1
2030,0,2.57,0,28,"APSIM","2_51",2,5,1
2031,0,0,5.074,28.5,"APSIM","2_51",2,5,1
2032,9.377,0,0,28.5,"APSIM","2_51",2,5,1
2033,0,2.511,0,28.6,"APSIM","2_51",2,5,1
2034,0,0,3.657,29,"APSIM","2_51",2,5,1
2035,8.767,0,0,28.8,"APSIM","2_51",2,5,1
2036,0,2.298,0,28.9,"APSIM","2_51",2,5,1
2037,0,0,5.267,29.1,"APSIM","2_51",2,5,1
2038,9.468,0,0,29.1,"APSIM","2_51",2,5,1
2039,0,2.231,0,29.2,"APSIM","2_51",2,5,1
2040,0,0,4.987,29.7,"APSIM","2_51",2,5,1
2041,7.117,0,0,29.7,"APSIM","2_51",2,5,1
2042,0,2.737,0,29.7,"APSIM","2_51",2,5,1
2043,0,0,5.138,30,"APSIM","2_51",2,5,1
2044,9.8,0,0,29.9,"APSIM","2_51",2,5,1
2045,0,2.75,0,29.9,"APSIM","2_51",2,5,1
2046,0,0,4.161,30.2,"APSIM","2_51",2,5,1
2047,9.725,0,0,30.1,"APSIM","2_51",2,5,1
2048,0,3.479,0,30.1,"APSIM","2_51",2,5,1
2049,0,0,4.864,30.5,"APSIM","2_51",2,5,1
2050,7.337,0,0,30.3,"APSIM","2_51",2,5,1
