"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.11,0,0,21.8,"APSIM","5_51",5,5,1
1990,0,2.332,0,21.8,"APSIM","5_51",5,5,1
1991,7.852,0,0,22.4,"APSIM","5_51",5,5,1
1992,0,1.353,0,22.4,"APSIM","5_51",5,5,1
1993,7.745,0,0,22.9,"APSIM","5_51",5,5,1
1994,0,2.231,0,23,"APSIM","5_51",5,5,1
1995,0,0,4.107,23.3,"APSIM","5_51",5,5,1
1996,8.17,0,0,23.4,"APSIM","5_51",5,5,1
1997,0,1.617,0,23.6,"APSIM","5_51",5,5,1
1998,0,0,3.439,24,"APSIM","5_51",5,5,1
1999,7.85,0,0,23.8,"APSIM","5_51",5,5,1
2000,0,2.153,0,23.9,"APSIM","5_51",5,5,1
2001,0,0,4.813,24.3,"APSIM","5_51",5,5,1
2002,7.316,0,0,24.4,"APSIM","5_51",5,5,1
2003,0,2.132,0,24.5,"APSIM","5_51",5,5,1
2004,0,0,4.22,24.8,"APSIM","5_51",5,5,1
2005,6.073,0,0,24.7,"APSIM","5_51",5,5,1
2006,0,1.917,0,24.9,"APSIM","5_51",5,5,1
2007,0,0,3.538,25.2,"APSIM","5_51",5,5,1
2008,8.662,0,0,25.2,"APSIM","5_51",5,5,1
2009,0,2.635,0,25.3,"APSIM","5_51",5,5,1
2010,0,0,3.933,25.7,"APSIM","5_51",5,5,1
2011,9.168,0,0,25.6,"APSIM","5_51",5,5,1
2012,0,2.018,0,25.6,"APSIM","5_51",5,5,1
2013,0,0,3.049,25.8,"APSIM","5_51",5,5,1
2014,9.39,0,0,25.8,"APSIM","5_51",5,5,1
2015,0,3.213,0,26,"APSIM","5_51",5,5,1
2016,0,0,5.066,26.5,"APSIM","5_51",5,5,1
2017,8.924,0,0,26.5,"APSIM","5_51",5,5,1
2018,0,0.642,0,26.6,"APSIM","5_51",5,5,1
2019,0,0,5.226,26.8,"APSIM","5_51",5,5,1
2020,8.281,0,0,26.9,"APSIM","5_51",5,5,1
2021,0,3.661,0,27,"APSIM","5_51",5,5,1
2022,0,0,4.552,26.9,"APSIM","5_51",5,5,1
2023,6.484,0,0,27,"APSIM","5_51",5,5,1
2024,0,2.199,0,27.1,"APSIM","5_51",5,5,1
2025,0,0,4.648,27.5,"APSIM","5_51",5,5,1
2026,7.209,0,0,27.6,"APSIM","5_51",5,5,1
2027,0,2.385,0,27.7,"APSIM","5_51",5,5,1
2028,0,0,3.9,28,"APSIM","5_51",5,5,1
2029,6.113,0,0,27.9,"APSIM","5_51",5,5,1
2030,0,3.053,0,28.1,"APSIM","5_51",5,5,1
2031,0,0,4.374,28.5,"APSIM","5_51",5,5,1
2032,4.965,0,0,28.5,"APSIM","5_51",5,5,1
2033,0,3.234,0,28.6,"APSIM","5_51",5,5,1
2034,0,0,5.205,29,"APSIM","5_51",5,5,1
2035,8.844,0,0,28.8,"APSIM","5_51",5,5,1
2036,0,3.088,0,29,"APSIM","5_51",5,5,1
2037,0,0,4.618,29.3,"APSIM","5_51",5,5,1
2038,6.002,0,0,29,"APSIM","5_51",5,5,1
2039,0,2.337,0,29.1,"APSIM","5_51",5,5,1
2040,0,0,4.377,29.4,"APSIM","5_51",5,5,1
2041,1.61,0,0,29.1,"APSIM","5_51",5,5,1
2042,0,2.36,0,29.5,"APSIM","5_51",5,5,1
2043,0,0,4.379,29.8,"APSIM","5_51",5,5,1
2044,1.094,0,0,29.7,"APSIM","5_51",5,5,1
2045,0,2.569,0,29.7,"APSIM","5_51",5,5,1
2046,0,0,4.925,30,"APSIM","5_51",5,5,1
2047,5.919,0,0,29.8,"APSIM","5_51",5,5,1
2048,0,3.348,0,29.9,"APSIM","5_51",5,5,1
2049,0,0,3.866,30.4,"APSIM","5_51",5,5,1
2050,2.971,0,0,30,"APSIM","5_51",5,5,1
