"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.109,0,0,21.7,"APSIM","4_42",4,4,2
1990,0,2.334,0,21.8,"APSIM","4_42",4,4,2
1991,7.813,0,0,22.2,"APSIM","4_42",4,4,2
1992,0,1.353,0,22.3,"APSIM","4_42",4,4,2
1993,7.51,0,0,22.6,"APSIM","4_42",4,4,2
1994,0,2.231,0,22.6,"APSIM","4_42",4,4,2
1995,0,0,3.981,23,"APSIM","4_42",4,4,2
1996,8.171,0,0,23.1,"APSIM","4_42",4,4,2
1997,0,1.617,0,23.3,"APSIM","4_42",4,4,2
1998,0,0,3.224,23.6,"APSIM","4_42",4,4,2
1999,7.809,0,0,23.4,"APSIM","4_42",4,4,2
2000,0,2.153,0,23.5,"APSIM","4_42",4,4,2
2001,0,0,4.427,23.8,"APSIM","4_42",4,4,2
2002,7.316,0,0,23.9,"APSIM","4_42",4,4,2
2003,0,2.132,0,24,"APSIM","4_42",4,4,2
2004,0,0,4.069,24.3,"APSIM","4_42",4,4,2
2005,6.066,0,0,24.2,"APSIM","4_42",4,4,2
2006,0,1.917,0,24.3,"APSIM","4_42",4,4,2
2007,0,0,3.404,24.6,"APSIM","4_42",4,4,2
2008,8.646,0,0,24.6,"APSIM","4_42",4,4,2
2009,0,2.634,0,24.6,"APSIM","4_42",4,4,2
2010,0,0,3.705,25,"APSIM","4_42",4,4,2
2011,9.123,0,0,24.9,"APSIM","4_42",4,4,2
2012,0,2.018,0,24.8,"APSIM","4_42",4,4,2
2013,0,0,2.949,25.1,"APSIM","4_42",4,4,2
2014,9.377,0,0,25.1,"APSIM","4_42",4,4,2
2015,0,3.213,0,25.1,"APSIM","4_42",4,4,2
2016,0,0,4.797,25.6,"APSIM","4_42",4,4,2
2017,8.858,0,0,25.6,"APSIM","4_42",4,4,2
2018,0,0.642,0,25.7,"APSIM","4_42",4,4,2
2019,0,0,5.182,26,"APSIM","4_42",4,4,2
2020,8.279,0,0,26,"APSIM","4_42",4,4,2
2021,0,3.661,0,26,"APSIM","4_42",4,4,2
2022,0,0,4.207,26,"APSIM","4_42",4,4,2
2023,8.08,0,0,26,"APSIM","4_42",4,4,2
2024,0,2.302,0,26,"APSIM","4_42",4,4,2
2025,0,0,4.031,26.3,"APSIM","4_42",4,4,2
2026,6.209,0,0,26.3,"APSIM","4_42",4,4,2
2027,0,3.085,0,26.4,"APSIM","4_42",4,4,2
2028,0,0,4.054,26.7,"APSIM","4_42",4,4,2
2029,7.856,0,0,26.7,"APSIM","4_42",4,4,2
2030,0,2.783,0,26.7,"APSIM","4_42",4,4,2
2031,0,0,3.35,27,"APSIM","4_42",4,4,2
2032,9.363,0,0,26.9,"APSIM","4_42",4,4,2
2033,0,3.223,0,26.9,"APSIM","4_42",4,4,2
2034,0,0,4.106,27.2,"APSIM","4_42",4,4,2
2035,6.737,0,0,27.1,"APSIM","4_42",4,4,2
2036,0,2.729,0,27.1,"APSIM","4_42",4,4,2
2037,0,0,4.789,27.5,"APSIM","4_42",4,4,2
2038,6.299,0,0,27.5,"APSIM","4_42",4,4,2
2039,0,2.918,0,27.6,"APSIM","4_42",4,4,2
2040,0,0,3.815,27.8,"APSIM","4_42",4,4,2
2041,7.323,0,0,27.7,"APSIM","4_42",4,4,2
2042,0,3.464,0,27.9,"APSIM","4_42",4,4,2
2043,0,0,3.156,28.1,"APSIM","4_42",4,4,2
2044,5.693,0,0,28.2,"APSIM","4_42",4,4,2
2045,0,1.874,0,28.3,"APSIM","4_42",4,4,2
2046,0,0,3.997,28.4,"APSIM","4_42",4,4,2
2047,4.84,0,0,28.3,"APSIM","4_42",4,4,2
2048,0,2.614,0,28.5,"APSIM","4_42",4,4,2
2049,0,0,4.439,28.9,"APSIM","4_42",4,4,2
2050,7.684,0,0,28.7,"APSIM","4_42",4,4,2
