"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.123,0,0,21.7,"APSIM","4_64",4,6,4
1990,0,2.334,0,21.8,"APSIM","4_64",4,6,4
1991,7.818,0,0,22.2,"APSIM","4_64",4,6,4
1992,0,1.353,0,22.3,"APSIM","4_64",4,6,4
1993,7.518,0,0,22.6,"APSIM","4_64",4,6,4
1994,0,2.231,0,22.6,"APSIM","4_64",4,6,4
1995,0,0,3.982,23,"APSIM","4_64",4,6,4
1996,8.282,0,0,23.1,"APSIM","4_64",4,6,4
1997,0,1.617,0,23.3,"APSIM","4_64",4,6,4
1998,0,0,3.234,23.6,"APSIM","4_64",4,6,4
1999,7.851,0,0,23.4,"APSIM","4_64",4,6,4
2000,0,2.153,0,23.5,"APSIM","4_64",4,6,4
2001,0,0,4.426,23.8,"APSIM","4_64",4,6,4
2002,7.574,0,0,23.9,"APSIM","4_64",4,6,4
2003,0,2.132,0,23.9,"APSIM","4_64",4,6,4
2004,0,0,4.069,24.3,"APSIM","4_64",4,6,4
2005,6.268,0,0,24.2,"APSIM","4_64",4,6,4
2006,0,1.917,0,24.3,"APSIM","4_64",4,6,4
2007,0,0,3.402,24.5,"APSIM","4_64",4,6,4
2008,8.757,0,0,24.6,"APSIM","4_64",4,6,4
2009,0,2.634,0,24.6,"APSIM","4_64",4,6,4
2010,0,0,3.703,25,"APSIM","4_64",4,6,4
2011,9.27,0,0,24.9,"APSIM","4_64",4,6,4
2012,0,2.018,0,24.8,"APSIM","4_64",4,6,4
2013,0,0,2.948,25.1,"APSIM","4_64",4,6,4
2014,9.384,0,0,25.1,"APSIM","4_64",4,6,4
2015,0,3.213,0,25.1,"APSIM","4_64",4,6,4
2016,0,0,4.8,25.6,"APSIM","4_64",4,6,4
2017,9.163,0,0,25.6,"APSIM","4_64",4,6,4
2018,0,0.642,0,25.7,"APSIM","4_64",4,6,4
2019,0,0,5.182,25.9,"APSIM","4_64",4,6,4
2020,8.458,0,0,26,"APSIM","4_64",4,6,4
2021,0,3.661,0,26,"APSIM","4_64",4,6,4
2022,0,0,4.366,68.4,"APSIM","4_64",4,6,4
2023,8.564,0,0,68.2,"APSIM","4_64",4,6,4
2024,0,2.355,0,68.1,"APSIM","4_64",4,6,4
2025,0,0,4.262,68.2,"APSIM","4_64",4,6,4
2026,6.784,0,0,68.1,"APSIM","4_64",4,6,4
2027,0,3.086,0,68.1,"APSIM","4_64",4,6,4
2028,0,0,4.382,68.3,"APSIM","4_64",4,6,4
2029,8.587,0,0,68.1,"APSIM","4_64",4,6,4
2030,0,2.845,0,68,"APSIM","4_64",4,6,4
2031,0,0,3.581,68.1,"APSIM","4_64",4,6,4
2032,9.816,0,0,67.9,"APSIM","4_64",4,6,4
2033,0,3.259,0,67.8,"APSIM","4_64",4,6,4
2034,0,0,4.423,68,"APSIM","4_64",4,6,4
2035,7.348,0,0,67.8,"APSIM","4_64",4,6,4
2036,0,2.782,0,67.8,"APSIM","4_64",4,6,4
2037,0,0,5.111,68,"APSIM","4_64",4,6,4
2038,6.902,0,0,67.9,"APSIM","4_64",4,6,4
2039,0,2.956,0,67.9,"APSIM","4_64",4,6,4
2040,0,0,4.039,68,"APSIM","4_64",4,6,4
2041,7.824,0,0,67.9,"APSIM","4_64",4,6,4
2042,0,3.479,0,67.9,"APSIM","4_64",4,6,4
2043,0,0,3.472,68.1,"APSIM","4_64",4,6,4
2044,6.296,0,0,68.1,"APSIM","4_64",4,6,4
2045,0,1.913,0,68.1,"APSIM","4_64",4,6,4
2046,0,0,4.415,68.1,"APSIM","4_64",4,6,4
2047,5.273,0,0,68,"APSIM","4_64",4,6,4
2048,0,2.653,0,68,"APSIM","4_64",4,6,4
2049,0,0,4.824,68.4,"APSIM","4_64",4,6,4
2050,7.969,0,0,68.1,"APSIM","4_64",4,6,4
