"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbrev","SW_20cm_first","SW_20cm_change","SW_40cm_first","SW_40cm_change","SW_60cm_first","SW_60cm_change","DW_20cm_first","DW_20cm_change","DW_40cm_first","DW_40cm_change","DW_60cm_first","DW_60cm_change","DW_0to60cm_first","DW_0to60cm_change","SW_25cm_first","SW_25cm_change","DW_25cm_first","DW_25cm_change","SoilT_20cm_first","SoilT_20cm_change","SoilT_40cm_first","SoilT_40cm_change","SoilT_60cm_first","SoilT_60cm_change","SoilT_25cm_first","SoilT_25cm_change","NO3_20cm_first","NO3_20cm_change","NO3_40cm_first","NO3_40cm_change","NO3_60cm_first","NO3_60cm_change","NO3_0to60cm_first","NO3_0to60cm_change","N2O_20cm_first","N2O_20cm_change","N2O_40cm_first","N2O_40cm_change","N2O_60cm_first","N2O_60cm_change","N2O_0to60cm_first","N2O_0to60cm_change","N2O_profile_first","N2O_profile_change","BC_25cm_first","BC_25cm_change","BN_25cm_first","BN_25cm_change","HC_25cm_first","HC_25cm_change","HN_25cm_first","HN_25cm_change","CinB_25cm_first","CinB_25cm_change","CinH_25cm_first","CinH_25cm_change","CinBtoH_25cm_first","CinBtoH_25cm_change","SOC_25cm_first","SOC_25cm_change","SW_2cm_first","SW_2cm_change","SW_5cm_first","SW_5cm_change","DW_2cm_first","DW_2cm_change","DW_5cm_first","DW_5cm_change","DW_10cm_first","DW_10cm_change","WFPS_2cm_first","WFPS_2cm_change","WFPS_5cm_first","WFPS_5cm_change","WFPS_10cm_first","WFPS_10cm_change","WFPS_20cm_first","WFPS_20cm_change","WFPS_40cm_first","WFPS_40cm_change","WFPS_60cm_first","WFPS_60cm_change","SoilT_2cm_first","SoilT_2cm_change","SoilT_5cm_first","SoilT_5cm_change","SoilT_10cm_first","SoilT_10cm_change","SoilT_15cm_first","SoilT_15cm_change","NO3_2cm_first","NO3_2cm_change","NO3_5cm_first","NO3_5cm_change","NO3_10cm_first","NO3_10cm_change","CH4_first","CH4_change","CI_first","CI_change"
"APSIM",2,42,"2_42","RF15-CR","0.240482954278049","0.00827125156471967","0.241896458621498","0.00743631236418654","0.240637175286465","0.00736046815817393","4.80965908555923","0.165425031296137","4.83792917243302","0.148726247280682","4.81274350573417","0.147209363158619","14.4603317636834","0.461360641778493","0.24077311197476","-0.489539274924242","0.0602050857649571","0.00198755316795985","13.1069497260392","0.536988010161826","12.8999791766707","0.52430524182885","12.7048109172847","0.512054902587838","13.0659727159821","0.533858948703816","0.0063380623904178","0.000492662983503807","0.00320344054514592","0.000305788849272615","0.0028958697394068","-0.000168401110234544","0.0124373726749836","0.000630050722528827","0.000227439660995633","0.000423995300365159","0.000127543398521762","0.000179246662170715","0.000132145744510412","0.000105770822157196","0.000487128804027846","0.000709012784693031","1.89152869737896e-06","1.16740578500238e-06","1177.6941532752","102.500335822122","147.211800649431","12.8111371828114","25111.4415855003","2841.60414489287","2092.62414692902","236.794474266046","0.992094133229741","0.181011884595974","0.108134736272155","0.020456358271554","0.366689198540047","0.066900115004382","26.1446817311636","2.84361038218002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,43,"2_43","RF25-CR","0.241202656060519","0.00797988425353971","0.242809985317732","0.00700087528593321","0.241747890501046","0.00682143954162359","4.82405312120814","0.159597685073046","4.85619970635769","0.140017505715606","4.83495781002937","0.136428790824014","14.5152106375539","0.436043981653949","0.241481043279784","-0.490615558912151","0.0603867838169078","0.00190472730576829","13.1077637183789","0.53636078077022","12.901301586684","0.523170995820042","12.7063531648016","0.511047446828995","13.0667194736594","0.533441717336903","0.00568975289322107","0.000316207959767689","0.00284676235131918","0.000185440554150803","0.00260003801568901","-0.000222149294213878","0.0111365532602416","0.000279499219692274","0.000209994124654123","0.000362294605676543","0.000119039745401025","0.000161248303759582","0.000124213333072112","9.24192553056654e-05","0.000453247203127137","0.000615962164741914","1.75283537197805e-06","1.00792083459456e-06","1147.51474490022","93.9455574052222","143.437473244743","11.7455878759116","25113.4831683272","2693.65790333307","2092.79224568063","224.467859464899","0.960288464662815","0.156537874297845","0.105109026781499","0.0165191065579948","0.359344250289393","0.0623962803879651","26.1138573054234","2.69298877240539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,44,"2_44","RF35-CR","0.242186158568758","0.00720245627636432","0.243892060694946","0.0063775100299496","0.242959772677926","0.00622169331469338","4.84372317137212","0.144049125530326","4.87784121390293","0.12755020059499","4.8591954535676","0.124433866284794","14.580759838798","0.396033192454759","0.242560770550815","-0.491937311178026","0.0606578255252952","0.00169985121528737","13.1085726840275","0.535573665183326","12.9029896082297","0.521626523725443","12.7085592670319","0.509259864723841","13.0677642766603","0.532428395323123","0.00515045888336829","0.000107824680379989","0.0025739412024751","6.01802838681334e-05","0.0023641043592356","-0.000250697389162164","0.0100885044450762","-8.26924249112248e-05","0.000196544987597836","0.000300524073142555","0.00011599451791229","0.000138558547256723","0.000118621418322279","8.14184171316762e-05","0.000431160923832458","0.0005205010375309","1.66057183755917e-06","8.57574602827269e-07","1113.91205391984","86.2501510348097","139.239497991928","10.7791233515292","25114.3431102504","2534.98904388819","2092.86151630618","211.24581179731","0.92532786322225","0.136598805275415","0.101354195810898","0.0143610947831583","0.352357888236224","0.0563491782106373","26.0782767897133","2.53287162899699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,51,"2_51","RR50-CR","0.2400205137107","0.00832377620400407","0.241192704282564","0.00744087542278182","0.239688582075204","0.00749783584941829","4.80041027421145","0.166475524082638","4.82385408565325","0.14881750845367","4.79377164151277","0.149956716979687","14.4180360013338","0.465249749559657","0.24026113390577","-0.488625377643369","0.0600792827457767","0.0020137343573778","13.1062030057937","0.537424048839396","12.8980513766323","0.525366279971601","12.7020393070076","0.513689512870926","13.0647068669331","0.534936719309041","0.00773621696393687","0.00065233948601312","0.00405369606145414","0.000403163013027292","0.00366104916872836","-0.000174005437161347","0.0154509621941367","0.000881497061861771","0.000269387450150038","0.000525615205439942","0.000152744780583615","0.000212246466022834","0.000164034861489812","0.000128633449225552","0.000586167092223568","0.000866495120688225","2.33558336098295e-06","1.41698490190398e-06","1397.33545345992","123.896313624789","174.665823134379","15.4883310725121","25931.9896125023","3567.95923798581","2160.99883034995","297.328868755663","1.23144428159178","0.242851618083178","0.13512841269538","0.0267975552741194","0.436064405222671","0.0791504569262199","27.1975464673198","3.5648509077636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,52,"2_52","RR25-CR","0.240608116736492","0.00812666682918139","0.241795847803677","0.00716925605416857","0.240116363610515","0.00727860208392575","4.81216233472766","0.16253333658581","4.83591695607805","0.143385121078876","4.80232727221893","0.145572041669882","14.4504065629783","0.451490499380895","0.240849678099194","-0.489663897280874","0.0602325831505265","0.00195786995269566","13.1059296661202","0.537536438156048","12.8978561913034","0.525341242774191","12.7016443748957","0.513875147487386","13.0645961513976","0.534950446452605","0.0082865893240602","0.000508977696271581","0.00443569916132252","0.00027667569547027","0.00401687880370177","-0.000294029510732549","0.0167391672890926","0.000491623881001192","0.000290339756695225","0.000556437178452337","0.00017110196877265","0.000230112905354738","0.000186960882079134","0.000141525743394338","0.000648402607546992","0.00092807582720143","2.63004127159073e-06","1.45505605198526e-06","1667.02732586354","139.069238942852","208.379329673321","17.3833251701419","27292.4221152644","4334.7910932637","2274.36808726606","361.231801299161","1.50032845145348","0.275041737575761","0.163796848757232","0.0320362118513951","0.524644226609722","0.0925591676257115","28.8408485700118","4.31985259930477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,53,"2_53","RR00-CR","0.241447297073654","0.00825721854159969","0.24238841709281","0.00730775795923239","0.240470042099883","0.00768906987852791","4.82894594147318","0.1651443708319","4.84776834186301","0.146155159177838","4.80940084200897","0.153781397559262","14.4861151252889","0.465080927625271","0.241584135892597","-0.491272658610244","0.0604190111125038","0.00199789167226146","13.1058784901314","0.537506614907196","12.8977928603484","0.525241318581218","12.7015903379707","0.513586695657267","13.0645320931774","0.534965269842118","0.00931762577527319","0.000111179718322158","0.00513992821777722","-4.62984946240051e-06","0.00465540835015762","-0.000533475310596923","0.0191129623432404","-0.00042692544176948","0.000338520504833638","0.000616678778852249","0.000216708532582581","0.000261386560212268","0.000233179841194783","0.00016743374661316","0.000788408878610493","0.00104549908567818","3.19851445633612e-06","1.54822977312996e-06","2106.3920594096","143.523792811525","263.295895585515","17.9453406266473","29628.6879940616","5516.12179320195","2469.05744670801","459.679489140879","1.89244589997515","0.296301553524757","0.208363589733421","0.0317433643401663","0.669963665045897","0.106810774135851","31.6366720244307","5.46452231545098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,61,"2_61","BC19-CR","0.244729129286612","0.00975435471910013","0.244037400503062","0.00781832588154477","0.240269816177196","0.00779307157316514","4.89458258574521","0.195087094369029","4.88074801007251","0.156366517619637","4.80539632354959","0.155861431457637","14.5807269193178","0.507315043495847","0.244564480034151","-0.49850830815641","0.0611400797778611","0.00234310328415927","13.1057693628158","0.537026229054534","12.8972533627534","0.524545389301162","12.7015950545029","0.511707927244426","13.0645984775784","0.533831745752117","0.00729479486715417","0.000956275069299896","0.00358024895593222","0.000760650124375899","0.00324288098678309","0.000136462346670032","0.0141179248098863","0.00185338754032899","0.000231784864484676","0.000495731630547243","0.000126497882693388","0.000216230065428598","0.000138292910184089","0.000139937971172321","0.000496575657362106","0.000851899667148209","1.980958434563e-06","1.558131658065e-06","1212.99390572409","131.957817327878","151.62403484999","16.495529242615","25236.8451446519","3434.89468994647","2103.06258839241","286.248855501216","1.0201077947054","0.24403667644824","0.111610591258777","0.0271564609871486","0.37565792963651","0.0777674111196414","36.8717257446186","2.13210057115765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,62,"2_62","BC38-CR","0.24907066649992","0.00958714131964306","0.246822749688641","0.00790850364287826","0.240828468673358","0.00768596295552046","4.98141333001657","0.191742826374686","4.93645499379314","0.158170072837248","4.81656937347274","0.153719259104837","14.7344376972303","0.503632158368957","0.248618635460232","-0.506368957703189","0.0621448386020395","0.00230712226720579","13.1060600017912","0.536822594607921","12.897943024712","0.524072409795142","12.7024828910674","0.511235124206847","13.0648006254084","0.533823975771792","0.00718293035850293","0.00101725861832809","0.00341454126419835","0.000858285296364501","0.00311709942729639","0.0001887429883044","0.0137145710500119","0.00206428690298276","0.000209483105399527","0.000488343079231035","0.000115974103665881","0.000211960402939833","0.000130475718516981","0.000140366538796533","0.000455932927582341","0.000840670020967448","1.87474029618744e-06","1.556000336628e-06","1213.29006381095","126.099682611758","151.65984463606","15.764983122246","25283.4754473717","3855.42626251729","2106.94425651829","321.292024164306","1.00867389697094","0.242074411494178","0.110348565703511","0.0270181253907336","0.375214215898187","0.077488864276032","47.6866145733362","1.15028682543912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,63,"2_63","BC57-CR","0.252713817238232","0.00957614195787343","0.249340553799178","0.00805038786896484","0.241339214133856","0.00752738744251474","5.05427634478316","0.191522839138963","4.9868110760079","0.161007757354952","4.82678428268117","0.150547748846233","14.8678717034197","0.503078345392698","0.252049018147556","-0.513357250754565","0.0630202629536978","0.00229725732525571","13.1062041341242","0.536836444745177","12.8985188695601","0.523827064510263","12.7027338191873","0.51162073020302","13.06513959548","0.533693618710092","0.00709388018592471","0.00109169582148827","0.00329609771051354","0.000914413340291544","0.00303044116803522","0.000214023253048303","0.0134204190644994","0.0022201324148022","0.000192298310454329","0.000484302548275557","0.000108502093241943","0.000208830405660741","0.000124923475586217","0.000140368305624826","0.000425723879282468","0.000833501259561144","1.79560891656892e-06","1.56288903997438e-06","1211.59636473369","135.415998818397","151.447334147117","16.9282546668602","25293.7632682879","4261.33931974121","2107.79359959102","355.126471511521","0.999375952395355","0.251720149587856","0.108762880092851","0.0287544512948321","0.374299760601005","0.0806914531180528","58.3120803918973","0.327752645097036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,64,"2_64","BC76-CR","0.255902330009581","0.00950953937603344","0.251814081855886","0.00806367918764611","0.241835990741784","0.00735332063154251","5.11804660020718","0.190190787505109","5.03628163714343","0.161273583727222","4.83671981483987","0.147066412626654","14.9910480521513","0.498530783898117","0.255183243729237","-0.519393882174565","0.0637758555053157","0.00229079276580217","13.1063886083241","0.536826257674999","12.8988300644917","0.523733375552894","12.7033621234342","0.511345994820903","13.0654410792732","0.533506058978308","0.00702421151542955","0.00113582923498905","0.00321335490103338","0.000928048506078938","0.00296900167142587","0.000214130342946612","0.0132065680879105","0.00227800808399294","0.000179642165934546","0.000479265517073357","0.000103079734650334","0.000204556165140128","0.000120990486399376","0.000138693120856513","0.000403712386984135","0.000822514803070119","1.7383792656293e-06","1.55188232976959e-06","1209.9069701943","143.377553192009","151.237338881034","17.9205167241752","25301.818489762","4593.34194323743","2108.46204926785","382.794481519615","0.991728179454632","0.25885859577144","0.10808600945805","0.0291074372774251","0.373292617673574","0.0841219021149029","68.4470063758512","-0.344801370185749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",2,65,"2_65","BC96-CR","0.258762039458318","0.00948876096195628","0.253905879280747","0.00831739551623895","0.242353724906451","0.00707502752882069","5.17524078918074","0.189775219224742","5.0781175856411","0.166347910298624","4.84707449813351","0.141500550571918","15.1004328729104","0.497623680140224","0.257796789184727","-0.524858383685228","0.0644618923693557","0.00229222734588116","13.1066648998418","0.536651318144596","12.8990629981276","0.523777327011596","12.703705120206","0.51118870218372","13.0657837819302","0.533198297168997","0.00696369150749028","0.00116602710585325","0.00314713950819575","0.000931174155803992","0.00291503277295147","0.0002125137592309","0.013025863788653","0.00230971502087265","0.000169286696018132","0.000474772529413757","9.8418098845423e-05","0.00020064492013365","0.00011757499608526","0.000137323572783825","0.000385279790949007","0.000812741022331039","1.68890409946121e-06","1.54294878748488e-06","1208.32138434079","150.415223199696","151.03912367995","18.801685608422","25311.200992434","4892.56577856591","2109.24237010496","407.725347593256","0.985407944821495","0.26294543966002","0.107550763158763","0.0294604072173878","0.372290197963796","0.0869528367006906","78.7993756648472","-0.95528843535898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",3,1,"3_1","CR","0.241521166431689","0.000243165625934322","0.242325839606873","0.000172716556449126","0.241064181962613","-0.000387427369501037","4.83042332862704","0.00486331252543071","4.84651679214314","0.00345433112329374","4.82128363925845","-0.00774854739621578","14.4982237599994","0.000569096281703096","0.241589902683013","-0.483544184289775","0.0604026721486722","7.75862162758281e-05","13.4469202482457","1.44964515306393","13.3043098417913","1.37548152487817","13.1711312717157","1.30522612727346","13.4174324241628","1.43666083143008","0.00867692306210557","0.000762109313846395","0.00431527983478726","0.000988360269990361","0.0040093941789522","0.000360913303715344","0.0170015970758651","0.002111382887532","0.000349473350410963","0.000317565761413439","0.000251567957434934","8.3922242229497e-05","0.000241026398360892","3.03414630966687e-05","0.000842067706207301","0.000431829466739093","3.15905393141711e-06","5.66988436259003e-07","1292.50850227367","32.3587035336425","161.564741670179","4.04382198451646","25171.5755905448","3180.26648319688","2097.63221198485","265.020380603046","1.09275260296813","0.358603555391023","0.119873438624493","0.0394827300019413","0.413257341802497","0.0606595988722858","26.3243828506785","3.1026652565947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
