"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.124,0,0,21.7,"APSIM","5_42",5,4,2
1990,0,2.334,0,21.8,"APSIM","5_42",5,4,2
1991,7.818,0,0,22.2,"APSIM","5_42",5,4,2
1992,0,1.353,0,22.3,"APSIM","5_42",5,4,2
1993,7.531,0,0,22.6,"APSIM","5_42",5,4,2
1994,0,2.231,0,22.6,"APSIM","5_42",5,4,2
1995,0,0,3.998,23,"APSIM","5_42",5,4,2
1996,8.171,0,0,23.1,"APSIM","5_42",5,4,2
1997,0,1.617,0,23.3,"APSIM","5_42",5,4,2
1998,0,0,3.236,23.6,"APSIM","5_42",5,4,2
1999,7.81,0,0,23.4,"APSIM","5_42",5,4,2
2000,0,2.153,0,23.5,"APSIM","5_42",5,4,2
2001,0,0,4.427,23.8,"APSIM","5_42",5,4,2
2002,7.316,0,0,23.9,"APSIM","5_42",5,4,2
2003,0,2.132,0,23.9,"APSIM","5_42",5,4,2
2004,0,0,4.073,24.2,"APSIM","5_42",5,4,2
2005,6.066,0,0,24.1,"APSIM","5_42",5,4,2
2006,0,1.917,0,24.3,"APSIM","5_42",5,4,2
2007,0,0,3.404,24.5,"APSIM","5_42",5,4,2
2008,8.648,0,0,24.6,"APSIM","5_42",5,4,2
2009,0,2.634,0,24.6,"APSIM","5_42",5,4,2
2010,0,0,3.717,24.9,"APSIM","5_42",5,4,2
2011,9.121,0,0,24.8,"APSIM","5_42",5,4,2
2012,0,2.018,0,24.8,"APSIM","5_42",5,4,2
2013,0,0,2.962,25.1,"APSIM","5_42",5,4,2
2014,9.376,0,0,25,"APSIM","5_42",5,4,2
2015,0,3.213,0,25.1,"APSIM","5_42",5,4,2
2016,0,0,4.804,25.6,"APSIM","5_42",5,4,2
2017,8.866,0,0,25.6,"APSIM","5_42",5,4,2
2018,0,0.642,0,25.7,"APSIM","5_42",5,4,2
2019,0,0,5.188,25.9,"APSIM","5_42",5,4,2
2020,8.279,0,0,26,"APSIM","5_42",5,4,2
2021,0,3.661,0,26,"APSIM","5_42",5,4,2
2022,0,0,3.973,26,"APSIM","5_42",5,4,2
2023,6.453,0,0,26,"APSIM","5_42",5,4,2
2024,0,2.199,0,26,"APSIM","5_42",5,4,2
2025,0,0,4.292,26.4,"APSIM","5_42",5,4,2
2026,7.136,0,0,26.4,"APSIM","5_42",5,4,2
2027,0,2.385,0,26.4,"APSIM","5_42",5,4,2
2028,0,0,3.54,26.8,"APSIM","5_42",5,4,2
2029,6.055,0,0,26.6,"APSIM","5_42",5,4,2
2030,0,3.053,0,26.9,"APSIM","5_42",5,4,2
2031,0,0,3.906,27.2,"APSIM","5_42",5,4,2
2032,4.968,0,0,27.2,"APSIM","5_42",5,4,2
2033,0,3.235,0,27.3,"APSIM","5_42",5,4,2
2034,0,0,4.763,27.6,"APSIM","5_42",5,4,2
2035,8.745,0,0,27.5,"APSIM","5_42",5,4,2
2036,0,3.088,0,27.5,"APSIM","5_42",5,4,2
2037,0,0,4.256,27.8,"APSIM","5_42",5,4,2
2038,5.997,0,0,27.6,"APSIM","5_42",5,4,2
2039,0,2.337,0,27.7,"APSIM","5_42",5,4,2
2040,0,0,4.083,28,"APSIM","5_42",5,4,2
2041,1.614,0,0,27.7,"APSIM","5_42",5,4,2
2042,0,2.36,0,28.1,"APSIM","5_42",5,4,2
2043,0,0,4.081,28.4,"APSIM","5_42",5,4,2
2044,1.095,0,0,28.2,"APSIM","5_42",5,4,2
2045,0,2.569,0,28.3,"APSIM","5_42",5,4,2
2046,0,0,4.566,28.6,"APSIM","5_42",5,4,2
2047,5.916,0,0,28.3,"APSIM","5_42",5,4,2
2048,0,3.348,0,28.4,"APSIM","5_42",5,4,2
2049,0,0,3.518,28.8,"APSIM","5_42",5,4,2
2050,2.975,0,0,28.4,"APSIM","5_42",5,4,2
