"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.242,0,0,24.5,"APSIM","4_2",4,2,""
1990,0,2.851,0,24.5,"APSIM","4_2",4,2,""
1991,7.514,0,0,24.8,"APSIM","4_2",4,2,""
1992,0,1.815,0,25.2,"APSIM","4_2",4,2,""
1993,7.492,0,0,25.3,"APSIM","4_2",4,2,""
1994,0,2.984,0,25.3,"APSIM","4_2",4,2,""
1995,0,0,3.751,25.6,"APSIM","4_2",4,2,""
1996,7.72,0,0,25.6,"APSIM","4_2",4,2,""
1997,0,2.202,0,25.7,"APSIM","4_2",4,2,""
1998,0,0,2.847,25.9,"APSIM","4_2",4,2,""
1999,7.799,0,0,25.8,"APSIM","4_2",4,2,""
2000,0,2.715,0,25.9,"APSIM","4_2",4,2,""
2001,0,0,4.276,26.2,"APSIM","4_2",4,2,""
2002,7.314,0,0,26.2,"APSIM","4_2",4,2,""
2003,0,2.611,0,26.3,"APSIM","4_2",4,2,""
2004,0,0,3.957,26.5,"APSIM","4_2",4,2,""
2005,5.951,0,0,26.4,"APSIM","4_2",4,2,""
2006,0,2.176,0,26.6,"APSIM","4_2",4,2,""
2007,0,0,3.29,26.7,"APSIM","4_2",4,2,""
2008,8.679,0,0,26.8,"APSIM","4_2",4,2,""
2009,0,3.184,0,26.8,"APSIM","4_2",4,2,""
2010,0,0,3.543,27.1,"APSIM","4_2",4,2,""
2011,8.693,0,0,27,"APSIM","4_2",4,2,""
2012,0,2.39,0,27,"APSIM","4_2",4,2,""
2013,0,0,2.746,27.2,"APSIM","4_2",4,2,""
2014,9.658,0,0,27.2,"APSIM","4_2",4,2,""
2015,0,3.778,0,27.3,"APSIM","4_2",4,2,""
2016,0,0,4.772,27.7,"APSIM","4_2",4,2,""
2017,8.901,0,0,27.7,"APSIM","4_2",4,2,""
2018,0,0.58,0,27.8,"APSIM","4_2",4,2,""
2019,0,0,5.159,28.1,"APSIM","4_2",4,2,""
2020,8.26,0,0,28.1,"APSIM","4_2",4,2,""
2021,0,2.689,0,28.1,"APSIM","4_2",4,2,""
2022,0,0,4.646,28.2,"APSIM","4_2",4,2,""
2023,8.216,0,0,28.2,"APSIM","4_2",4,2,""
2024,0,2.945,0,28.2,"APSIM","4_2",4,2,""
2025,0,0,4.548,28.4,"APSIM","4_2",4,2,""
2026,6.367,0,0,28.4,"APSIM","4_2",4,2,""
2027,0,3.921,0,28.6,"APSIM","4_2",4,2,""
2028,0,0,4.274,28.8,"APSIM","4_2",4,2,""
2029,7.998,0,0,28.8,"APSIM","4_2",4,2,""
2030,0,2.883,0,28.9,"APSIM","4_2",4,2,""
2031,0,0,3.601,29.2,"APSIM","4_2",4,2,""
2032,9.575,0,0,29.1,"APSIM","4_2",4,2,""
2033,0,3.697,0,29.1,"APSIM","4_2",4,2,""
2034,0,0,4.573,29.3,"APSIM","4_2",4,2,""
2035,6.971,0,0,29.2,"APSIM","4_2",4,2,""
2036,0,2.644,0,29.4,"APSIM","4_2",4,2,""
2037,0,0,4.847,29.6,"APSIM","4_2",4,2,""
2038,6.33,0,0,29.6,"APSIM","4_2",4,2,""
2039,0,3.619,0,29.7,"APSIM","4_2",4,2,""
2040,0,0,4.193,29.9,"APSIM","4_2",4,2,""
2041,7.433,0,0,29.8,"APSIM","4_2",4,2,""
2042,0,4.145,0,30,"APSIM","4_2",4,2,""
2043,0,0,3.498,30.1,"APSIM","4_2",4,2,""
2044,5.68,0,0,30.2,"APSIM","4_2",4,2,""
2045,0,1.96,0,30.4,"APSIM","4_2",4,2,""
2046,0,0,4.395,30.6,"APSIM","4_2",4,2,""
2047,4.863,0,0,30.5,"APSIM","4_2",4,2,""
2048,0,3.091,0,30.6,"APSIM","4_2",4,2,""
2049,0,0,4.926,30.8,"APSIM","4_2",4,2,""
2050,7.349,0,0,30.6,"APSIM","4_2",4,2,""
