"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.128,0,0,21.7,"APSIM","3_63",3,6,3
1990,0,2.334,0,21.8,"APSIM","3_63",3,6,3
1991,7.82,0,0,22.2,"APSIM","3_63",3,6,3
1992,0,1.353,0,22.3,"APSIM","3_63",3,6,3
1993,7.524,0,0,22.6,"APSIM","3_63",3,6,3
1994,0,2.231,0,22.6,"APSIM","3_63",3,6,3
1995,0,0,3.984,23,"APSIM","3_63",3,6,3
1996,8.282,0,0,23.1,"APSIM","3_63",3,6,3
1997,0,1.617,0,23.3,"APSIM","3_63",3,6,3
1998,0,0,3.238,23.6,"APSIM","3_63",3,6,3
1999,7.851,0,0,23.4,"APSIM","3_63",3,6,3
2000,0,2.153,0,23.5,"APSIM","3_63",3,6,3
2001,0,0,4.426,23.8,"APSIM","3_63",3,6,3
2002,7.574,0,0,23.9,"APSIM","3_63",3,6,3
2003,0,2.132,0,23.9,"APSIM","3_63",3,6,3
2004,0,0,4.07,24.2,"APSIM","3_63",3,6,3
2005,6.268,0,0,24.2,"APSIM","3_63",3,6,3
2006,0,1.917,0,24.3,"APSIM","3_63",3,6,3
2007,0,0,3.403,24.5,"APSIM","3_63",3,6,3
2008,8.758,0,0,24.6,"APSIM","3_63",3,6,3
2009,0,2.634,0,24.6,"APSIM","3_63",3,6,3
2010,0,0,3.706,24.9,"APSIM","3_63",3,6,3
2011,9.269,0,0,24.8,"APSIM","3_63",3,6,3
2012,0,2.018,0,24.8,"APSIM","3_63",3,6,3
2013,0,0,2.951,25.1,"APSIM","3_63",3,6,3
2014,9.384,0,0,25.1,"APSIM","3_63",3,6,3
2015,0,3.213,0,25.1,"APSIM","3_63",3,6,3
2016,0,0,4.803,25.6,"APSIM","3_63",3,6,3
2017,9.165,0,0,25.6,"APSIM","3_63",3,6,3
2018,0,0.642,0,25.7,"APSIM","3_63",3,6,3
2019,0,0,5.184,25.9,"APSIM","3_63",3,6,3
2020,8.459,0,0,26,"APSIM","3_63",3,6,3
2021,0,3.661,0,26,"APSIM","3_63",3,6,3
2022,0,0,3.896,58.3,"APSIM","3_63",3,6,3
2023,9.678,0,0,58.2,"APSIM","3_63",3,6,3
2024,0,3.122,0,58,"APSIM","3_63",3,6,3
2025,0,0,3.926,58.6,"APSIM","3_63",3,6,3
2026,9.706,0,0,58.4,"APSIM","3_63",3,6,3
2027,0,2.443,0,58.3,"APSIM","3_63",3,6,3
2028,0,0,4.332,58.4,"APSIM","3_63",3,6,3
2029,5.428,0,0,58.2,"APSIM","3_63",3,6,3
2030,0,2.364,0,58.4,"APSIM","3_63",3,6,3
2031,0,0,4.494,58.8,"APSIM","3_63",3,6,3
2032,6.324,0,0,58.5,"APSIM","3_63",3,6,3
2033,0,3.222,0,58.4,"APSIM","3_63",3,6,3
2034,0,0,4.882,58.5,"APSIM","3_63",3,6,3
2035,6.461,0,0,58.2,"APSIM","3_63",3,6,3
2036,0,4.14,0,58.3,"APSIM","3_63",3,6,3
2037,0,0,4.647,58.6,"APSIM","3_63",3,6,3
2038,7.537,0,0,58.4,"APSIM","3_63",3,6,3
2039,0,3.107,0,58.4,"APSIM","3_63",3,6,3
2040,0,0,4.33,58.8,"APSIM","3_63",3,6,3
2041,7.957,0,0,58.5,"APSIM","3_63",3,6,3
2042,0,2.137,0,58.4,"APSIM","3_63",3,6,3
2043,0,0,4.563,58.8,"APSIM","3_63",3,6,3
2044,8.981,0,0,58.6,"APSIM","3_63",3,6,3
2045,0,2.25,0,58.5,"APSIM","3_63",3,6,3
2046,0,0,4.577,58.7,"APSIM","3_63",3,6,3
2047,8.536,0,0,58.3,"APSIM","3_63",3,6,3
2048,0,4.262,0,58.4,"APSIM","3_63",3,6,3
2049,0,0,4.267,58.7,"APSIM","3_63",3,6,3
2050,5.826,0,0,58.6,"APSIM","3_63",3,6,3
