"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.106,0,0,21.7,"APSIM","2_41",2,4,1
1990,0,2.334,0,21.8,"APSIM","2_41",2,4,1
1991,7.812,0,0,22.2,"APSIM","2_41",2,4,1
1992,0,1.353,0,22.3,"APSIM","2_41",2,4,1
1993,7.504,0,0,22.6,"APSIM","2_41",2,4,1
1994,0,2.231,0,22.7,"APSIM","2_41",2,4,1
1995,0,0,3.98,23,"APSIM","2_41",2,4,1
1996,8.171,0,0,23.1,"APSIM","2_41",2,4,1
1997,0,1.617,0,23.3,"APSIM","2_41",2,4,1
1998,0,0,3.221,23.6,"APSIM","2_41",2,4,1
1999,7.809,0,0,23.4,"APSIM","2_41",2,4,1
2000,0,2.153,0,23.5,"APSIM","2_41",2,4,1
2001,0,0,4.426,23.8,"APSIM","2_41",2,4,1
2002,7.316,0,0,23.9,"APSIM","2_41",2,4,1
2003,0,2.132,0,24,"APSIM","2_41",2,4,1
2004,0,0,4.068,24.3,"APSIM","2_41",2,4,1
2005,6.066,0,0,24.2,"APSIM","2_41",2,4,1
2006,0,1.917,0,24.4,"APSIM","2_41",2,4,1
2007,0,0,3.403,24.6,"APSIM","2_41",2,4,1
2008,8.646,0,0,24.6,"APSIM","2_41",2,4,1
2009,0,2.634,0,24.6,"APSIM","2_41",2,4,1
2010,0,0,3.702,25,"APSIM","2_41",2,4,1
2011,9.124,0,0,24.9,"APSIM","2_41",2,4,1
2012,0,2.018,0,24.8,"APSIM","2_41",2,4,1
2013,0,0,2.946,25.1,"APSIM","2_41",2,4,1
2014,9.378,0,0,25.1,"APSIM","2_41",2,4,1
2015,0,3.213,0,25.1,"APSIM","2_41",2,4,1
2016,0,0,4.794,25.6,"APSIM","2_41",2,4,1
2017,8.856,0,0,25.6,"APSIM","2_41",2,4,1
2018,0,0.642,0,25.7,"APSIM","2_41",2,4,1
2019,0,0,5.181,26,"APSIM","2_41",2,4,1
2020,8.279,0,0,26.1,"APSIM","2_41",2,4,1
2021,0,3.661,0,26.1,"APSIM","2_41",2,4,1
2022,0,0,4.399,26,"APSIM","2_41",2,4,1
2023,8.831,0,0,26,"APSIM","2_41",2,4,1
2024,0,2.527,0,26,"APSIM","2_41",2,4,1
2025,0,0,3.396,26.5,"APSIM","2_41",2,4,1
2026,9.033,0,0,26.4,"APSIM","2_41",2,4,1
2027,0,3.199,0,26.5,"APSIM","2_41",2,4,1
2028,0,0,3.943,26.8,"APSIM","2_41",2,4,1
2029,9.201,0,0,26.7,"APSIM","2_41",2,4,1
2030,0,2.57,0,26.8,"APSIM","2_41",2,4,1
2031,0,0,4.835,27.3,"APSIM","2_41",2,4,1
2032,9.361,0,0,27.3,"APSIM","2_41",2,4,1
2033,0,2.511,0,27.3,"APSIM","2_41",2,4,1
2034,0,0,3.553,27.7,"APSIM","2_41",2,4,1
2035,8.546,0,0,27.5,"APSIM","2_41",2,4,1
2036,0,2.298,0,27.5,"APSIM","2_41",2,4,1
2037,0,0,4.975,27.8,"APSIM","2_41",2,4,1
2038,9.129,0,0,27.8,"APSIM","2_41",2,4,1
2039,0,2.231,0,27.8,"APSIM","2_41",2,4,1
2040,0,0,4.842,28.3,"APSIM","2_41",2,4,1
2041,6.931,0,0,28.3,"APSIM","2_41",2,4,1
2042,0,2.737,0,28.4,"APSIM","2_41",2,4,1
2043,0,0,4.806,28.5,"APSIM","2_41",2,4,1
2044,9.679,0,0,28.5,"APSIM","2_41",2,4,1
2045,0,2.75,0,28.4,"APSIM","2_41",2,4,1
2046,0,0,4.037,28.6,"APSIM","2_41",2,4,1
2047,9.568,0,0,28.5,"APSIM","2_41",2,4,1
2048,0,3.479,0,28.5,"APSIM","2_41",2,4,1
2049,0,0,4.629,28.9,"APSIM","2_41",2,4,1
2050,7.346,0,0,28.7,"APSIM","2_41",2,4,1
