LRF, NOAA weather year 2058; with weighted average clay and sampling depth'
1	2058	13.8	1.24	28.1
2	2058	9.8	1.27	11.7
3	2058	16.34	4.61	53.7
4	2058	20.59	15.03	104.5
5	2058	27.23	10.48	-1211.9
6	2058	30.65	4.93	-1371.2
7	2058	30.46	3.63	-1373.2
8	2058	31.32	13.38	-1324.7
9	2058	26.91	88.22	194.4
10	2058	21.5	52.64	101
11	2058	16.08	125.02	41
12	2058	15.77	1.72	38.1
19	25
