LRF, NOAA weather year 2070; with weighted average clay and sampling depth'
1	2070	8.93	2.33	14.4
2	2070	8.6	51.66	13.3
3	2070	12.41	55.92	36.2
4	2070	15.65	57.44	64.2
5	2070	24.67	23.58	191.7
6	2070	27.5	202.84	-1232.7
7	2070	30.63	31.19	-1381.1
8	2070	31.16	11.84	-1317.5
9	2070	26.57	19.37	187
10	2070	19.97	0	93.6
11	2070	15.9	19.16	49
12	2070	7.01	136.45	8.3
19	25
