time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.50,205,'W4EG70',1.7572,1.5581,0.0820,0.9665,0.0617,0.0000,0.0000,0.5931,0.0130,0.0000,0.0000,0.5931,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0395,0.0009,0.0000,0.0000,0.1581,0.0035,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.8627,1.6519,0.0000,0.0000,0.1355,0.0082,0.0000,0.0000,0.9665,0.0617,0.0000,0.0000,0.5931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1622,0.0035,0.0000,0.0000,0.9963,0.0214,0.0000,0.0000,0.0531,0.0011,0.0000,0.0000,0.3263,0.0070,0.0000,0.0000
2023.75,295,'C822',445.7791,134.7068,7.0898,276.3830,6.6445,0.0000,0.0000,127.0470,1.3953,0.0000,0.0000,127.0470,1.3953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4698,0.0930,0.0000,0.0000,33.8792,0.3721,0.0000,0.0000,0.0000,10.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.5159,1.1973,0.0000,0.0000,0.3283,0.0179,0.0000,0.0000,276.3830,6.6445,0.0000,0.0000,127.0470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.7421,0.3213,0.0000,0.0000,96.7014,1.9735,0.0000,0.0000,3.6061,0.0740,0.0000,0.0000,22.1515,0.4547,0.0000,0.0000
2024.67,273,'SYBN100',268.6139,51.1395,2.6916,114.4315,13.6717,0.0000,0.0000,115.6368,4.1991,0.0000,0.0000,115.6368,4.1991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7091,0.2799,0.0000,0.0000,30.8365,1.1198,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0880,0.3829,0.0000,0.0000,0.2304,0.0093,0.0000,0.0000,114.4315,13.6717,0.0000,0.0000,115.6368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5943,0.1858,0.0000,0.0000,28.2222,1.1411,0.0000,0.0000,1.3078,0.0521,0.0000,0.0000,8.0335,0.3198,0.0000,0.0000
2025.50,205,'W4EG70',290.4960,80.1195,4.2168,157.8111,4.0337,0.0000,0.0000,99.5137,0.8711,0.0000,0.0000,99.5137,0.8711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6342,0.0581,0.0000,0.0000,26.5370,0.2323,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6706,1.2053,0.0000,0.0000,0.0176,0.0009,0.0000,0.0000,157.8111,4.0337,0.0000,0.0000,99.5137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8580,0.1947,0.0000,0.0000,60.5561,1.1959,0.0000,0.0000,1.6775,0.0334,0.0000,0.0000,10.3043,0.2051,0.0000,0.0000
2026.75,295,'C822',493.4465,146.7036,7.7212,277.5287,6.7868,0.0000,0.0000,161.9383,1.7506,0.0000,0.0000,161.9383,1.7506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7959,0.1167,0.0000,0.0000,43.1835,0.4668,0.0000,0.0000,0.0000,10.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.8564,0.8999,0.0000,0.0000,0.2887,0.0138,0.0000,0.0000,277.5287,6.7868,0.0000,0.0000,161.9383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.9934,0.3478,0.0000,0.0000,104.3882,2.1366,0.0000,0.0000,3.9643,0.0812,0.0000,0.0000,24.3523,0.4987,0.0000,0.0000
2027.67,273,'SYBN100',322.1866,49.5278,2.6067,140.0388,16.2072,0.0000,0.0000,136.6108,4.8066,0.0000,0.0000,136.6108,4.8066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1074,0.3204,0.0000,0.0000,36.4296,1.2818,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0653,0.2791,0.0000,0.0000,0.6226,0.0257,0.0000,0.0000,140.0388,16.2072,0.0000,0.0000,136.6108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7444,0.1915,0.0000,0.0000,29.1441,1.1766,0.0000,0.0000,1.1895,0.0473,0.0000,0.0000,7.3072,0.2904,0.0000,0.0000
2028.50,205,'W4EG70',238.7204,104.9858,5.5256,131.2962,3.4408,0.0000,0.0000,80.5682,0.7226,0.0000,0.0000,80.5682,0.7226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3712,0.0482,0.0000,0.0000,21.4848,0.1927,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0359,0.7542,0.0000,0.0000,0.0692,0.0034,0.0000,0.0000,131.2962,3.4408,0.0000,0.0000,80.5682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9919,0.2572,0.0000,0.0000,79.8073,1.5802,0.0000,0.0000,2.1712,0.0434,0.0000,0.0000,13.3372,0.2668,0.0000,0.0000
2029.75,295,'C822',484.2194,145.7395,7.6705,300.2160,6.8371,0.0000,0.0000,138.0025,1.4358,0.0000,0.0000,138.0025,1.4358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2002,0.0957,0.0000,0.0000,36.8007,0.3829,0.0000,0.0000,0.0000,10.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5168,1.4992,0.0000,0.0000,0.7927,0.0380,0.0000,0.0000,300.2160,6.8371,0.0000,0.0000,138.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8287,0.3380,0.0000,0.0000,103.3765,2.0765,0.0000,0.0000,4.0850,0.0828,0.0000,0.0000,25.0936,0.5086,0.0000,0.0000
2030.67,273,'SYBN100',311.6116,46.4297,2.4437,140.2252,15.9828,0.0000,0.0000,128.5398,4.4524,0.0000,0.0000,128.5398,4.4524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5693,0.2968,0.0000,0.0000,34.2773,1.1873,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3420,0.3403,0.0000,0.0000,0.2303,0.0092,0.0000,0.0000,140.2252,15.9828,0.0000,0.0000,128.5398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4617,0.1796,0.0000,0.0000,27.4078,1.1034,0.0000,0.0000,1.0987,0.0436,0.0000,0.0000,6.7493,0.2675,0.0000,0.0000
2031.50,205,'W4EG70',272.0518,111.5016,5.8685,149.6285,3.8545,0.0000,0.0000,91.8175,0.8095,0.0000,0.0000,91.8175,0.8095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1212,0.0540,0.0000,0.0000,24.4847,0.2159,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3550,0.2156,0.0000,0.0000,0.0535,0.0028,0.0000,0.0000,149.6285,3.8545,0.0000,0.0000,91.8175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0429,0.2806,0.0000,0.0000,86.2633,1.7237,0.0000,0.0000,2.1087,0.0426,0.0000,0.0000,12.9534,0.2616,0.0000,0.0000
