time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.50,205,'W4EG70',1.7572,1.5581,0.0820,0.9665,0.0617,0.0000,0.0000,0.5931,0.0130,0.0000,0.0000,0.5931,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0395,0.0009,0.0000,0.0000,0.1581,0.0035,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.8627,1.7399,0.0000,0.0000,0.1355,0.0084,0.0000,0.0000,0.9665,0.0617,0.0000,0.0000,0.5931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1622,0.0035,0.0000,0.0000,0.9963,0.0214,0.0000,0.0000,0.0531,0.0011,0.0000,0.0000,0.3263,0.0070,0.0000,0.0000
2023.75,295,'C822',506.6327,143.6998,7.5631,314.1123,7.4241,0.0000,0.0000,144.3903,1.5591,0.0000,0.0000,144.3903,1.5591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6260,0.1039,0.0000,0.0000,38.5041,0.4157,0.0000,0.0000,0.0000,11.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.5119,1.2189,0.0000,0.0000,0.3283,0.0182,0.0000,0.0000,314.1123,7.4241,0.0000,0.0000,144.3903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8459,0.3483,0.0000,0.0000,103.4819,2.1398,0.0000,0.0000,3.8018,0.0789,0.0000,0.0000,23.3539,0.4846,0.0000,0.0000
2024.67,273,'SYBN100',268.9448,51.1908,2.6943,114.5756,13.6947,0.0000,0.0000,115.7769,4.2060,0.0000,0.0000,115.7769,4.2060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7185,0.2804,0.0000,0.0000,30.8738,1.1216,0.0000,0.0000,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0296,0.4020,0.0000,0.0000,0.2402,0.0097,0.0000,0.0000,114.5756,13.6947,0.0000,0.0000,115.7769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6037,0.1862,0.0000,0.0000,28.2800,1.1437,0.0000,0.0000,1.3067,0.0520,0.0000,0.0000,8.0269,0.3197,0.0000,0.0000
2025.50,205,'W4EG70',313.4757,84.5995,4.4526,170.2651,4.4153,0.0000,0.0000,107.4080,0.9539,0.0000,0.0000,107.4080,0.9539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1605,0.0636,0.0000,0.0000,28.6421,0.2544,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6652,1.2172,0.0000,0.0000,0.0177,0.0009,0.0000,0.0000,170.2651,4.4153,0.0000,0.0000,107.4080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4203,0.2080,0.0000,0.0000,64.0102,1.2775,0.0000,0.0000,1.7613,0.0354,0.0000,0.0000,10.8195,0.2176,0.0000,0.0000
2026.75,295,'C822',553.6227,155.5639,8.1876,311.2263,7.5142,0.0000,0.0000,181.7973,1.9400,0.0000,0.0000,181.7973,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1198,0.1293,0.0000,0.0000,48.4793,0.5173,0.0000,0.0000,0.0000,11.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.8408,0.9227,0.0000,0.0000,0.2979,0.0143,0.0000,0.0000,311.2263,7.5142,0.0000,0.0000,181.7973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0765,0.3741,0.0000,0.0000,111.0413,2.2983,0.0000,0.0000,4.1549,0.0859,0.0000,0.0000,25.5228,0.5276,0.0000,0.0000
2027.67,273,'SYBN100',322.6357,49.5883,2.6099,140.2121,16.2405,0.0000,0.0000,136.8178,4.8178,0.0000,0.0000,136.8178,4.8178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1212,0.3212,0.0000,0.0000,36.4847,1.2848,0.0000,0.0000,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0325,0.2769,0.0000,0.0000,0.6543,0.0273,0.0000,0.0000,140.2121,16.2405,0.0000,0.0000,136.8178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7562,0.1921,0.0000,0.0000,29.2165,1.1801,0.0000,0.0000,1.1882,0.0472,0.0000,0.0000,7.2986,0.2902,0.0000,0.0000
2028.50,205,'W4EG70',256.5190,110.6684,5.8247,141.0854,3.7232,0.0000,0.0000,86.5751,0.7819,0.0000,0.0000,86.5751,0.7819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7717,0.0521,0.0000,0.0000,23.0867,0.2085,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0296,0.7896,0.0000,0.0000,0.0703,0.0035,0.0000,0.0000,141.0854,3.7232,0.0000,0.0000,86.5751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7345,0.2746,0.0000,0.0000,84.3693,1.6868,0.0000,0.0000,2.2535,0.0455,0.0000,0.0000,13.8429,0.2796,0.0000,0.0000
2029.75,295,'C822',547.4805,157.6205,8.2958,339.4379,7.5871,0.0000,0.0000,156.0319,1.5933,0.0000,0.0000,156.0319,1.5933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4021,0.1062,0.0000,0.0000,41.6085,0.4249,0.0000,0.0000,0.0000,11.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4697,1.5440,0.0000,0.0000,0.8225,0.0402,0.0000,0.0000,339.4379,7.5871,0.0000,0.0000,156.0319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2585,0.3707,0.0000,0.0000,112.1592,2.2772,0.0000,0.0000,4.3686,0.0893,0.0000,0.0000,26.8354,0.5488,0.0000,0.0000
2030.67,273,'SYBN100',312.1197,46.4928,2.4470,140.4539,16.0228,0.0000,0.0000,128.7494,4.4635,0.0000,0.0000,128.7494,4.4635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5833,0.2976,0.0000,0.0000,34.3332,1.1903,0.0000,0.0000,0.0000,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3252,0.3375,0.0000,0.0000,0.2453,0.0099,0.0000,0.0000,140.4539,16.0228,0.0000,0.0000,128.7494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4741,0.1802,0.0000,0.0000,27.4839,1.1070,0.0000,0.0000,1.0972,0.0435,0.0000,0.0000,6.7399,0.2673,0.0000,0.0000
2031.50,205,'W4EG70',293.2956,117.7493,6.1973,161.3126,4.1923,0.0000,0.0000,98.9873,0.8804,0.0000,0.0000,98.9873,0.8804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5992,0.0587,0.0000,0.0000,26.3966,0.2348,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3354,0.2194,0.0000,0.0000,0.0542,0.0029,0.0000,0.0000,161.3126,4.1923,0.0000,0.0000,98.9873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8570,0.2999,0.0000,0.0000,91.2647,1.8420,0.0000,0.0000,2.2029,0.0449,0.0000,0.0000,13.5321,0.2760,0.0000,0.0000
