time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.50,205,'W4EG70',1.7572,1.5581,0.0820,0.9662,0.0617,0.0000,0.0000,0.5933,0.0130,0.0000,0.0000,0.5933,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0396,0.0009,0.0000,0.0000,0.1582,0.0035,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.9330,3.6183,0.0000,0.0000,0.2170,0.0123,0.0000,0.0000,0.9662,0.0617,0.0000,0.0000,0.5933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1685,0.0036,0.0000,0.0000,1.0352,0.0223,0.0000,0.0000,0.0478,0.0010,0.0000,0.0000,0.2939,0.0063,0.0000,0.0000
2023.75,295,'C822',434.9393,127.4520,6.7080,269.6091,6.7441,0.0000,0.0000,123.9977,1.4169,0.0000,0.0000,123.9977,1.4169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2665,0.0945,0.0000,0.0000,33.0660,0.3778,0.0000,0.0000,0.0000,10.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5412,2.6309,0.0000,0.0000,0.3055,0.0162,0.0000,0.0000,269.6091,6.7441,0.0000,0.0000,123.9977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8846,0.3106,0.0000,0.0000,91.4341,1.9082,0.0000,0.0000,3.3867,0.0708,0.0000,0.0000,20.8041,0.4347,0.0000,0.0000
2024.67,273,'SYBN100',205.7009,38.7810,2.0411,90.2646,10.9457,0.0000,0.0000,86.5772,3.1917,0.0000,0.0000,86.5772,3.1917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7718,0.2128,0.0000,0.0000,23.0873,0.8511,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.2357,0.5824,0.0000,0.0000,0.5458,0.0224,0.0000,0.0000,90.2646,10.9457,0.0000,0.0000,86.5772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5121,0.1408,0.0000,0.0000,21.5744,0.8651,0.0000,0.0000,0.9760,0.0385,0.0000,0.0000,5.9955,0.2364,0.0000,0.0000
2025.50,205,'W4EG70',185.2451,111.7330,5.8807,101.8848,2.9006,0.0000,0.0000,62.5202,0.6091,0.0000,0.0000,62.5202,0.6091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1680,0.0406,0.0000,0.0000,16.6721,0.1624,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0205,2.2520,0.0000,0.0000,0.0534,0.0027,0.0000,0.0000,101.8848,2.9006,0.0000,0.0000,62.5202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9765,0.2769,0.0000,0.0000,85.8558,1.7010,0.0000,0.0000,2.2018,0.0442,0.0000,0.0000,13.5253,0.2717,0.0000,0.0000
2026.75,295,'C822',479.3583,141.5783,7.4515,297.2021,7.0573,0.0000,0.0000,136.6171,1.4820,0.0000,0.0000,136.6171,1.4820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1078,0.0988,0.0000,0.0000,36.4312,0.3952,0.0000,0.0000,0.0000,10.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.7474,1.5828,0.0000,0.0000,0.6006,0.0264,0.0000,0.0000,297.2021,7.0573,0.0000,0.0000,136.6171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5202,0.3412,0.0000,0.0000,101.4812,2.0961,0.0000,0.0000,3.8161,0.0792,0.0000,0.0000,23.4419,0.4864,0.0000,0.0000
2027.67,273,'SYBN100',234.0379,35.7965,1.8840,105.3170,12.4466,0.0000,0.0000,96.5406,3.4673,0.0000,0.0000,96.5406,3.4673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4360,0.2312,0.0000,0.0000,25.7442,0.9246,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5782,0.1208,0.0000,0.0000,0.1836,0.0075,0.0000,0.0000,105.3170,12.4466,0.0000,0.0000,96.5406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4418,0.1379,0.0000,0.0000,21.1424,0.8468,0.0000,0.0000,0.8427,0.0332,0.0000,0.0000,5.1766,0.2040,0.0000,0.0000
2028.50,205,'W4EG70',217.8126,89.7632,4.7244,119.7969,3.3510,0.0000,0.0000,73.5117,0.7037,0.0000,0.0000,73.5117,0.7037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9008,0.0469,0.0000,0.0000,19.6031,0.1877,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4308,1.2629,0.0000,0.0000,0.0686,0.0035,0.0000,0.0000,119.7969,3.3510,0.0000,0.0000,73.5117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2339,0.2261,0.0000,0.0000,69.0085,1.3891,0.0000,0.0000,1.7649,0.0359,0.0000,0.0000,10.8416,0.2205,0.0000,0.0000
2029.75,295,'C822',481.3288,134.0048,7.0529,298.4238,7.0998,0.0000,0.0000,137.1787,1.4909,0.0000,0.0000,137.1787,1.4909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1452,0.0994,0.0000,0.0000,36.5810,0.3976,0.0000,0.0000,0.0000,10.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.2650,1.1494,0.0000,0.0000,1.1933,0.0538,0.0000,0.0000,298.4238,7.0998,0.0000,0.0000,137.1787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5304,0.3200,0.0000,0.0000,95.4010,1.9659,0.0000,0.0000,3.7093,0.0767,0.0000,0.0000,22.7854,0.4712,0.0000,0.0000
2030.67,273,'SYBN100',248.6831,41.3524,2.1764,111.9074,13.2254,0.0000,0.0000,102.5818,3.6842,0.0000,0.0000,102.5818,3.6842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8388,0.2456,0.0000,0.0000,27.3551,0.9825,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7102,0.0931,0.0000,0.0000,0.1110,0.0046,0.0000,0.0000,111.9074,13.2254,0.0000,0.0000,102.5818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7352,0.1510,0.0000,0.0000,22.9451,0.9273,0.0000,0.0000,1.0983,0.0437,0.0000,0.0000,6.7467,0.2686,0.0000,0.0000
2031.50,205,'W4EG70',194.3657,113.9645,5.9981,106.4911,3.0708,0.0000,0.0000,65.9059,0.6505,0.0000,0.0000,65.9059,0.6505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3937,0.0434,0.0000,0.0000,17.5749,0.1735,0.0000,0.0000,0.0000,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0969,1.1720,0.0000,0.0000,0.0297,0.0015,0.0000,0.0000,106.4911,3.0708,0.0000,0.0000,65.9059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1888,0.2838,0.0000,0.0000,87.1596,1.7433,0.0000,0.0000,2.3207,0.0470,0.0000,0.0000,14.2556,0.2890,0.0000,0.0000
2032.75,295,'C822',472.3431,136.0967,7.1630,283.9311,6.8706,0.0000,0.0000,141.3091,1.5457,0.0000,0.0000,141.3091,1.5457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4206,0.1030,0.0000,0.0000,37.6824,0.4122,0.0000,0.0000,0.0000,10.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.8448,2.2394,0.0000,0.0000,0.6446,0.0297,0.0000,0.0000,283.9311,6.8706,0.0000,0.0000,141.3091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6541,0.3217,0.0000,0.0000,96.1608,1.9759,0.0000,0.0000,3.7744,0.0778,0.0000,0.0000,23.1856,0.4781,0.0000,0.0000
