"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2003,40.162,0.879,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2004,72.246,1.757,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2005,113.284,1.706,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2006,65.79,1.321,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2007,11.983,0.217,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2008,22.965,0.364,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2009,42.476,0.777,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2010,38.858,0.483,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2011,47.39,0.911,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2012,34.054,0.466,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2013,63.742,1.32,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2014,54.599,0.838,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2015,62.955,1.193,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2016,66.008,0.993,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2017,62.627,1.287,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2018,67.386,0.988,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2019,43.581,0.908,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2020,74.394,1.165,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2021,59.086,1.233,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2022,81.728,1.216,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2022,0,0,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2023,55.397,1.07,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2024,81.753,1.248,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2025,48.962,0.913,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2026,64.38,1.029,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2027,50.322,0.955,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2028,88.268,1.319,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2029,39.504,0.714,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2030,80.499,1.402,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2031,55.097,0.967,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2032,62.353,0.912,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2033,67.157,1.219,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2034,79.764,1.085,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2035,47.841,0.891,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2036,76.357,1.238,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2037,20.744,0.361,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2038,113.903,2.162,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2039,67.66,1.169,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2040,88.736,1.311,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2041,42.485,0.782,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2042,76.843,1.367,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2043,46.67,0.858,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2044,81.351,1.44,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2045,63.11,1.138,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2046,76.107,1.188,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2047,71.325,1.363,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2048,103.333,1.608,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
2049,63.142,1.139,"Daycent","3_42",3,4,2,"RF15-CR","Redu Fert 15%, Crop Rotation"
