"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"12.44345","RothC","4_52","4","5","2"
"1941",NA,NA,"12.30365","RothC","4_52","4","5","2"
"1942",NA,NA,"11.7247","RothC","4_52","4","5","2"
"1943",NA,NA,"11.3162","RothC","4_52","4","5","2"
"1944",NA,NA,"10.95565","RothC","4_52","4","5","2"
"1945",NA,NA,"10.6518","RothC","4_52","4","5","2"
"1946",NA,NA,"10.4291","RothC","4_52","4","5","2"
"1947",NA,NA,"10.18485","RothC","4_52","4","5","2"
"1948",NA,NA,"9.98165","RothC","4_52","4","5","2"
"1949",NA,NA,"9.80925","RothC","4_52","4","5","2"
"1950",NA,NA,"9.6457","RothC","4_52","4","5","2"
"1951",NA,NA,"9.48835","RothC","4_52","4","5","2"
"1952",NA,NA,"9.37265","RothC","4_52","4","5","2"
"1953",NA,NA,"9.2922","RothC","4_52","4","5","2"
"1954",NA,NA,"9.13145","RothC","4_52","4","5","2"
"1955",NA,NA,"9.02165","RothC","4_52","4","5","2"
"1956",NA,NA,"8.9072","RothC","4_52","4","5","2"
"1957",NA,NA,"8.8078","RothC","4_52","4","5","2"
"1958",NA,NA,"8.68405","RothC","4_52","4","5","2"
"1959",NA,NA,"8.61085","RothC","4_52","4","5","2"
"1960",NA,NA,"8.5115","RothC","4_52","4","5","2"
"1961",NA,NA,"8.3373","RothC","4_52","4","5","2"
"1962",NA,NA,"8.2019","RothC","4_52","4","5","2"
"1963",NA,NA,"8.08705","RothC","4_52","4","5","2"
"1964",NA,NA,"7.96165","RothC","4_52","4","5","2"
"1965",NA,NA,"7.84375","RothC","4_52","4","5","2"
"1966",NA,NA,"7.7419","RothC","4_52","4","5","2"
"1967",NA,NA,"7.64045","RothC","4_52","4","5","2"
"1968",NA,NA,"7.5341","RothC","4_52","4","5","2"
"1969",NA,NA,"7.4287","RothC","4_52","4","5","2"
"1970",NA,NA,"7.3306","RothC","4_52","4","5","2"
"1971",NA,NA,"7.23515","RothC","4_52","4","5","2"
"1972",NA,NA,"7.13055","RothC","4_52","4","5","2"
"1973",NA,NA,"7.03275","RothC","4_52","4","5","2"
"1974",NA,NA,"6.9462","RothC","4_52","4","5","2"
"1975",NA,NA,"6.85445","RothC","4_52","4","5","2"
"1976",NA,NA,"6.7691","RothC","4_52","4","5","2"
"1977",NA,NA,"6.6807","RothC","4_52","4","5","2"
"1978",NA,NA,"6.5983","RothC","4_52","4","5","2"
"1979",NA,NA,"6.5169","RothC","4_52","4","5","2"
"1980",NA,NA,"6.4422","RothC","4_52","4","5","2"
"1981",NA,NA,"6.3681","RothC","4_52","4","5","2"
"1982",NA,NA,"6.28595","RothC","4_52","4","5","2"
"1983",NA,NA,"6.2081","RothC","4_52","4","5","2"
"1984",NA,NA,"6.13115","RothC","4_52","4","5","2"
"1985",NA,NA,"6.0542","RothC","4_52","4","5","2"
"1986",NA,NA,"5.9855","RothC","4_52","4","5","2"
"1987",NA,NA,"5.91895","RothC","4_52","4","5","2"
"1988",NA,NA,"5.84525","RothC","4_52","4","5","2"
"1989",NA,NA,"5.7685","RothC","4_52","4","5","2"
"1990",NA,NA,"5.7018","RothC","4_52","4","5","2"
"1991",NA,NA,"5.64345","RothC","4_52","4","5","2"
"1992",NA,NA,"5.5734","RothC","4_52","4","5","2"
"1993",NA,NA,"5.50645","RothC","4_52","4","5","2"
"1994",NA,NA,"5.45005","RothC","4_52","4","5","2"
"1995",NA,NA,"5.3903","RothC","4_52","4","5","2"
"1996",NA,NA,"5.3245","RothC","4_52","4","5","2"
"1997",NA,NA,"5.25895","RothC","4_52","4","5","2"
"1998",NA,NA,"5.19825","RothC","4_52","4","5","2"
"1999",NA,NA,"5.13885","RothC","4_52","4","5","2"
"2000",NA,NA,"5.0694","RothC","4_52","4","5","2"
"2001",NA,NA,"5.0057","RothC","4_52","4","5","2"
"2002",NA,NA,"4.95255","RothC","4_52","4","5","2"
"2003",NA,NA,"4.9368","RothC","4_52","4","5","2"
"2004",NA,NA,"5.08415","RothC","4_52","4","5","2"
"2005",NA,NA,"5.07775","RothC","4_52","4","5","2"
"2006",NA,NA,"5.11145","RothC","4_52","4","5","2"
"2007",NA,NA,"4.9578","RothC","4_52","4","5","2"
"2008",NA,NA,"4.8832","RothC","4_52","4","5","2"
"2009",NA,NA,"4.824","RothC","4_52","4","5","2"
"2010",NA,NA,"4.809","RothC","4_52","4","5","2"
"2011",NA,NA,"4.78155","RothC","4_52","4","5","2"
"2012",NA,NA,"4.7288","RothC","4_52","4","5","2"
"2013",NA,NA,"4.789","RothC","4_52","4","5","2"
"2014",NA,NA,"4.7784","RothC","4_52","4","5","2"
"2015",NA,NA,"4.7614","RothC","4_52","4","5","2"
"2016",NA,NA,"4.72535","RothC","4_52","4","5","2"
"2017",NA,NA,"4.74055","RothC","4_52","4","5","2"
"2018",NA,NA,"4.73705","RothC","4_52","4","5","2"
"2019",NA,NA,"4.71145","RothC","4_52","4","5","2"
"2020",NA,NA,"4.68675","RothC","4_52","4","5","2"
"2021",NA,NA,"4.68785","RothC","4_52","4","5","2"
"2022",NA,NA,"4.6471","RothC","4_52","4","5","2"
"2023",NA,NA,"4.5541","RothC","4_52","4","5","2"
"2024",NA,NA,"4.65515","RothC","4_52","4","5","2"
"2025",NA,NA,"4.563","RothC","4_52","4","5","2"
"2026",NA,NA,"4.65195","RothC","4_52","4","5","2"
"2027",NA,NA,"4.52675","RothC","4_52","4","5","2"
"2028",NA,NA,"4.65915","RothC","4_52","4","5","2"
"2029",NA,NA,"4.57045","RothC","4_52","4","5","2"
"2030",NA,NA,"4.6323","RothC","4_52","4","5","2"
"2031",NA,NA,"4.48605","RothC","4_52","4","5","2"
"2032",NA,NA,"4.6474","RothC","4_52","4","5","2"
"2033",NA,NA,"4.48135","RothC","4_52","4","5","2"
"2034",NA,NA,"4.6358","RothC","4_52","4","5","2"
"2035",NA,NA,"4.47715","RothC","4_52","4","5","2"
"2036",NA,NA,"4.51685","RothC","4_52","4","5","2"
"2037",NA,NA,"4.41225","RothC","4_52","4","5","2"
"2038",NA,NA,"4.5363","RothC","4_52","4","5","2"
"2039",NA,NA,"4.39815","RothC","4_52","4","5","2"
"2040",NA,NA,"4.45285","RothC","4_52","4","5","2"
"2041",NA,NA,"4.34285","RothC","4_52","4","5","2"
"2042",NA,NA,"4.4937","RothC","4_52","4","5","2"
"2043",NA,NA,"4.33505","RothC","4_52","4","5","2"
"2044",NA,NA,"4.5105","RothC","4_52","4","5","2"
"2045",NA,NA,"4.3581","RothC","4_52","4","5","2"
"2046",NA,NA,"4.44415","RothC","4_52","4","5","2"
"2047",NA,NA,"4.30955","RothC","4_52","4","5","2"
"2048",NA,NA,"4.37955","RothC","4_52","4","5","2"
