"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2035,27.593,0.551,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2036,70.388,1.308,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2037,55.465,1.034,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2038,41.734,0.803,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2039,43.746,0.828,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2040,24.481,0.517,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2041,34.518,0.695,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2042,48.486,0.961,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2043,54.106,1.015,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2044,58.653,1.065,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2045,36.822,0.728,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2046,66.258,1.258,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2047,23.144,0.472,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2048,74.033,1.403,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
2049,27.188,0.546,"Daycent","1_55",1,5,5,"RR25-NT-CR","Rmv Resid 25%, No Till, Crop Rotation"
